payment_id,loan_id,customer_id,due_date,payment_date,amount_due,amount_paid,days_late,payment_status
PAY0000273,LOAN0000556,CUST0000773,2026-08-21,2026-08-19,76.7,76.7,0.0,On-time
PAY0000274,LOAN0000282,CUST0000724,2025-09-22,,67.12,0.0,,Missed
PAY0000275,LOAN0000190,CUST0000337,2024-11-26,2024-12-09,293.17,293.17,13.0,Late
PAY0000276,LOAN0000403,CUST0000115,2025-10-19,2025-10-18,43.28,43.28,0.0,On-time
PAY0000277,LOAN0000109,CUST0000993,2026-08-11,2026-09-09,413.87,413.87,29.0,Late
PAY0000278,LOAN0000087,CUST0000889,2024-04-05,2024-04-05,286.79,286.79,0.0,On-time
PAY0000279,LOAN0000190,CUST0000337,2025-11-26,2025-11-25,293.17,293.17,0.0,On-time
PAY0000280,LOAN0000467,CUST0000635,2026-07-04,2026-07-02,225.47,130.05,0.0,Partial
PAY0000281,LOAN0000161,CUST0000522,2023-01-27,2023-01-25,1392.51,1392.51,0.0,On-time
PAY0000282,LOAN0000100,CUST0000084,2023-03-25,2023-03-23,1277.87,1277.87,0.0,On-time
PAY0000283,LOAN0000338,CUST0000083,2023-12-31,2023-12-31,1081.84,1081.84,0.0,On-time
PAY0000284,LOAN0000560,CUST0000074,2026-01-22,2026-03-04,224.75,224.75,41.0,Late
PAY0000285,LOAN0000188,CUST0000979,2024-11-09,2024-12-17,349.2,349.2,38.0,Late
PAY0000286,LOAN0000248,CUST0000569,2024-02-06,2024-02-06,273.13,273.13,0.0,On-time
PAY0000287,LOAN0000593,CUST0000684,2026-08-10,2026-08-09,300.58,300.58,0.0,On-time
PAY0000288,LOAN0000146,CUST0000606,2025-02-23,2025-02-21,1506.71,1506.71,0.0,On-time
PAY0000289,LOAN0000002,CUST0000552,2024-05-02,2024-04-30,38.11,38.11,0.0,On-time
PAY0000290,LOAN0000386,CUST0000481,2025-02-11,2025-02-11,155.17,155.17,0.0,On-time
PAY0000291,LOAN0000562,CUST0000102,2023-09-06,2023-09-05,1887.75,1887.75,0.0,On-time
PAY0000292,LOAN0000494,CUST0000188,2026-02-24,2026-04-07,1276.54,1276.54,42.0,Late
PAY0000293,LOAN0000488,CUST0000052,2024-06-10,2024-06-10,135.79,135.79,0.0,On-time
PAY0000294,LOAN0000471,CUST0000761,2025-05-06,,123.33,123.33,0.0,On-time
PAY0000295,LOAN0000418,CUST0000918,2022-02-09,2022-02-09,86.17,86.17,0.0,On-time
PAY0000296,LOAN0000212,CUST0000244,2023-04-17,2023-04-16,648.42,648.42,0.0,On-time
PAY0000297,LOAN0000562,CUST0000102,2023-08-06,2023-08-06,1887.75,1887.75,0.0,On-time
PAY0000298,LOAN0000237,CUST0000988,2023-10-24,2023-11-09,1335.42,1335.42,16.0,Late
PAY0000299,LOAN0000198,CUST0000959,2026-01-08,,415.03,-415.03,0.0,On-time
PAY0000300,LOAN0000047,CUST0000212,2023-12-15,2023-12-14,199.31,199.31,0.0,On-time
PAY0000301,LOAN0000025,CUST0000636,2026-05-31,2026-05-31,398.64,398.64,0.0,On-time
PAY0000302,LOAN0000462,CUST0000397,2026-07-30,2026-08-22,660.43,660.43,23.0,Late
PAY0000303,LOAN0000246,CUST0000874,2023-01-09,2023-01-08,966.85,966.85,0.0,On-time
PAY0000304,LOAN0000029,CUST0000434,2025-07-16,2025-07-15,698.52,698.52,0.0,ON-TIME
PAY0000305,LOAN0000007,CUST0000718,2026-01-11,2026-01-11,669.61,669.61,0.0,On-time
PAY0000306,LOAN0000213,CUST0000023,2023-12-26,2023-12-25,1149.89,1149.89,0.0,On-time
PAY0000307,LOAN0000520,CUST0000697,2024-09-14,2024-09-14,168.67,168.67,0.0,On-time
PAY0000308,LOAN0000320,CUST0000394,2026-06-22,2026-06-20,637.39,637.39,0.0,On-time
PAY0000309,LOAN0000555,CUST0000407,2023-12-30,2024-01-26,109.67,109.67,27.0,Late
PAY0000310,LOAN0000485,CUST0000678,2025-06-01,2025-07-13,174.48,174.48,42.0,Late
PAY0000311,LOAN0000051,CUST0000838,2026-01-22,2026-01-22,1474.03,,0.0,On-time
PAY0000312,LOAN0000042,CUST0000954,2024-03-21,2024-03-21,518.03,518.03,0.0,On-time
PAY0000313,LOAN0000251,CUST0000975,2025-08-27,2025-08-27,793.09,,0.0,On-time
PAY0000314,LOAN0000090,CUST0000721,2025-01-19,,213.64,0.0,,Missed
PAY0000315,LOAN9476970,CUST0000987,2023-09-17,2023-09-17,1972.9,1972.9,0.0,On-time
PAY0000316,LOAN0000039,CUST0000941,2024-06-25,,1194.92,0.0,,Missed
PAY0000317,LOAN0000200,CUST0000200,2024-05-23,2024-07-06,263.49,263.49,44.0,Late
PAY0000318,LOAN0000200,CUST0000200,2025-04-23,2025-04-23,263.49,-263.49,0.0,On-time
PAY0000319,LOAN0000176,CUST0000098,2025-03-29,2025-03-29,654.28,654.28,0.0,On-time
PAY0000320,LOAN0000129,CUST0000236,2025-12-08,2025-12-08,453.79,453.79,0.0,On-time
PAY0000321,LOAN0000384,CUST0000497,2025-06-29,2025-06-29,97.43,97.43,0.0,On-time
PAY0000322,LOAN0000173,CUST0000500,2025-09-27,2025-09-25,41.76,41.76,0.0,On-time
PAY0000323,LOAN0000162,CUST0000866,2025-02-17,2025-02-15,533.21,533.21,0.0,OK
PAY0000324,LOAN0000142,CUST0000897,2025-06-20,2025-06-20,459.08,459.08,0.0,On-time
PAY0000325,LOAN0000555,CUST0000407,2024-06-29,2024-06-27,109.67,109.67,0.0,On-time
PAY0000326,LOAN0000238,CUST0000420,2025-09-01,2025-09-01,346.74,346.74,0.0,On-time
PAY0000327,LOAN0000410,CUST0000712,2022-12-16,2022-12-16,696.51,696.51,0.0,On-time
PAY0000328,LOAN0000424,CUST0000831,2025-11-05,2025-11-03,306.66,306.66,0.0,On-time
PAY0000329,LOAN0000530,CUST0000028,2026-05-25,2026-05-25,158.2,158.2,0.0,On-time
PAY0000330,LOAN0000122,CUST0000253,2023-04-04,,559.32,0.0,,Missed
PAY0000331,LOAN0000490,CUST0000017,2024-01-27,,265.48,0.0,,Missed
PAY0000332,LOAN0000517,CUST0000661,2025-11-27,2025-11-26,74.07,74.07,0.0,On-time
PAY0000333,LOAN0000557,CUST0000030,2025-12-30,2025-12-29,2011.13,2011.13,0.0,On Time
PAY0000334,LOAN0000553,CUST0000515,2026-02-25,2026-02-24,108.09,108.09,0.0,On-time
PAY0000335,LOAN0000465,CUST0000519,2024-11-07,2024-11-06,121.1,121.1,0.0,On-time
PAY0000336,LOAN0000110,CUST0000466,2025-03-23,2025-04-17,434.4,,25.0,Late
PAY0000337,LOAN0000370,CUST0000869,2024-09-26,2024-09-26,778.37,778.37,0.0,On-time
PAY0000338,LOAN0000164,CUST0000966,2023-03-29,2023-03-28,3556.03,3556.03,0.0,On-time
PAY0000339,LOAN0000362,CUST0000964,2023-08-24,2023-08-22,924.47,924.47,0.0,On-time
PAY0000340,LOAN0000047,CUST0000212,2022-07-15,2022-07-14,199.31,199.31,0.0,On-time
PAY0000341,LOAN0000102,CUST0000551,2022-03-21,,635.91,0.0,,Missed
PAY0000342,LOAN0000346,CUST0000988,2025-02-04,2025-02-03,186.55,-186.55,0.0,On-time
PAY0000343,LOAN0000333,CUST0000449,2024-03-09,2024-03-08,427.8,,0.0,On-time
PAY0000344,LOAN0000161,CUST0000522,2022-12-28,2022-12-27,1392.51,1392.51,0.0,On-time
PAY0000345,LOAN0000243,CUST0000094,2026-01-08,2026-01-08,227.16,227.16,0.0,On-time
PAY0000346,LOAN0000539,CUST0000693,2025-09-02,2025-09-01,180.07,180.07,0.0,On-time
PAY0000347,LOAN0000026,CUST0000233,2024-07-17,,1026.87,0.0,,Missed
PAY0000348,LOAN0000096,CUST0000078,2023-08-28,2023-08-28,811.36,811.36,0.0,On-time
PAY0000349,LOAN0000267,CUST0000745,2026-06-10,2026-06-10,122.23,122.23,0.0,On-time
PAY0000350,LOAN0000026,CUST0000233,2025-06-17,2025-06-17,1026.87,1026.87,0.0,On-time
PAY0000351,LOAN0000397,CUST0000714,2026-02-17,2026-02-16,500.03,500.03,0.0,On-time
PAY0000352,LOAN9554006,CUST0000606,2024-11-23,2024-11-23,1506.71,1506.71,0.0,OK
PAY0000353,LOAN0000362,CUST0000964,2026-04-24,2026-04-23,924.47,924.47,0.0,On-time
PAY0000354,LOAN0000282,CUST0000724,2023-11-23,2023-11-21,67.12,67.12,0.0,On-time
PAY0000355,LOAN0000522,CUST0000507,2024-12-03,2024-12-03,1893.28,1893.28,0.0,On-time
PAY0000356,LOAN0000232,CUST0000762,2022-04-23,2022-04-23,30.32,30.32,0.0,On-time
PAY0000357,LOAN0000571,CUST0000295,2022-12-18,,914.71,0.0,,Missed
PAY0000358,LOAN0000147,CUST0000364,2025-10-27,2025-10-25,150.55,150.55,0.0,On-time
PAY0000359,LOAN0000385,CUST0000435,2022-11-27,2022-11-25,394.76,394.76,0.0,On-time
PAY0000360,LOAN0000383,CUST0000736,2026-06-02,2026-05-31,83.06,83.06,0.0,On-time
PAY0000361,LOAN0000285,CUST0000506,2026-01-13,,133.87,133.87,0.0,On-time
PAY0000362,LOAN0000482,CUST0000004,2026-08-01,2026-07-30,450.66,450.66,0.0,On-time
PAY0000363,LOAN0000481,CUST0000429,2025-01-03,2025-01-02,227.01,227.01,0.0,On-time
PAY0000364,LOAN0000100,CUST0000084,2022-11-23,2022-11-23,1277.87,1277.87,0.0,On-time
PAY0000365,LOAN0000363,CUST0000783,2024-09-28,2024-11-05,630.91,630.91,38.0,Late
PAY0000366,LOAN0000102,CUST0000551,2022-07-21,2022-07-21,635.91,330.67,0.0,Partial
PAY0000367,LOAN0000362,CUST0000964,2026-08-24,2026-09-10,924.47,924.47,17.0,Late
PAY0000368,LOAN0000473,CUST0000340,2023-03-01,2023-03-01,528.94,528.94,0.0,on time
PAY0000369,LOAN0000346,CUST0000988,2023-05-06,2023-05-05,186.55,186.55,0.0,On-time
PAY0000370,LOAN0000166,CUST0000612,2026-08-23,2026-08-22,261.69,261.69,0.0,On-time
PAY0000371,LOAN0000122,CUST0000253,2025-06-04,2025-06-04,559.32,559.32,0.0,On-time
PAY0000372,LOAN0000008,CUST0000974,2024-12-08,2024-12-06,77.65,77.65,0.0,On-time
PAY0000373,LOAN0000457,CUST0000181,2025-11-26,2025-12-23,772.95,772.95,27.0,Late
PAY0000374,LOAN0000424,CUST0000831,2025-03-06,,306.66,0.0,,Missed
PAY0000375,LOAN0000229,CUST0000179,2023-08-04,2023-08-03,41.64,41.64,0.0,On-time
PAY0000376,LOAN0000259,CUST0000175,2026-08-23,2026-08-22,393.56,393.56,0.0,On-time
PAY0000377,LOAN0000294,CUST0000925,2022-11-09,2022-11-09,452.0,452.0,0.0,On-time
PAY0000378,LOAN0000064,CUST0000818,2024-07-07,2024-07-06,499.21,499.21,0.0,On-time
PAY0000379,LOAN0000483,CUST0000418,2026-02-04,2026-02-03,191.54,191.54,0.0,On-time
PAY0000380,LOAN0000282,CUST0000724,2025-12-23,2025-12-22,67.12,38.27,0.0,Partial
PAY0000381,LOAN0000495,CUST0000046,2026-01-11,2026-01-09,393.71,393.71,0.0,On-time
PAY0000382,LOAN0000153,CUST0000245,2026-02-22,2026-02-20,313.95,313.95,0.0,On-time
PAY0000383,LOAN0000587,CUST0000313,2023-10-24,2023-10-24,268.66,268.66,0.0,On-time
PAY0000384,LOAN0000002,CUST0000552,2026-08-01,2026-09-06,38.11,38.11,36.0,Late
PAY0000385,LOAN0000483,CUST0000418,2023-03-06,2023-03-04,191.54,191.54,0.0,On-time
PAY0000386,LOAN0000090,CUST0000721,2023-03-21,,213.64,0.0,,Missed
PAY0000387,LOAN0000239,CUST0000856,2025-01-08,2025-01-08,160.45,160.45,0.0,On-time
PAY0000388,LOAN0000374,CUST0000475,2025-01-21,2025-01-21,495.54,495.54,0.0,On-time
PAY0000389,LOAN0000563,CUST0000281,2025-04-23,2025-04-23,1609.44,1609.44,0.0,On-time
PAY0000390,LOAN0000333,CUST0000449,2023-04-09,2023-05-19,427.8,427.8,40.0,Late
PAY0000391,LOAN0000073,CUST0000266,2024-05-06,2024-05-05,101.83,101.83,0.0,On-time
PAY0000392,LOAN0000407,CUST0000624,2025-06-22,2025-06-27,250.13,250.13,5.0,Late
PAY0000393,LOAN0000144,CUST0000143,2026-05-18,2026-05-18,184.57,184.57,0.0,On-time
PAY0000394,LOAN0000217,CUST0000492,2025-08-04,2025-08-02,683.75,683.75,0.0,On-time
PAY0000395,LOAN0000263,CUST0000966,2026-08-11,2026-08-09,460.72,460.72,0.0,On-time
PAY0000396,LOAN0000410,CUST0000712,2024-07-16,2024-07-16,696.51,696.51,0.0,On-time
PAY0000397,LOAN0000285,CUST0000506,2025-04-14,2024-06-22,133.87,133.87,0.0,On-time
PAY0000398,LOAN0000087,CUST0000889,2025-08-05,2025-08-04,286.79,286.79,0.0,On-time
PAY0000399,LOAN0000290,CUST0000757,2026-02-12,2026-02-10,649.64,649.64,0.0,On-time
PAY0000400,LOAN0000033,CUST0000373,2023-03-22,2023-03-22,2390.38,2390.38,0.0,On-time
PAY0000401,LOAN0000051,CUST0000838,2023-06-23,2023-06-21,1474.03,614.0,0.0,Partial
PAY0000402,LOAN0000231,CUST0000896,2026-04-09,,508.99,0.0,,Missed
PAY0000403,LOAN0000229,CUST0000179,2025-12-04,2023-04-12,41.64,-41.64,0.0,On-time
PAY0000404,LOAN0000090,CUST0000721,2024-10-20,2024-10-24,213.64,213.64,4.0,Late
PAY0000405,LOAN0000060,CUST0000626,2026-03-04,,25.65,25.65,0.0,On-time
PAY0000406,LOAN0000026,CUST0000233,2025-08-16,2025-08-16,1026.87,1026.87,0.0,On-time
PAY0000407,LOAN0000458,CUST0000426,2025-10-12,2025-10-22,139.78,139.78,10.0,Late
PAY0000408,LOAN0000456,CUST0000220,2024-06-06,2024-06-06,204.09,204.09,0.0,On-time
PAY0000409,LOAN0000176,CUST0000098,2025-11-27,2025-11-25,654.28,654.28,0.0,On-time
PAY0000410,LOAN0000024,CUST0000510,2026-01-28,2026-01-26,988.87,988.87,0.0,On-time
PAY0000411,LOAN0000168,CUST0000850,2026-01-30,2026-01-30,487.76,487.76,0.0,On-time
PAY0000412,LOAN0000189,CUST0000937,2026-03-06,2026-03-11,1267.39,1267.39,5.0,Late
PAY0000413,LOAN0000065,CUST0000934,2026-05-16,2026-05-26,395.77,395.77,10.0,Late
PAY0000414,LOAN0000154,CUST0000605,2025-03-08,2025-03-07,218.73,218.73,0.0,On-time
PAY0000415,LOAN0000498,CUST0000045,2026-07-31,,122.14,56.5,0.0,Partial
PAY0000416,LOAN0000565,CUST0000504,2024-03-25,2022-07-20,554.46,554.46,0.0,On-time
PAY0000417,LOAN0000521,CUST0000273,2025-06-02,,1356.42,0.0,,Missed
PAY0000418,LOAN0000045,CUST0000566,2025-10-13,,909.16,0.0,,Missed
PAY0000419,LOAN0000283,CUST0000045,2025-11-13,2025-12-25,57.8,57.8,42.0,Late
PAY0000420,LOAN0000133,CUST0000758,2026-05-19,2026-05-17,367.28,367.28,0.0,On-time
PAY0000421,LOAN0000118,CUST0000545,2025-05-08,2025-05-08,208.58,208.58,0.0,On-time
PAY0000422,LOAN0000406,CUST0000519,2026-05-09,2026-06-06,179.61,179.61,28.0,Late
PAY0000423,LOAN0000248,CUST0000569,2024-07-07,2024-07-05,273.13,273.13,0.0,On-time
PAY0000424,LOAN0000425,CUST0000755,2025-03-31,2025-03-29,351.83,351.83,0.0,On-time
PAY0000425,LOAN0000576,CUST0000001,2024-12-03,2024-12-03,341.13,341.13,0.0,On-time
PAY0000426,LOAN0000471,CUST0000761,2026-03-06,2026-03-05,123.33,123.33,0.0,On-time
PAY0000427,LOAN0000153,CUST0000245,2026-03-24,2026-03-29,313.95,313.95,5.0,Late
PAY0000428,LOAN0000243,CUST0000094,2025-05-10,2025-05-08,227.16,227.16,0.0,On-time
PAY0000429,LOAN0000491,CUST0000360,2024-04-12,,1483.2,1483.2,0.0,On-time
PAY0000430,LOAN0000249,CUST0000632,2026-03-12,2026-03-10,1134.85,1134.85,0.0,On-time
PAY0000431,LOAN0000491,CUST0000360,2026-08-12,2026-08-11,1483.2,1483.2,0.0,On-time
PAY0000432,LOAN0000548,CUST0000347,2025-01-28,2025-01-28,480.43,480.43,0.0,On-time
PAY0000433,LOAN0000111,CUST0000196,2025-09-06,2025-10-08,640.44,640.44,32.0,Late
PAY0000434,LOAN0000576,CUST0000001,2024-02-02,2024-02-01,341.13,341.13,0.0,On-time
PAY0000435,LOAN0000111,CUST0000196,2024-01-06,2024-01-04,640.44,640.44,0.0,On-time
PAY0000436,LOAN0000592,CUST0000786,2025-01-02,2025-01-02,979.05,979.05,0.0,On-time
PAY0000437,LOAN0000215,CUST0000448,2022-10-13,2022-10-12,1912.74,1912.74,0.0,On-time
PAY0000438,LOAN0000156,CUST0000047,2026-01-13,2026-01-11,19.97,19.97,0.0,On-time
PAY0000439,LOAN0000574,CUST0000356,2022-05-03,2022-05-02,2031.77,2031.77,0.0,On-time
PAY0000440,LOAN0000593,CUST0000684,2024-06-09,2024-06-09,300.58,300.58,0.0,On-time
PAY0000441,LOAN0000361,CUST0000306,2026-05-08,2026-05-06,413.38,413.38,0.0,On-time
PAY0000442,LOAN0000466,CUST0000967,2025-11-29,2025-11-29,25.35,25.35,0.0,On-time
PAY0000443,LOAN0000381,CUST0000477,2026-06-09,2026-06-08,1402.35,1402.35,0.0,On-time
PAY0000444,LOAN0000505,CUST0000062,2024-07-18,2024-07-18,50.36,50.36,0.0,On-time
PAY0000445,LOAN0000566,CUST0000236,2024-07-31,2024-07-29,205.31,205.31,0.0,On-time
PAY0000446,LOAN0000031,CUST0000787,2024-06-18,2024-06-18,1194.04,1194.04,0.0,On-time
PAY0000447,LOAN0000271,CUST0000310,2025-06-02,2025-06-02,1002.33,1002.33,0.0,On-time
PAY0000448,LOAN0000161,CUST0000522,2022-06-28,2022-06-27,1392.51,1392.51,0.0,On-time
PAY0000449,LOAN0000290,CUST0000757,2025-03-15,2025-03-13,649.64,649.64,0.0,On-time
PAY0000450,LOAN0000070,CUST0000916,2024-06-21,2024-06-19,592.68,592.68,0.0,On-time
PAY0000451,LOAN0000532,CUST0000330,2024-05-31,2024-07-12,677.86,677.86,42.0,Late
PAY0000452,LOAN0000192,CUST0000222,2024-06-13,2024-06-13,834.2,834.2,0.0,On-time
PAY0000453,LOAN0000477,CUST0000436,2024-07-22,2024-07-22,14.8,14.8,0.0,On-time
PAY0000454,LOAN0000184,CUST0000347,2025-08-11,,487.42,0.0,,Missed
PAY0000455,LOAN0000162,CUST0000866,2026-03-19,2026-03-19,533.21,,0.0,On-time
PAY0000456,LOAN0000441,CUST0000705,2025-06-12,2025-07-19,2212.0,-2212.0,37.0,Late
PAY0000457,LOAN0000403,CUST0000115,2024-07-20,2024-07-19,43.28,43.28,0.0,On-time
PAY0000458,LOAN0000425,CUST0000755,2024-04-30,2024-04-30,351.83,351.83,0.0,On-time
PAY0000459,LOAN0000120,CUST0000484,2023-09-13,2023-09-13,316.36,316.36,0.0,On-time
PAY0000460,LOAN0000063,CUST0000024,2025-05-19,2025-05-18,101.19,101.19,0.0,On-time
PAY0000461,LOAN0000200,CUST0000200,2023-11-23,,263.49,0.0,,Missed
PAY0000462,LOAN0000138,CUST0000052,2025-02-02,2025-02-02,332.64,332.64,0.0,On-time
PAY0000463,LOAN0000540,CUST0000782,2024-04-13,2024-04-11,216.21,-216.21,0.0,On-time
PAY0000464,LOAN0000366,CUST0000111,2023-03-11,2023-03-11,668.2,668.2,0.0,On-time
PAY0000465,LOAN0000592,CUST0000786,2024-04-03,2024-04-02,979.05,979.05,0.0,On-time
PAY0000466,LOAN0000512,CUST0000817,2026-04-15,2026-04-15,915.62,577.0,0.0,Partial
PAY0000467,LOAN0000163,CUST0000003,2023-03-17,2023-03-17,488.31,488.31,0.0,On-time
PAY0000468,LOAN0000051,CUST0000838,2025-04-23,2025-04-21,1474.03,1474.03,0.0,On-time
PAY0000469,LOAN0000536,CUST0000581,2024-11-15,2024-11-15,246.77,246.77,0.0,On-time
PAY0000470,LOAN0000452,CUST0000389,2025-10-08,2025-10-08,517.19,189.07,0.0,Partial
PAY0000471,LOAN9675367,CUST0000889,2022-05-21,2022-05-19,1012.97,1012.97,0.0,On-time
PAY0000472,LOAN0000167,CUST0000260,2024-11-06,2024-11-04,974.84,974.84,0.0,On-time
PAY0000473,LOAN0000429,CUST0000782,2025-06-25,2025-06-25,1011.92,1011.92,0.0,On-time
PAY0000474,LOAN0000096,CUST0000078,2023-10-28,2023-10-27,811.36,811.36,0.0,On-time
PAY0000475,LOAN0000343,CUST0000618,2025-05-04,2025-05-02,2825.66,2013.03,0.0,Partial
PAY0000476,LOAN0000259,CUST0000175,2026-07-24,2026-07-24,393.56,393.56,0.0,On-time
PAY0000477,LOAN0000012,CUST0000725,2026-07-22,2026-07-21,607.42,607.42,0.0,On-time
PAY0000478,LOAN0000299,CUST0000136,2025-06-06,2025-06-05,486.64,486.64,0.0,On-time
PAY0000479,LOAN0000185,CUST0000327,2026-08-10,2026-08-09,89.29,89.29,0.0,On-time
PAY0000480,LOAN0000318,CUST0000451,2022-09-12,2022-09-11,1389.25,1389.25,0.0,On-time
PAY0000481,LOAN0000129,CUST0000236,2025-01-07,,453.79,0.0,,Missed
PAY0000482,LOAN9187266,CUST0000003,2023-07-17,2023-07-15,488.31,488.31,0.0,On-time
PAY0000483,LOAN0000279,CUST0000696,2023-08-24,2023-10-01,28.99,28.99,38.0,Late
PAY0000484,LOAN0000256,CUST0000931,2024-05-26,2024-05-25,94.47,94.47,0.0,On-time
PAY0000485,LOAN0000108,CUST0000303,2024-06-30,2024-06-30,115.22,115.22,0.0,On-time
PAY0000486,LOAN0000009,CUST0000316,2023-11-05,2023-12-15,201.72,201.72,40.0,Late
PAY0000487,LOAN0000257,CUST0000699,2024-01-25,2024-01-25,1022.97,1022.97,0.0,On-time
PAY0000488,LOAN0000514,CUST0000224,2022-08-20,,1266.69,0.0,,Missed
PAY0000489,LOAN0000151,CUST0000118,2024-04-02,2024-04-01,226.17,226.17,0.0,On-time
PAY0000490,LOAN0000082,CUST0000198,2026-08-01,2026-07-30,865.41,865.41,0.0,On-time
PAY0000491,LOAN0000345,CUST0000724,2025-09-26,2025-09-24,906.51,906.51,0.0,On-time
PAY0000492,LOAN0000399,CUST0000797,2024-10-22,2024-10-20,375.73,375.73,0.0,On-time
PAY0000493,LOAN0000201,CUST0000283,2025-09-29,2025-09-27,640.87,640.87,0.0,On-time
PAY0000494,LOAN0000538,CUST0000126,2024-05-09,,360.05,0.0,,Missed
PAY0000495,LOAN0000176,CUST0000098,2025-08-28,2025-08-26,654.28,654.28,0.0,On-time
PAY0000496,LOAN0000579,CUST0000002,2024-06-26,2024-06-26,467.36,467.36,0.0,On-time
PAY0000497,LOAN0000056,CUST0000793,2026-04-22,2026-04-21,145.21,145.21,0.0,On-time
PAY0000498,LOAN0000360,CUST0000875,2025-03-01,2025-03-01,17.76,17.76,0.0,On-time
PAY0000499,LOAN0000483,CUST0000418,2023-09-05,2023-09-03,191.54,191.54,0.0,On-time
PAY0000500,LOAN0000071,CUST0000250,2022-07-23,2022-07-21,190.79,90.59,0.0,Partial
PAY0000501,LOAN0000186,CUST0000776,2026-04-15,2026-04-15,726.63,,0.0,On-time
PAY0000502,LOAN0000451,CUST0000882,2023-05-21,2023-05-19,324.24,324.24,0.0,On-time
PAY0000503,LOAN0000273,CUST0000955,2023-10-28,2023-10-26,1128.57,1128.57,0.0,On-time
PAY0000504,LOAN0000578,CUST0000916,2022-12-31,2022-12-30,335.27,335.27,0.0,On-time
PAY0000505,LOAN0000416,CUST0000611,2023-01-07,,21.6,0.0,,Missed
PAY0000506,LOAN0000354,CUST0000677,2025-12-10,2025-12-10,103.03,103.03,0.0,On-time
PAY0000507,LOAN0000360,CUST0000875,2025-03-31,2025-03-30,17.76,17.76,0.0,On-time
PAY0000508,LOAN0000486,CUST0000898,2026-07-13,2026-07-13,180.53,180.53,0.0,On-time
PAY0000509,LOAN0000363,CUST0000783,2023-07-29,2023-07-28,630.91,630.91,0.0,On-time
PAY0000510,LOAN0000477,CUST0000436,2024-09-21,2024-09-21,14.8,14.8,0.0,On-time
PAY0000511,LOAN0000159,CUST0000902,2024-05-23,2024-05-22,47.23,47.23,0.0,On-time
PAY0000512,LOAN0000519,CUST0000619,2024-07-24,2024-07-22,150.47,90.87,0.0,Partial
PAY0000513,LOAN0000150,CUST0000901,2025-05-17,2025-05-16,421.66,421.66,0.0,On-time
PAY0000514,LOAN0000114,CUST0000879,2025-12-22,,203.52,0.0,,Missed
PAY0000515,LOAN0000266,CUST0000220,2025-07-11,2025-07-09,324.19,324.19,0.0,On-time
PAY0000516,LOAN0000470,CUST0000725,2024-11-02,2024-12-06,241.98,241.98,34.0,Late
PAY0000517,LOAN0000229,CUST0000179,2025-06-04,2025-06-02,41.64,41.64,0.0,On-time
PAY0000518,LOAN0000559,CUST0000824,2025-12-29,2025-12-27,176.29,176.29,0.0,On-time
PAY0000519,LOAN0000149,CUST0000764,2024-11-08,2024-11-07,556.36,556.36,0.0,On-time
PAY0000520,LOAN0000270,CUST0000115,2026-06-16,2026-06-14,188.1,188.1,0.0,On-time
PAY0000521,LOAN0000252,CUST0000521,2025-12-22,2025-12-20,1682.41,1682.41,0.0,On-time
PAY0000522,LOAN0000008,CUST0000974,2026-02-07,2026-02-06,77.65,77.65,0.0,On-time
PAY0000523,LOAN0000192,CUST0000222,2023-12-13,2023-12-11,834.2,834.2,0.0,On-time
PAY0000524,LOAN0000590,CUST0000731,2026-04-05,2026-05-14,425.85,425.85,39.0,Late
PAY0000525,LOAN0000016,CUST0000359,2025-12-13,2025-12-13,424.63,,0.0,On-time
PAY0000526,LOAN0000308,CUST0000188,2025-11-29,2025-11-29,680.08,680.08,0.0,On-time
PAY0000527,LOAN0000416,CUST0000611,2026-04-08,,21.6,0.0,,Missed
PAY0000528,LOAN0000147,CUST0000364,2022-06-27,2022-06-25,150.55,150.55,0.0,On-time
PAY0000529,LOAN0000501,CUST0000055,2026-06-05,2026-06-03,762.76,762.76,0.0,On-time
PAY0000530,LOAN0000399,CUST0000797,2026-06-23,2026-06-21,375.73,375.73,0.0,On-time
PAY0000531,LOAN0000443,CUST0000791,2026-03-03,,1882.62,0.0,,Missed
PAY0000532,LOAN0000071,CUST0000250,2025-06-22,2025-06-20,190.79,190.79,0.0,On-time
PAY0000533,LOAN0000556,CUST0000773,2024-09-20,2024-09-18,76.7,76.7,0.0,On-time
PAY0000534,LOAN0000172,CUST0000692,2025-11-29,2025-11-29,159.9,159.9,0.0,On-time
PAY0000535,LOAN0000571,CUST0000295,2022-09-18,2022-10-24,914.71,914.71,36.0,Late
PAY0000536,LOAN0000290,CUST0000757,2022-10-14,2022-10-14,649.64,649.64,0.0,On-time
PAY0000537,LOAN0000176,CUST0000098,2025-10-28,2025-10-28,654.28,-654.28,0.0,On-time
PAY0000538,LOAN0000508,CUST0000151,2025-10-23,,359.97,0.0,,Missed
PAY0000539,LOAN0000343,CUST0000618,2023-03-05,2023-04-05,2825.66,2825.66,31.0,Late
PAY0000540,LOAN0000160,CUST0000148,2023-08-16,2023-08-16,76.44,76.44,0.0,On-time
PAY0000541,LOAN0000392,CUST0000563,2024-02-25,2024-03-05,643.1,643.1,9.0,Late
PAY0000542,LOAN0000387,CUST0000070,2025-07-17,2025-08-27,284.03,284.03,41.0,Late
PAY0000543,LOAN0000548,CUST0000347,2024-02-28,2024-02-28,480.43,480.43,0.0,On-time
PAY0000544,LOAN0000402,CUST0000072,2025-08-02,2025-08-01,158.38,98.35,0.0,Partial
