credit_history_id,customer_id,record_date,credit_score,total_outstanding_debt,credit_utilization,number_of_open_accounts,number_of_closed_accounts,previous_defaults,previous_late_payments
CRHIST0000311,CUST0000103,2025-07-10,706.0,1294.08,0.1848,2,2,0,0
CRHIST0000312,CUST0000103,2025-07-11,694.0,6513.33,0.68,9,1,0,0
CRHIST0000313,CUST0000104,2025-08-29,691.0,6564.97,0.4344,3,0,0,0
CRHIST0000314,CUST0000104,2025-10-03,694.0,6758.99,0.4207,5,1,0,0
CRHIST0000315,CUST0000104,2025-10-16,696.0,5696.49,0.6972,2,2,0,0
CRHIST0000316,CUST0000104,2025-10-20,677.0,6693.9,0.7428,3,1,0,0
CRHIST0000317,CUST0000104,2025-11-09,675.0,3582.84,0.3286,4,2,0,0
CRHIST0000318,CUST0000105,2023-10-10,730.0,7991.22,0.3179,3,4,0,0
CRHIST0000319,CUST0000105,2023-11-05,718.0,3632.23,0.2575,2,2,0,0
CRHIST0000320,CUST0000105,2024-02-21,721.0,11428.69,0.562,1,1,0,0
CRHIST0000321,CUST0000105,2025-05-16,726.0,6678.13,0.2307,2,0,1,0
CRHIST0000322,CUST0000105,2025-06-06,718.0,,0.1529,3,4,1,0
CRHIST0000323,CUST0000105,2025-08-25,742.0,,0.6649,1,3,1,0
CRHIST0000324,CUST0000105,2025-08-31,741.0,6712.37,0.2608,1,1,1,0
CRHIST0000325,CUST0000106,2021-08-04,676.0,8443.04,0.4507,3,1,0,0
CRHIST0000326,CUST0000106,2021-08-06,679.0,4992.89,0.3189,3,4,0,0
CRHIST0000327,CUST0000106,2022-01-06,684.0,6913.33,0.3075,2,1,0,0
CRHIST0000328,CUST0000106,2022-07-18,680.0,2260.21,0.2442,8,4,0,0
CRHIST0000329,CUST0000107,2020-10-16,771.0,7370.79,0.4373,1,0,0,0
CRHIST0000330,CUST0000107,2020-12-11,775.0,7258.51,0.3864,1,2,0,0
CRHIST0000331,CUST0000107,2021-03-19,782.0,9116.71,0.313,5,0,0,0
CRHIST0000332,CUST0000107,2021-10-09,775.0,5998.79,0.1944,3,2,0,2
CRHIST0000333,CUST0000107,2023-05-13,779.0,0.0,0.0,2,5,0,2
CRHIST0000334,CUST0000107,2024-04-08,789.0,12940.86,0.4122,1,1,0,2
CRHIST0000335,CUST0000108,2026-06-04,658.0,8639.93,0.6524,4,3,0,0
CRHIST0000336,CUST0000108,2026-06-12,647.0,3177.6,0.2228,3,2,0,0
CRHIST0000337,CUST0000109,2023-04-26,728.0,7762.18,0.32,2,1,0,0
CRHIST0000338,CUST0000109,2023-09-02,736.0,2098.26,0.1178,6,4,0,0
CRHIST0000339,CUST0000109,2023-12-15,737.0,7207.68,0.276,2,1,0,0
CRHIST0000340,CUST0000110,2026-02-22,715.0,20314.87,0.6138,2,3,0,0
CRHIST0000341,CUST0000110,2026-03-10,712.0,3914.62,0.2011,3,2,0,0
CRHIST0000342,CUST0000110,2026-03-12,696.0,8123.52,0.6192,4,2,0,0
CRHIST0000343,CUST0000110,2026-03-16,694.0,4465.94,0.1166,5,6,0,0
CRHIST0000344,CUST0000111,2023-04-18,664.0,1231.09,0.3047,2,4,0,2
CRHIST0000345,CUST0000111,2023-05-19,637.0,2211.5,0.317,6,2,0,2
CRHIST0000346,CUST0000111,2023-10-30,622.0,3932.19,0.8806,5,4,0,2
CRHIST0000347,CUST0000111,2024-04-27,624.0,1455.13,0.2889,4,2,0,2
CRHIST0000348,CUST0000112,2023-02-09,743.0,5124.18,0.3837,5,4,0,0
CRHIST0000349,CUST0000112,2023-10-03,736.0,4575.73,0.3681,2,2,0,0
CRHIST0000350,CUST0000112,2024-03-03,728.0,3568.1,0.3156,5,2,0,0
CRHIST0000351,CUST0000112,2024-07-24,736.0,3037.35,0.2654,3,2,0,0
CRHIST0000352,CUST0000113,2019-12-11,739.0,19814.0,0.6489,1,2,0,0
CRHIST0000353,CUST0000113,2020-09-26,750.0,2535.21,0.1078,1,1,0,0
CRHIST0000354,CUST0000113,2022-05-27,764.0,0.0,0.0,6,2,0,1
CRHIST0000355,CUST0000113,2022-10-15,767.0,3232.98,0.0922,1,4,0,1
CRHIST0000356,CUST0000114,2022-10-13,664.0,5029.41,0.3746,1,2,0,0
CRHIST0000357,CUST0000114,2024-02-07,653.0,8821.3,0.4471,4,0,0,0
CRHIST0000358,CUST0000114,2024-02-10,671.0,6291.66,0.3162,5,1,0,0
CRHIST0000359,CUST0000114,2024-05-08,671.0,6095.21,0.5888,4,3,0,1
CRHIST0000360,CUST0000114,2024-11-24,678.0,7071.36,0.4182,2,1,0,1
CRHIST0000361,CUST0000115,2023-06-25,727.0,3654.16,0.2787,7,1,0,0
CRHIST0000362,CUST0000115,2024-03-18,756.0,1243.62,0.146,5,4,0,0
CRHIST0000363,CUST0000116,2020-01-04,609.0,4567.2,0.6284,7,2,0,0
CRHIST0000364,CUST0000116,2021-07-13,614.0,5236.16,0.722,4,2,0,1
CRHIST0000365,CUST0000116,2022-05-11,626.0,1785.74,0.2704,6,1,0,1
CRHIST0000366,CUST0000116,2023-10-16,637.0,3734.94,0.3711,5,2,0,1
CRHIST0000367,CUST0000116,2023-10-30,635.0,6579.67,0.8074,4,2,1,1
CRHIST0000368,CUST0000117,2021-01-04,559.0,1482.92,0.5616,2,1,0,0
CRHIST0000369,CUST0000118,2023-09-25,666.0,11204.84,0.4891,6,1,0,0
CRHIST0000370,CUST0000118,2023-09-29,653.0,2184.55,0.0879,4,2,0,0
CRHIST0000371,CUST0000118,2023-11-04,661.0,5906.87,0.5486,7,0,0,0
CRHIST0000372,CUST0000119,2021-05-01,756.0,16490.5,0.4611,1,3,0,0
CRHIST0000373,CUST0000119,2021-11-28,741.0,8698.28,0.3195,2,0,0,1
CRHIST0000374,CUST0000120,2024-07-23,703.0,13472.27,0.4123,6,1,0,0
CRHIST0000375,CUST0000120,2024-10-30,700.0,790.67,0.0538,4,4,0,0
CRHIST0000376,CUST0000120,2024-11-29,675.0,13802.08,0.4698,4,3,0,0
CRHIST0000377,CUST0000121,2022-11-22,629.0,5250.11,0.3741,7,1,0,0
CRHIST0000378,CUST0000121,2023-01-25,614.0,1146.52,0.216,7,0,0,0
CRHIST0000379,CUST0000122,2023-05-19,703.0,616.89,0.0432,2,1,0,0
CRHIST0000380,CUST0000122,2023-07-19,697.0,3805.53,0.3136,2,1,0,0
CRHIST0000381,CUST0000123,2020-01-28,762.0,1221.82,0.1324,3,2,0,0
CRHIST0000382,CUST0000123,2020-02-24,781.0,11847.07,0.7132,3,5,0,0
CRHIST0000383,CUST0000123,2020-07-30,787.0,11586.76,0.6354,2,2,0,0
CRHIST0000384,CUST0000123,2021-08-23,806.0,2909.08,0.2269,4,4,0,0
CRHIST0000385,CUST0000123,2022-05-02,790.0,6056.61,0.2531,3,3,0,2
CRHIST0000386,CUST0000124,2022-08-16,684.0,5108.41,0.2681,4,4,0,0
CRHIST0000387,CUST0000124,2023-05-16,680.0,12707.11,0.627,3,2,0,0
CRHIST0000388,CUST0000124,2024-02-03,680.0,9165.51,0.6452,1,3,0,0
CRHIST0000389,CUST0000125,2023-07-21,805.0,7474.2,0.2338,0,2,0,0
CRHIST0000390,CUST0000125,2024-04-04,786.0,12778.24,0.3919,4,2,0,0
CRHIST0000391,CUST0000126,2023-06-18,684.0,22380.15,0.5634,1,1,0,0
CRHIST0000392,CUST0000126,2023-07-07,688.0,10113.79,0.4486,4,1,0,0
CRHIST0000393,CUST0000126,2023-07-28,685.0,2444.49,0.0902,2,3,0,0
CRHIST0000394,CUST0000126,2023-08-31,701.0,19016.56,0.5232,1,1,0,0
CRHIST0000395,CUST0000126,2025-06-19,712.0,18544.71,0.4276,1,3,0,0
CRHIST0000396,CUST0000127,2024-07-21,731.0,8560.08,0.8028,7,2,0,0
CRHIST0000397,CUST0000127,2024-10-24,746.0,2619.8,0.2472,1,4,0,0
CRHIST0000398,CUST0000127,2024-11-08,759.0,1295.09,0.1659,4,1,0,0
CRHIST0000399,CUST0000127,2025-07-05,759.0,4882.93,0.3648,0,0,0,0
CRHIST0000400,CUST0000127,2025-10-25,768.0,2697.22,0.3151,4,4,0,0
CRHIST0000401,CUST0000128,2019-05-01,711.0,17933.3,0.5517,3,3,0,0
CRHIST0000402,CUST0000128,2020-04-13,689.0,2836.23,0.1478,1,1,0,0
CRHIST0000403,CUST0000129,2026-04-06,653.0,5528.93,0.5072,3,3,0,0
CRHIST0000404,CUST0000129,2026-04-07,637.0,3776.66,0.6758,6,3,0,0
CRHIST0000405,CUST0000129,2026-04-15,644.0,7702.94,0.5653,8,3,0,0
CRHIST0000406,CUST0000129,2026-05-09,649.0,4697.04,0.4179,0,1,0,0
CRHIST0000407,CUST0000130,2026-05-02,730.0,8682.79,0.3647,4,0,0,0
CRHIST0000408,CUST0000130,2026-05-03,730.0,10195.25,0.3199,3,0,0,0
CRHIST0000409,CUST0000130,2026-05-14,760.0,8144.99,0.2888,2,2,0,0
CRHIST0000410,CUST0000131,2026-01-04,713.0,29344.76,0.4409,9,2,0,0
CRHIST0000411,CUST0000131,2026-01-17,698.0,30598.56,0.621,1,2,0,0
CRHIST0000412,CUST0000131,2026-01-20,705.0,51235.61,0.805,2,1,0,0
CRHIST0000413,CUST0000131,2026-02-15,718.0,12856.9,0.4466,3,3,0,0
CRHIST0000414,CUST0000132,2021-05-29,460.0,398.03,0.2734,7,2,1,0
CRHIST0000415,CUST0000132,2021-09-28,458.0,476.22,0.5629,4,1,1,1
CRHIST0000416,CUST0000132,2022-03-25,464.0,742.09,0.7261,7,4,1,2
CRHIST0000417,CUST0000132,2022-08-10,467.0,203.73,0.2881,8,3,1,2
CRHIST0000418,CUST0000132,2024-03-11,462.0,337.88,0.5112,4,5,1,2
CRHIST0000419,CUST0000133,2024-01-19,679.0,4819.08,0.576,5,1,0,0
CRHIST0000420,CUST0000133,2024-06-01,696.0,9128.24,0.5985,1,1,0,1
CRHIST0000421,CUST0000133,2024-09-12,689.0,9875.66,0.6918,2,0,0,3
CRHIST0000422,CUST0000134,2021-03-29,644.0,4936.26,0.6474,6,1,0,0
CRHIST0000423,CUST0000134,2022-03-25,,7502.03,0.7173,0,6,0,0
CRHIST0000424,CUST0000134,2022-08-09,665.0,1717.02,0.1856,5,2,0,0
CRHIST0000425,CUST0000134,2022-12-16,662.0,2070.07,0.1796,5,4,0,0
CRHIST0000426,CUST0000135,2026-01-23,720.0,3258.95,0.1091,2,1,0,0
CRHIST0000427,CUST0000136,2019-06-13,632.0,12241.15,0.5571,7,0,0,0
CRHIST0000428,CUST0000136,2019-06-28,639.0,17114.98,0.6585,6,2,0,0
CRHIST0000429,CUST0000136,2019-07-02,638.0,10631.05,0.5538,5,2,0,0
CRHIST0000430,CUST0000137,2023-12-08,704.0,1600.29,0.1432,5,4,0,0
CRHIST0000431,CUST0000138,2025-09-03,726.0,2948.09,0.2398,3,3,0,0
CRHIST0000432,CUST0000138,2025-11-17,713.0,10101.29,0.6069,2,2,0,0
CRHIST0000433,CUST0000138,2026-01-02,706.0,3899.38,0.2874,5,1,0,0
CRHIST0000434,CUST0000138,2026-01-18,702.0,12741.33,0.4934,2,2,0,0
CRHIST0000435,CUST0000139,2024-08-29,702.0,19285.31,0.4988,2,2,0,1
CRHIST0000436,CUST0000140,2025-09-23,626.0,1748.87,0.3963,3,1,0,0
CRHIST0000437,CUST0000141,2023-04-18,688.0,8813.13,0.3219,5,4,0,0
CRHIST0000438,CUST0000142,2020-02-03,719.0,10358.75,0.3795,4,5,0,0
CRHIST0000439,CUST0000142,2022-05-01,719.0,9100.87,0.1907,4,2,0,0
CRHIST0000440,CUST0000142,2022-08-25,722.0,5294.97,0.152,5,3,0,0
CRHIST0000441,CUST0000143,2020-01-15,705.0,15209.05,0.6372,4,2,0,0
CRHIST0000442,CUST0000143,2020-04-01,703.0,4602.26,0.2282,5,3,0,0
CRHIST0000443,CUST0000143,2020-05-13,709.0,3401.04,0.3683,5,3,0,1
CRHIST0000444,CUST0000144,2020-07-16,700.0,8358.91,0.2862,8,3,0,0
CRHIST0000445,CUST0000145,2019-06-23,627.0,5204.67,0.3926,5,1,0,0
CRHIST0000446,CUST0000146,2022-07-11,675.0,9003.16,0.8089,5,4,0,0
CRHIST0000447,CUST0000146,2022-09-07,680.0,6052.69,0.4788,0,2,0,0
CRHIST0000448,CUST0000146,2023-01-17,691.0,5992.66,0.5756,4,2,0,1
CRHIST0000449,CUST0000146,2024-05-23,667.0,6434.11,0.5779,3,1,0,1
CRHIST0000450,CUST0000147,2019-06-01,687.0,4790.97,0.4214,3,0,0,0
CRHIST0000451,CUST0000147,2020-02-13,675.0,7423.68,0.3682,1,4,0,0
CRHIST0000452,CUST0000147,2020-04-20,671.0,3128.42,0.3904,4,1,0,0
CRHIST0000453,CUST0000148,2020-10-26,580.0,1694.11,0.3947,5,5,0,0
CRHIST0000454,CUST0000148,2022-01-23,608.0,3570.19,0.3989,3,4,0,0
CRHIST0000455,CUST0000148,2022-04-17,603.0,1694.92,0.2804,5,4,1,0
CRHIST0000456,CUST0000148,2022-09-02,596.0,1422.51,0.2548,5,3,1,0
CRHIST0000457,CUST0000148,2023-04-04,586.0,4533.58,0.5099,5,1,1,0
CRHIST0000458,CUST0000148,2023-12-30,586.0,2154.54,0.3094,8,0,1,0
CRHIST0000459,CUST0000149,2022-06-21,688.0,695.63,0.0512,5,0,0,0
CRHIST0000460,CUST0000149,2023-01-15,695.0,4415.26,0.2289,3,3,0,0
CRHIST0000461,CUST0000149,2023-03-22,683.0,13243.74,0.4448,1,1,0,0
CRHIST0000462,CUST0000150,2024-09-03,588.0,2555.19,0.8089,3,6,0,0
CRHIST0000463,CUST0000150,2024-09-09,591.0,1181.4,0.2534,1,1,0,0
CRHIST0000464,CUST0000150,2024-09-13,597.0,2088.53,0.6524,2,2,0,0
CRHIST0000465,CUST0000150,2025-03-23,593.0,1981.39,0.5848,3,1,0,0
CRHIST0000466,CUST0000151,2024-10-30,646.0,4755.5,0.7741,6,3,0,0
CRHIST0000467,CUST0000151,2025-06-23,633.0,10382.43,0.7486,1,6,0,0
CRHIST0000468,CUST0000152,2020-10-05,757.0,9087.24,0.3296,1,4,0,0
CRHIST0000469,CUST0000152,2021-03-25,770.0,14916.73,0.5158,4,3,0,0
CRHIST0000470,CUST0000152,2022-02-14,781.0,118.8,0.0034,3,1,0,0
CRHIST0000471,CUST0000153,2026-02-12,772.0,8007.33,0.3221,2,3,0,0
CRHIST0000472,CUST0000154,2023-08-17,614.0,18341.12,0.7797,4,1,0,0
CRHIST0000473,CUST0000154,2023-08-20,621.0,4256.5,0.4878,8,0,0,0
CRHIST0000474,CUST0000155,2022-03-21,655.0,9918.62,0.1811,9,3,0,0
CRHIST0000475,CUST0000155,2023-05-15,647.0,48982.07,0.859,5,3,0,0
CRHIST0000476,CUST0000155,2023-10-10,653.0,6558.01,0.293,5,0,0,0
CRHIST0000477,CUST0000156,2023-07-23,624.0,5859.71,0.2752,5,0,0,0
CRHIST0000478,CUST0000156,2023-10-22,601.0,18763.1,0.6297,7,5,0,0
CRHIST0000479,CUST0000156,2025-02-16,591.0,16432.97,0.7621,4,5,0,0
CRHIST0000480,CUST0000157,2025-07-18,724.0,15012.64,0.3815,1,3,0,0
CRHIST0000481,CUST0000157,2025-10-13,742.0,9880.06,0.2684,1,1,0,0
CRHIST0000482,CUST0000157,2025-10-22,755.0,6790.39,0.3211,5,3,0,0
CRHIST0000483,CUST0000158,2022-09-07,625.0,6944.81,0.565,5,5,1,0
CRHIST0000484,CUST0000158,2023-06-11,632.0,573.88,0.0788,7,1,1,0
CRHIST0000485,CUST0000158,2023-09-17,637.0,1334.71,0.153,3,3,1,0
CRHIST0000486,CUST0000159,2021-08-09,693.0,12408.89,0.95,1,2,0,2
CRHIST0000487,CUST0000159,2023-06-22,688.0,3012.59,0.291,3,3,0,2
CRHIST0000488,CUST0000159,2024-01-17,673.0,,0.2342,3,1,0,4
CRHIST0000489,CUST0000159,2024-01-20,684.0,1880.29,0.1358,3,6,0,4
CRHIST0000490,CUST0000160,2022-05-06,722.0,822.34,0.0401,2,2,0,0
CRHIST0000491,CUST0000160,2022-05-11,746.0,3317.03,0.1352,3,2,0,1
CRHIST0000492,CUST0000161,2020-08-24,656.0,2032.04,0.2343,6,6,0,0
CRHIST0000493,CUST0000161,2021-01-07,656.0,11585.55,0.7005,6,0,0,0
CRHIST0000494,CUST0000161,2021-01-13,626.0,2238.36,0.1122,1,1,0,0
CRHIST0000495,CUST0000161,2021-06-13,633.0,13133.37,0.6004,7,1,0,0
CRHIST0000496,CUST0000162,2021-07-28,653.0,13790.64,0.6142,6,0,0,0
CRHIST0000497,CUST0000162,2022-02-11,668.0,5900.79,0.3622,4,1,0,0
CRHIST0000498,CUST0000162,2022-05-24,676.0,6849.69,0.5131,5,2,0,0
CRHIST0000499,CUST0000162,2022-11-13,689.0,4732.92,0.2582,5,2,0,0
CRHIST0000500,CUST0000162,2023-01-30,700.0,,0.5576,2,2,0,0
CRHIST0000501,CUST0000163,2021-11-10,715.0,17436.05,0.4901,4,2,0,0
CRHIST0000502,CUST0000163,2022-02-10,695.0,392.79,0.0158,6,0,0,0
CRHIST0000503,CUST0000163,2022-03-01,687.0,8395.56,0.3079,4,1,0,0
CRHIST0000504,CUST0000163,2023-04-19,686.0,1201.0,0.0764,1,0,0,0
CRHIST0000505,CUST0000163,2023-07-25,675.0,7633.72,0.3419,6,2,0,0
CRHIST0000506,CUST0000164,2021-04-21,702.0,12298.91,0.2085,0,1,0,0
CRHIST0000507,CUST0000165,2021-12-03,540.0,3861.38,0.3826,5,3,0,1
CRHIST0000508,CUST0000165,2022-04-03,537.0,907.22,0.2261,4,3,0,1
CRHIST0000509,CUST0000165,2022-10-26,508.0,3866.77,0.3811,7,0,1,1
CRHIST0000510,CUST0000166,2020-09-17,612.0,1546.69,0.4885,3,2,0,0
CRHIST0000511,CUST0000166,2022-05-02,600.0,1733.49,0.8003,5,0,0,0
CRHIST0000512,CUST0000166,2023-07-06,604.0,2167.26,0.6152,2,1,0,1
CRHIST0000513,CUST0000166,2024-11-13,625.0,585.5,0.2896,4,2,0,1
CRHIST0000514,CUST0000167,2023-10-22,776.0,7255.56,0.1516,2,1,0,0
CRHIST0000515,CUST0000167,2023-10-23,766.0,23568.73,0.5279,2,1,0,0
CRHIST0000516,CUST0000167,2024-11-19,764.0,13283.79,0.5337,2,1,0,0
CRHIST0000517,CUST0000167,2025-01-27,800.0,7188.82,0.1517,4,1,0,0
CRHIST0000518,CUST0000168,2020-05-20,768.0,15632.86,0.4067,3,2,0,0
CRHIST0000519,CUST0000168,2020-07-29,769.0,8439.5,0.213,3,1,0,0
CRHIST0000520,CUST0000168,2021-05-31,765.0,8757.54,0.5037,3,2,0,0
CRHIST0000521,CUST0000168,2021-06-07,768.0,10259.96,0.2714,1,7,0,0
CRHIST0000522,CUST0000168,2021-08-15,777.0,4607.36,0.2624,5,2,0,0
CRHIST0000523,CUST0000169,2021-01-12,666.0,12517.92,0.4595,2,3,0,0
CRHIST0000524,CUST0000169,2022-03-08,,4099.24,0.1296,6,1,0,0
CRHIST0000525,CUST0000169,2022-06-01,666.0,9778.43,0.3647,1,2,0,1
CRHIST0000526,CUST0000170,2026-06-28,647.0,16012.33,0.6118,7,2,1,0
CRHIST0000527,CUST0000170,2026-07-21,645.0,6083.08,0.4802,5,1,1,0
CRHIST0000528,CUST0000170,2026-07-21,645.0,21948.15,0.8456,5,2,1,0
CRHIST0000529,CUST0000170,2026-07-29,644.0,16838.55,0.5403,5,0,1,0
CRHIST0000530,CUST0000171,2019-08-10,655.0,4619.83,0.4756,5,1,0,0
CRHIST0000531,CUST0000171,2020-03-22,649.0,4757.25,0.3877,2,0,0,1
CRHIST0000532,CUST0000171,2020-12-12,657.0,4402.02,0.2127,3,3,0,2
CRHIST0000533,CUST0000171,2022-08-11,649.0,3995.18,0.3214,3,2,0,2
CRHIST0000534,CUST0000172,2021-04-05,706.0,7063.43,0.4166,3,2,0,0
CRHIST0000535,CUST0000172,2021-06-10,719.0,3043.82,0.4972,2,2,0,0
CRHIST0000536,CUST0000172,2022-02-22,718.0,7090.6,0.4255,5,1,0,0
CRHIST0000537,CUST0000172,2023-08-14,718.0,1930.0,0.122,5,4,0,0
CRHIST0000538,CUST0000172,2024-05-18,710.0,959.46,0.0831,4,4,0,1
CRHIST0000539,CUST0000173,2022-12-27,726.0,13904.55,0.7701,4,3,0,0
CRHIST0000540,CUST0000173,2023-10-12,711.0,2119.46,0.1911,3,2,0,0
CRHIST0000541,CUST0000173,2023-10-20,706.0,7710.44,0.3976,4,2,1,1
CRHIST0000542,CUST0000173,2024-03-18,706.0,1999.66,0.1548,4,2,1,1
CRHIST0000543,CUST0000174,2021-07-11,715.0,2881.15,0.1405,4,1,0,0
CRHIST0000544,CUST0000174,2021-07-15,716.0,1636.07,0.0716,5,2,0,0
CRHIST0000545,CUST0000174,2022-01-28,710.0,15371.96,0.7745,3,0,0,0
CRHIST0000546,CUST0000175,2021-07-01,676.0,5602.25,0.2276,5,1,0,0
CRHIST0000547,CUST0000176,2021-11-10,544.0,1209.02,0.859,6,2,0,2
CRHIST0000548,CUST0000176,2022-06-03,538.0,1021.56,0.5742,4,1,0,2
CRHIST0000549,CUST0000176,2022-06-30,544.0,498.61,0.4148,1,4,1,2
CRHIST0000550,CUST0000176,2022-12-31,548.0,445.93,0.5345,7,2,1,2
CRHIST0000551,CUST0000176,2024-08-17,547.0,598.86,0.3439,3,0,1,2
CRHIST0000552,CUST0000177,2022-09-19,667.0,4965.95,0.3994,4,2,0,1
CRHIST0000553,CUST0000178,2024-11-14,733.0,379.72,0.0145,7,0,0,0
CRHIST0000554,CUST0000178,2025-05-05,733.0,4518.12,0.2035,1,1,0,0
CRHIST0000555,CUST0000178,2025-05-10,727.0,6625.14,0.276,1,1,0,0
CRHIST0000556,CUST0000178,2025-06-06,719.0,3980.31,0.2599,3,2,0,0
CRHIST0000557,CUST0000179,2023-12-04,717.0,1566.1,0.2498,2,2,0,0
CRHIST0000558,CUST0000179,2024-09-20,710.0,6052.81,0.5714,0,2,0,0
CRHIST0000559,CUST0000179,2024-12-22,713.0,2868.79,0.3866,2,4,0,0
CRHIST0000560,CUST0000180,2026-03-13,668.0,11486.33,0.5168,2,5,0,0
CRHIST0000561,CUST0000181,2024-06-12,667.0,10780.3,0.5875,7,2,0,0
CRHIST0000562,CUST0000181,2025-01-10,704.0,3876.25,0.188,4,4,0,0
CRHIST0000563,CUST0000182,2025-09-26,656.0,11492.29,0.4805,5,1,0,0
CRHIST0000564,CUST0000182,2025-09-27,658.0,,0.4525,2,4,0,0
CRHIST0000565,CUST0000182,2025-10-23,643.0,1792.86,0.0838,4,1,0,0
CRHIST0000566,CUST0000182,2025-10-30,659.0,11142.12,0.7898,4,1,0,0
CRHIST0000567,CUST0000183,2023-10-06,659.0,11871.27,0.5982,3,2,0,0
CRHIST0000568,CUST0000184,2024-07-15,705.0,813.72,0.0666,7,3,0,0
CRHIST0000569,CUST0000184,2024-08-06,695.0,7471.01,0.5223,2,2,0,0
CRHIST0000570,CUST0000185,2023-12-04,659.0,,0.493,2,2,0,0
CRHIST0000571,CUST0000186,2025-05-09,653.0,1369.68,0.2329,6,1,0,0
CRHIST0000572,CUST0000187,2023-04-17,709.0,3984.44,0.3907,2,0,0,0
CRHIST0000573,CUST0000187,2023-06-13,699.0,951.03,0.101,4,1,0,0
CRHIST0000574,CUST0000188,2022-02-24,709.0,862.55,0.0347,2,2,0,0
CRHIST0000575,CUST0000188,2022-04-22,698.0,2151.9,0.1536,5,2,0,0
CRHIST0000576,CUST0000189,2019-10-30,725.0,6579.31,0.2279,2,2,0,0
CRHIST0000577,CUST0000189,2021-11-20,731.0,1369.87,0.0636,3,0,0,0
CRHIST0000578,CUST0000190,2025-09-19,687.0,8053.41,0.3409,4,4,0,0
CRHIST0000579,CUST0000190,2025-12-06,679.0,23417.93,0.6091,3,1,0,1
CRHIST0000580,CUST0000191,2023-07-11,689.0,751.5,0.0372,3,1,0,0
CRHIST0000581,CUST0000191,2023-09-16,677.0,2937.78,0.1241,4,0,0,0
CRHIST0000582,CUST0000192,2025-03-13,602.0,,0.1764,6,4,0,0
CRHIST0000583,CUST0000193,2024-03-31,658.0,7868.86,0.502,3,2,0,0
CRHIST0000584,CUST0000193,2024-05-30,854.0,3754.42,0.4206,4,1,0,0
CRHIST0000585,CUST0000193,2024-07-18,665.0,1804.86,0.1273,4,2,0,2
CRHIST0000586,CUST0000193,2024-10-22,676.0,11846.86,0.8896,5,1,0,2
CRHIST0000587,CUST0000193,2024-12-29,692.0,9644.47,0.4662,3,4,0,2
CRHIST0000588,CUST0000193,2025-06-09,676.0,11679.43,0.6797,4,2,0,2
CRHIST0000589,CUST0000194,2019-10-13,709.0,10536.17,0.4231,1,4,0,0
CRHIST0000590,CUST0000194,2021-08-15,698.0,4189.67,0.2309,1,1,0,0
CRHIST0000591,CUST0000194,2022-07-15,701.0,8996.36,0.5341,0,0,0,2
CRHIST0000592,CUST0000194,2023-03-02,721.0,15655.91,0.7321,1,1,0,2
CRHIST0000593,CUST0000195,2024-01-22,699.0,5289.36,0.4872,6,3,0,0
CRHIST0000594,CUST0000195,2024-02-05,711.0,7243.6,0.3952,3,0,0,0
CRHIST0000595,CUST0000195,2024-02-09,698.0,659.22,0.0589,1,1,0,0
CRHIST0000596,CUST0000195,2024-12-01,681.0,2770.54,0.2049,6,1,0,0
CRHIST0000597,CUST0000196,2023-02-25,706.0,25436.43,0.5018,5,0,0,0
CRHIST0000598,CUST0000196,2023-05-12,686.0,2063.74,0.0748,5,3,0,0
CRHIST0000599,CUST0000196,2024-01-05,691.0,7183.71,0.1209,6,4,0,0
CRHIST0000600,CUST0000196,2024-11-24,689.0,6324.36,0.235,1,3,0,0
CRHIST0000601,CUST0000196,2025-01-08,693.0,12279.8,0.2887,4,3,0,0
CRHIST0000602,CUST0000196,2025-05-07,-20.0,19355.61,0.5402,4,3,0,0
CRHIST0000603,CUST0000197,2020-11-18,674.0,1661.7,0.5019,3,0,0,0
CRHIST0000604,CUST0000197,2021-05-14,662.0,561.26,0.0734,2,4,0,0
CRHIST0000605,CUST0000197,2021-11-01,656.0,445.07,0.0874,5,1,0,0
CRHIST0000606,CUST0000197,2022-01-12,655.0,3426.01,0.5634,3,5,0,0
CRHIST0000607,CUST0000197,2022-07-28,659.0,2261.37,0.5174,4,2,0,0
CRHIST0000608,CUST0000197,2024-01-23,665.0,4588.28,0.7979,6,1,0,0
CRHIST0000609,CUST0000197,2025-02-05,674.0,1599.26,0.5185,6,2,0,0
CRHIST0000610,CUST0000197,2026-01-14,673.0,912.42,0.2277,2,1,0,0
CRHIST0000611,CUST0000197,2026-06-06,654.0,2238.53,0.2853,3,3,0,0
CRHIST0000612,CUST0000198,2022-03-09,647.0,9104.78,0.3589,4,1,0,0
CRHIST0000613,CUST0000198,2023-04-26,633.0,6000.98,0.2931,1,3,0,0
CRHIST0000614,CUST0000198,2023-11-20,621.0,13901.67,0.7954,3,3,0,0
CRHIST0000615,CUST0000198,2024-01-03,631.0,13548.09,0.7036,2,2,0,0
CRHIST0000616,CUST0000199,2023-11-26,632.0,9181.53,0.6344,3,6,0,0
CRHIST0000617,CUST0000199,2023-11-28,626.0,7647.16,0.4385,4,2,0,0
CRHIST0000618,CUST0000199,2024-02-10,609.0,13560.19,0.7325,5,3,0,0
CRHIST0000619,CUST0000199,2024-09-11,613.0,4777.87,0.363,3,1,0,1
CRHIST0000620,CUST0000199,2026-01-08,643.0,6672.57,0.5329,0,1,0,1
CRHIST0000621,CUST0000200,2019-12-03,653.0,3811.29,0.2744,3,3,0,0
