payment_id,loan_id,due_date,amount_due,amount_paid,payment_status
1922,LN-11132,2025-03-24,882.0,882.0,PAID
1923,LN-10282,2024-07-08,2224.75,2224.75,PAID
1924,LN-10282,2024-08-07,2224.75,1679.85,LATE
1925,LN-10282,2024-09-06,2224.75,2224.75,PAID
1926,LN-10282,2024-10-06,2224.75,2224.75,PAID
1927,LN-10282,2024-11-05,2224.75,1472.76,PARTIAL
1928,LN-10282,2024-12-05,2224.75,2224.75,PAID
1929,LN-10282,2025-01-04,2224.75,2224.75,PAID
1930,LN-10282,2025-02-03,2224.75,1554.98,LATE
1931,LN-11081,2024-07-15,2082.5,1151.63,PARTIAL
1932,LN-11081,2024-08-14,2082.5,2082.5,PAID
1933,LN-11081,2024-09-13,2082.5,974.86,LATE
1934,LN-11081,2024-10-13,2082.5,2082.5,PAID
1935,LN-11081,2024-11-12,2082.5,2082.5,PAID
1936,LN-11081,2024-12-12,2082.5,2082.5,PAID
1937,LN-11081,2025-01-11,2082.5,2082.5,PAID
1938,LN-11081,2025-02-10,2082.5,2082.5,PAID
1939,LN-10936,2023-10-07,436.2,152.61,PARTIAL
1940,LN-10936,2023-11-06,436.2,436.2,PAID
1941,LN-10936,2023-12-06,436.2,194.39,LATE
1942,LN-10936,2024-01-05,436.2,436.2,PAID
1943,LN-10936,2024-02-04,436.2,436.2,PAID
1944,LN-10487,2024-11-13,1581.38,1581.38,PAID
1945,LN-10487,2024-12-13,1581.38,1258.39,PARTIAL
1946,LN-10487,2025-01-12,1581.38,1581.38,PAID
1947,LN-10487,2025-02-11,1581.38,1581.38,PAID
1948,LN-10487,2025-03-13,1581.38,1581.38,PAID
1949,LN-10487,2025-04-12,1581.38,1581.38,PAID
1950,LN-10487,2025-05-12,1581.38,0.0,MISSED
1951,LN-10487,2025-06-11,1581.38,1581.38,PAID
1952,LN-10894,2024-01-17,5836.67,5836.67,PAID
1953,LN-10894,2024-02-16,5836.67,5836.67,PAID
1954,LN-10894,2024-03-17,5836.67,5092.16,LATE
1955,LN-10300,2023-03-26,1071.86,1071.86,PAID
1956,LN-10300,2023-04-25,1071.86,475.01,PARTIAL
1957,LN-10300,2023-05-25,1071.86,1071.86,PAID
1958,LN-10300,2023-06-24,1071.86,1071.86,PAID
1959,LN-10300,2023-07-24,1071.86,1071.86,PAID
1960,LN-10300,2023-08-23,1071.86,783.5,LATE
1961,LN-10300,2023-09-22,1071.86,1071.86,PAID
1962,LN-11602,2023-12-13,639.62,518.95,LATE
1963,LN-11602,2024-01-12,639.62,639.62,PAID
1964,LN-11602,2024-02-11,639.62,639.62,PAID
1965,LN-11602,2024-03-12,639.62,503.95,PARTIAL
1966,LN-11602,2024-04-11,639.62,639.62,PAID
1967,LN-11602,2024-05-11,639.62,448.66,LATE
1968,LN-11602,2024-06-10,639.62,639.62,PAID
1969,LN-11602,2024-07-10,639.62,639.62,PAID
1970,LN-10735,2024-07-02,5961.0,5961.0,PAID
1971,LN-10735,2024-08-01,5961.0,5961.0,PAID
1972,LN-10735,2024-08-31,5961.0,5961.0,PAID
1973,LN-11855,2023-03-06,1866.0,1376.05,LATE
1974,LN-11855,2023-04-05,1866.0,843.63,LATE
1975,LN-11855,2023-05-05,1866.0,945.0,LATE
1976,LN-11855,2023-06-04,1866.0,838.25,PARTIAL
1977,LN-11855,2023-07-04,1866.0,1866.0,PAID
1978,LN-11855,2023-08-03,1866.0,1866.0,PAID
1979,LN-11778,2024-02-01,83.33,83.33,PAID
1980,LN-11778,2024-03-02,83.33,83.33,PAID
1981,LN-11778,2024-04-01,83.33,33.03,LATE
1982,LN-11778,2024-05-01,83.33,83.33,PAID
1983,LN-11778,2024-05-31,83.33,57.41,LATE
1984,LN-11778,2024-06-30,83.33,83.33,PAID
1985,LN-11017,2023-07-03,2719.4,1096.56,LATE
1986,LN-11017,2023-08-02,2719.4,2719.4,PAID
1987,LN-11017,2023-09-01,2719.4,2719.4,PAID
1988,LN-11017,2023-10-01,2719.4,2719.4,PAID
1989,LN-11017,2023-10-31,2719.4,2719.4,PAID
1990,LN-11237,2024-04-17,4266.25,4266.25,PAID
1991,LN-11237,2024-05-17,4266.25,4266.25,PAID
1992,LN-11237,2024-06-16,4266.25,0.0,MISSED
1993,LN-11237,2024-07-16,4266.25,4266.25,PAID
1994,LN-11783,2024-02-02,991.33,991.33,PAID
1995,LN-11783,2024-03-03,991.33,991.33,PAID
1996,LN-11783,2024-04-02,991.33,991.33,PAID
1997,LN-11783,2024-05-02,991.33,991.33,PAID
1998,LN-11783,2024-06-01,991.33,991.33,PAID
1999,LN-11783,2024-07-01,991.33,991.33,PAID
2000,LN-11816,2023-04-09,4113.6,4113.6,PAID
2001,LN-11816,2023-05-09,4113.6,4113.6,PAID
2002,LN-11816,2023-06-08,4113.6,4113.6,PAID
2003,LN-11816,2023-07-08,4113.6,4113.6,PAID
2004,LN-11816,2023-08-07,4113.6,4113.6,PAID
2005,LN-11823,2023-10-21,6893.0,6893.0,PAID
2006,LN-11823,2023-11-20,6893.0,6893.0,PAID
2007,LN-11823,2023-12-20,6893.0,0.0,MISSED
2008,LN-10966,2023-08-03,775.62,775.62,PAID
2009,LN-10966,2023-09-02,775.62,775.62,PAID
2010,LN-10966,2023-10-02,775.62,775.62,PAID
2011,LN-10966,2023-11-01,775.62,775.62,PAID
2012,LN-10966,2023-12-01,775.62,775.62,PAID
2013,LN-10966,2023-12-31,775.62,775.62,PAID
2014,LN-10966,2024-01-30,775.62,775.62,PAID
2015,LN-10966,2024-02-29,775.62,775.62,PAID
2016,LN-10821,2023-06-20,1659.75,1659.75,PAID
2017,LN-10821,2023-07-20,1659.75,1659.75,PAID
2018,LN-10821,2023-08-19,1659.75,1659.75,PAID
2019,LN-10821,2023-09-18,1659.75,1659.75,PAID
2020,LN-10821,2023-10-18,1659.75,1659.75,PAID
2021,LN-10821,2023-11-17,1659.75,601.12,PARTIAL
2022,LN-10821,2023-12-17,1659.75,1309.12,PARTIAL
2023,LN-10821,2024-01-16,1659.75,0.0,MISSED
2024,LN-10587,2024-09-06,3435.6,3435.6,PAID
2025,LN-10587,2024-10-06,3435.6,1698.22,PARTIAL
2026,LN-10587,2024-11-05,3435.6,3435.6,PAID
2027,LN-10587,2024-12-05,3435.6,1537.58,LATE
2028,LN-10587,2025-01-04,3435.6,3435.6,PAID
2029,LN-10636,2023-07-14,1451.0,1451.0,PAID
2030,LN-10636,2023-08-13,1451.0,1451.0,PAID
2031,LN-10636,2023-09-12,1451.0,1451.0,PAID
2032,LN-10636,2023-10-12,1451.0,1451.0,PAID
2033,LN-10636,2023-11-11,1451.0,0.0,MISSED
2034,LN-11451,2024-10-03,648.17,648.17,PAID
2035,LN-11451,2024-11-02,648.17,648.17,PAID
2036,LN-11451,2024-12-02,648.17,648.17,PAID
2037,LN-11451,2025-01-01,648.17,648.17,PAID
2038,LN-11451,2025-01-31,648.17,648.17,PAID
2039,LN-11451,2025-03-02,648.17,648.17,PAID
2040,LN-11147,2024-12-05,2131.17,2131.17,PAID
2041,LN-11147,2025-01-04,2131.17,2131.17,PAID
2042,LN-11147,2025-02-03,2131.17,2131.17,PAID
2043,LN-11147,2025-03-05,2131.17,2131.17,PAID
2044,LN-11147,2025-04-04,2131.17,1382.14,LATE
2045,LN-11147,2025-05-04,2131.17,2131.17,PAID
2046,LN-11701,2023-11-25,581.0,581.0,PAID
2047,LN-11701,2023-12-25,581.0,581.0,PAID
2048,LN-11701,2024-01-24,581.0,454.37,PARTIAL
2049,LN-11701,2024-02-23,581.0,581.0,PAID
2050,LN-11701,2024-03-24,581.0,581.0,PAID
2051,LN-11701,2024-04-23,581.0,0.0,MISSED
2052,LN-10687,2023-06-08,4579.5,4579.5,PAID
2053,LN-10687,2023-07-08,4579.5,4579.5,PAID
2054,LN-10687,2023-08-07,4579.5,1743.4,PARTIAL
2055,LN-10687,2023-09-06,4579.5,4083.79,LATE
2056,LN-11145,2024-07-13,5134.75,3324.11,LATE
2057,LN-11145,2024-08-12,5134.75,5134.75,PAID
2058,LN-11145,2024-09-11,5134.75,0.0,MISSED
2059,LN-11145,2024-10-11,5134.75,3722.76,PARTIAL
2060,LN-11618,2023-10-20,525.57,525.57,PAID
2061,LN-11618,2023-11-19,525.57,348.17,LATE
2062,LN-11618,2023-12-19,525.57,525.57,PAID
2063,LN-11618,2024-01-18,525.57,525.57,PAID
2064,LN-11618,2024-02-17,525.57,525.57,PAID
2065,LN-11618,2024-03-18,525.57,525.57,PAID
2066,LN-11618,2024-04-17,525.57,304.4,PARTIAL
2067,LN-10841,2023-10-12,1175.0,676.97,LATE
2068,LN-10841,2023-11-11,1175.0,1175.0,PAID
2069,LN-10841,2023-12-11,1175.0,1175.0,PAID
2070,LN-10841,2024-01-10,1175.0,1175.0,PAID
2071,LN-10841,2024-02-09,1175.0,368.09,PARTIAL
2072,LN-10841,2024-03-10,1175.0,1175.0,PAID
2073,LN-10841,2024-04-09,1175.0,1175.0,PAID
2074,LN-10258,2024-09-09,3001.6,3001.6,PAID
2075,LN-10258,2024-10-09,3001.6,3001.6,PAID
2076,LN-10258,2024-11-08,3001.6,3001.6,PAID
2077,LN-10258,2024-12-08,3001.6,3001.6,PAID
2078,LN-10258,2025-01-07,3001.6,1397.71,PARTIAL
2079,LN-10456,2024-05-28,3492.0,2572.4,PARTIAL
2080,LN-10456,2024-06-27,3492.0,3492.0,PAID
2081,LN-10456,2024-07-27,3492.0,3492.0,PAID
2082,LN-10456,2024-08-26,3492.0,3492.0,PAID
2083,LN-10456,2024-09-25,3492.0,3113.9,PARTIAL
2084,LN-10891,2023-07-01,125.0,125.0,PAID
2085,LN-10891,2023-07-31,125.0,125.0,PAID
2086,LN-10891,2023-08-30,125.0,125.0,PAID
2087,LN-10891,2023-09-29,125.0,125.0,PAID
2088,LN-11187,2023-02-17,1568.0,1568.0,PAID
2089,LN-11187,2023-03-19,1568.0,0.0,MISSED
2090,LN-11187,2023-04-18,1568.0,606.09,PARTIAL
2091,LN-11187,2023-05-18,1568.0,1568.0,PAID
2092,LN-11475,2024-08-18,1182.75,1182.75,PAID
2093,LN-11475,2024-09-17,1182.75,1043.82,LATE
2094,LN-11475,2024-10-17,1182.75,1182.75,PAID
2095,LN-11475,2024-11-16,1182.75,771.71,LATE
2096,LN-11475,2024-12-16,1182.75,405.22,LATE
2097,LN-11475,2025-01-15,1182.75,1182.75,PAID
2098,LN-11475,2025-02-14,1182.75,1182.75,PAID
2099,LN-11475,2025-03-16,1182.75,1182.75,PAID
2100,LN-10322,2023-11-09,3107.25,3107.25,PAID
2101,LN-10322,2023-12-09,3107.25,3107.25,PAID
2102,LN-10322,2024-01-08,3107.25,1266.53,LATE
2103,LN-10322,2024-02-07,3107.25,3107.25,PAID
2104,LN-10822,2023-08-20,1140.0,840.41,PARTIAL
2105,LN-10822,2023-09-19,1140.0,1140.0,PAID
2106,LN-10822,2023-10-19,1140.0,1140.0,PAID
2107,LN-10822,2023-11-18,1140.0,1140.0,PAID
2108,LN-10822,2023-12-18,1140.0,1140.0,PAID
2109,LN-10822,2024-01-17,1140.0,1140.0,PAID
2110,LN-10822,2024-02-16,1140.0,602.8,LATE
2111,LN-10822,2024-03-17,1140.0,1140.0,PAID
2112,LN-10533,2024-12-12,588.8,588.8,PAID
2113,LN-10533,2025-01-11,588.8,588.8,PAID
2114,LN-10533,2025-02-10,588.8,588.8,PAID
2115,LN-10533,2025-03-12,588.8,588.8,PAID
2116,LN-10533,2025-04-11,588.8,588.8,PAID
2117,LN-10148,2023-09-08,533.33,533.33,PAID
2118,LN-10148,2023-10-08,533.33,533.33,PAID
2119,LN-10148,2023-11-07,533.33,533.33,PAID
2120,LN-10649,2023-07-22,1017.62,1017.62,PAID
2121,LN-10649,2023-08-21,1017.62,1017.62,PAID
2122,LN-10649,2023-09-20,1017.62,625.14,LATE
2123,LN-10649,2023-10-20,1017.62,1017.62,PAID
2124,LN-10649,2023-11-19,1017.62,1017.62,PAID
2125,LN-10649,2023-12-19,1017.62,341.4,PARTIAL
2126,LN-10649,2024-01-18,1017.62,1017.62,PAID
2127,LN-10649,2024-02-17,1017.62,1017.62,PAID
2128,LN-11302,2023-05-26,474.57,474.57,PAID
2129,LN-11302,2023-06-25,474.57,474.57,PAID
2130,LN-11302,2023-07-25,474.57,474.57,PAID
2131,LN-11302,2023-08-24,474.57,304.13,LATE
2132,LN-11302,2023-09-23,474.57,474.57,PAID
2133,LN-11302,2023-10-23,474.57,474.57,PAID
2134,LN-11302,2023-11-22,474.57,474.57,PAID
2135,LN-10857,2024-08-05,2717.38,2717.38,PAID
2136,LN-10857,2024-09-04,2717.38,2717.38,PAID
2137,LN-10857,2024-10-04,2717.38,2717.38,PAID
2138,LN-10857,2024-11-03,2717.38,2717.38,PAID
2139,LN-10857,2024-12-03,2717.38,0.0,MISSED
2140,LN-10857,2025-01-02,2717.38,0.0,MISSED
2141,LN-10857,2025-02-01,2717.38,2717.38,PAID
2142,LN-10857,2025-03-03,2717.38,2717.38,PAID
2143,LN-11763,2024-12-21,1674.5,1674.5,PAID
2144,LN-11763,2025-01-20,1674.5,0.0,MISSED
2145,LN-11763,2025-02-19,1674.5,1674.5,PAID
2146,LN-11763,2025-03-21,1674.5,1674.5,PAID
2147,LN-11763,2025-04-20,1674.5,532.83,LATE
2148,LN-11763,2025-05-20,1674.5,1674.5,PAID
2149,LN-10040,2023-05-10,1195.71,0.0,MISSED
2150,LN-10040,2023-06-09,1195.71,445.01,LATE
2151,LN-10040,2023-07-09,1195.71,1029.53,PARTIAL
2152,LN-10040,2023-08-08,1195.71,1195.71,PAID
2153,LN-10040,2023-09-07,1195.71,1195.71,PAID
2154,LN-10040,2023-10-07,1195.71,1195.71,PAID
2155,LN-10040,2023-11-06,1195.71,1195.71,PAID
2156,LN-11411,2023-12-23,3618.67,3618.67,PAID
2157,LN-11411,2024-01-22,3618.67,3618.67,PAID
2158,LN-11411,2024-02-21,3618.67,3083.1,PARTIAL
2159,LN-11836,2023-08-04,1316.83,828.01,PARTIAL
2160,LN-11836,2023-09-03,1316.83,1316.83,PAID
2161,LN-11836,2023-10-03,1316.83,1316.83,PAID
2162,LN-11836,2023-11-02,1316.83,1316.83,PAID
2163,LN-11836,2023-12-02,1316.83,1316.83,PAID
2164,LN-11836,2024-01-01,1316.83,1316.83,PAID
2165,LN-10489,2024-05-19,1854.2,1854.2,PAID
2166,LN-10489,2024-06-18,1854.2,1102.25,PARTIAL
2167,LN-10489,2024-07-18,1854.2,602.53,LATE
2168,LN-10489,2024-08-17,1854.2,1854.2,PAID
2169,LN-10489,2024-09-16,1854.2,1090.74,PARTIAL
2170,LN-11235,2023-04-16,1873.38,1873.38,PAID
2171,LN-11235,2023-05-16,1873.38,673.05,LATE
2172,LN-11235,2023-06-15,1873.38,1873.38,PAID
2173,LN-11235,2023-07-15,1873.38,1873.38,PAID
2174,LN-11235,2023-08-14,1873.38,1873.38,PAID
2175,LN-11235,2023-09-13,1873.38,1873.38,PAID
2176,LN-11235,2023-10-13,1873.38,1873.38,PAID
2177,LN-11235,2023-11-12,1873.38,1873.38,PAID
2178,LN-10908,2023-07-30,1016.5,697.24,LATE
2179,LN-10908,2023-08-29,1016.5,1016.5,PAID
2180,LN-10908,2023-09-28,1016.5,1016.5,PAID
2181,LN-10908,2023-10-28,1016.5,483.63,LATE
2182,LN-10908,2023-11-27,1016.5,1016.5,PAID
2183,LN-10908,2023-12-27,1016.5,1016.5,PAID
2184,LN-10548,2023-02-15,1715.17,1715.17,PAID
2185,LN-10548,2023-03-17,1715.17,1715.17,PAID
2186,LN-10548,2023-04-16,1715.17,1715.17,PAID
2187,LN-10548,2023-05-16,1715.17,1715.17,PAID
2188,LN-10548,2023-06-15,1715.17,1715.17,PAID
2189,LN-10548,2023-07-15,1715.17,1715.17,PAID
2190,LN-11258,2023-09-08,687.8,494.76,LATE
2191,LN-11258,2023-10-08,687.8,687.8,PAID
2192,LN-11258,2023-11-07,687.8,687.8,PAID
2193,LN-11258,2023-12-07,687.8,333.08,PARTIAL
2194,LN-11258,2024-01-06,687.8,687.8,PAID
2195,LN-11856,2023-04-19,749.14,749.14,PAID
2196,LN-11856,2023-05-19,749.14,749.14,PAID
2197,LN-11856,2023-06-18,749.14,749.14,PAID
2198,LN-11856,2023-07-18,749.14,749.14,PAID
2199,LN-11856,2023-08-17,749.14,749.14,PAID
2200,LN-11856,2023-09-16,749.14,749.14,PAID
2201,LN-11856,2023-10-16,749.14,749.14,PAID
2202,LN-11689,2024-07-29,1483.86,1483.86,PAID
2203,LN-11689,2024-08-28,1483.86,1223.03,LATE
2204,LN-11689,2024-09-27,1483.86,1483.86,PAID
2205,LN-11689,2024-10-27,1483.86,1483.86,PAID
2206,LN-11689,2024-11-26,1483.86,1483.86,PAID
2207,LN-11689,2024-12-26,1483.86,1483.86,PAID
2208,LN-11689,2025-01-25,1483.86,1483.86,PAID
2209,LN-10424,2024-05-31,1428.75,1428.75,PAID
2210,LN-10424,2024-06-30,1428.75,1193.6,PARTIAL
2211,LN-10424,2024-07-30,1428.75,1428.75,PAID
2212,LN-10424,2024-08-29,1428.75,1428.75,PAID
2213,LN-10464,2023-12-16,2345.25,2345.25,PAID
2214,LN-10464,2024-01-15,2345.25,2345.25,PAID
2215,LN-10464,2024-02-14,2345.25,2345.25,PAID
2216,LN-10464,2024-03-15,2345.25,2345.25,PAID
2217,LN-11246,2023-06-07,1119.5,1119.5,PAID
2218,LN-11246,2023-07-07,1119.5,1119.5,PAID
2219,LN-11246,2023-08-06,1119.5,339.03,PARTIAL
2220,LN-11246,2023-09-05,1119.5,1119.5,PAID
2221,LN-11246,2023-10-05,1119.5,894.24,LATE
2222,LN-11246,2023-11-04,1119.5,998.88,PARTIAL
2223,LN-11410,2023-04-20,125.0,125.0,PAID
2224,LN-11410,2023-05-20,125.0,40.86,LATE
2225,LN-11410,2023-06-19,125.0,125.0,PAID
2226,LN-11410,2023-07-19,125.0,125.0,PAID
2227,LN-11193,2023-03-22,1613.38,1613.38,PAID
2228,LN-11193,2023-04-21,1613.38,1142.66,PARTIAL
2229,LN-11193,2023-05-21,1613.38,1613.38,PAID
2230,LN-11193,2023-06-20,1613.38,0.0,MISSED
2231,LN-11193,2023-07-20,1613.38,1613.38,PAID
2232,LN-11193,2023-08-19,1613.38,1116.46,PARTIAL
2233,LN-11193,2023-09-18,1613.38,0.0,MISSED
2234,LN-11193,2023-10-18,1613.38,1613.38,PAID
2235,LN-10958,2023-11-01,4195.67,4195.67,PAID
2236,LN-10958,2023-12-01,4195.67,4195.67,PAID
2237,LN-10958,2023-12-31,4195.67,4195.67,PAID
2238,LN-10664,2023-06-22,5647.0,3348.28,LATE
2239,LN-10664,2023-07-22,5647.0,5647.0,PAID
2240,LN-10664,2023-08-21,5647.0,5647.0,PAID
2241,LN-10664,2023-09-20,5647.0,5647.0,PAID
2242,LN-10247,2024-11-28,62.5,23.58,LATE
2243,LN-10247,2024-12-28,62.5,62.5,PAID
2244,LN-10247,2025-01-27,62.5,62.5,PAID
2245,LN-10247,2025-02-26,62.5,62.5,PAID
2246,LN-10247,2025-03-28,62.5,62.5,PAID
2247,LN-10247,2025-04-27,62.5,21.24,LATE
2248,LN-10247,2025-05-27,62.5,62.5,PAID
2249,LN-10247,2025-06-26,62.5,62.5,PAID
2250,LN-11635,2023-08-16,710.5,710.5,PAID
2251,LN-11635,2023-09-15,710.5,710.5,PAID
2252,LN-11635,2023-10-15,710.5,382.9,PARTIAL
2253,LN-11635,2023-11-14,710.5,710.5,PAID
2254,LN-11635,2023-12-14,710.5,710.5,PAID
2255,LN-11635,2024-01-13,710.5,710.5,PAID
2256,LN-11635,2024-02-12,710.5,710.5,PAID
2257,LN-11635,2024-03-13,710.5,710.5,PAID
2258,LN-11766,2023-09-08,1713.5,1084.39,PARTIAL
2259,LN-11766,2023-10-08,1713.5,1713.5,PAID
2260,LN-11766,2023-11-07,1713.5,1713.5,PAID
2261,LN-11766,2023-12-07,1713.5,996.18,PARTIAL
2262,LN-11671,2024-02-24,1509.33,1509.33,PAID
2263,LN-11671,2024-03-25,1509.33,1509.33,PAID
2264,LN-11671,2024-04-24,1509.33,1509.33,PAID
2265,LN-10034,2024-03-30,166.67,130.64,LATE
2266,LN-10034,2024-04-29,166.67,166.67,PAID
2267,LN-10034,2024-05-29,166.67,166.67,PAID
2268,LN-11594,2024-08-28,2288.5,2288.5,PAID
2269,LN-11594,2024-09-27,2288.5,2288.5,PAID
2270,LN-11594,2024-10-27,2288.5,1596.75,LATE
2271,LN-11594,2024-11-26,2288.5,2288.5,PAID
2272,LN-11594,2024-12-26,2288.5,1741.84,PARTIAL
2273,LN-11594,2025-01-25,2288.5,2288.5,PAID
2274,LN-10202,2023-05-31,2078.0,2078.0,PAID
2275,LN-10202,2023-06-30,2078.0,1048.99,PARTIAL
2276,LN-10202,2023-07-30,2078.0,1772.75,PARTIAL
2277,LN-10556,2024-04-01,1139.6,1139.6,PAID
2278,LN-10556,2024-05-01,1139.6,0.0,MISSED
2279,LN-10556,2024-05-31,1139.6,1139.6,PAID
2280,LN-10556,2024-06-30,1139.6,1139.6,PAID
2281,LN-10556,2024-07-30,1139.6,687.59,PARTIAL
2282,LN-10084,2023-10-25,125.0,125.0,PAID
2283,LN-10084,2023-11-24,125.0,125.0,PAID
2284,LN-10084,2023-12-24,125.0,125.0,PAID
2285,LN-10084,2024-01-23,125.0,125.0,PAID
2286,LN-11176,2024-02-04,2373.33,2373.33,PAID
2287,LN-11176,2024-03-05,2373.33,2373.33,PAID
2288,LN-11176,2024-04-04,2373.33,2373.33,PAID
2289,LN-11176,2024-05-04,2373.33,2373.33,PAID
2290,LN-11176,2024-06-03,2373.33,2373.33,PAID
2291,LN-11176,2024-07-03,2373.33,792.76,PARTIAL
2292,LN-10628,2023-10-07,1436.25,1436.25,PAID
2293,LN-10628,2023-11-06,1436.25,1436.25,PAID
2294,LN-10628,2023-12-06,1436.25,1436.25,PAID
2295,LN-10628,2024-01-05,1436.25,1436.25,PAID
2296,LN-10628,2024-02-04,1436.25,1436.25,PAID
2297,LN-10628,2024-03-05,1436.25,1436.25,PAID
2298,LN-10628,2024-04-04,1436.25,1436.25,PAID
2299,LN-10628,2024-05-04,1436.25,0.0,MISSED
2300,LN-11163,2024-10-29,281.75,281.75,PAID
2301,LN-11163,2024-11-28,281.75,281.75,PAID
2302,LN-11163,2024-12-28,281.75,281.75,PAID
2303,LN-11163,2025-01-27,281.75,214.47,LATE
2304,LN-11163,2025-02-26,281.75,281.75,PAID
2305,LN-11163,2025-03-28,281.75,281.75,PAID
2306,LN-11163,2025-04-27,281.75,281.75,PAID
2307,LN-11163,2025-05-27,281.75,281.75,PAID
2308,LN-11096,2024-03-05,3719.67,3719.67,PAID
2309,LN-11096,2024-04-04,3719.67,2179.19,LATE
2310,LN-11096,2024-05-04,3719.67,3719.67,PAID
2311,LN-11270,2023-02-15,83.33,83.33,PAID
2312,LN-11270,2023-03-17,83.33,83.33,PAID
2313,LN-11270,2023-04-16,83.33,83.33,PAID
2314,LN-11270,2023-05-16,83.33,83.33,PAID
2315,LN-11270,2023-06-15,83.33,83.33,PAID
2316,LN-11270,2023-07-15,83.33,83.33,PAID
2317,LN-10386,2023-04-29,1757.6,1198.72,PARTIAL
2318,LN-10386,2023-05-29,1757.6,1757.6,PAID
2319,LN-10386,2023-06-28,1757.6,0.0,MISSED
2320,LN-10386,2023-07-28,1757.6,1757.6,PAID
2321,LN-10386,2023-08-27,1757.6,0.0,MISSED
2322,LN-11368,2023-06-05,4062.5,4062.5,PAID
2323,LN-11368,2023-07-05,4062.5,4062.5,PAID
2324,LN-11368,2023-08-04,4062.5,4062.5,PAID
2325,LN-11368,2023-09-03,4062.5,3654.15,PARTIAL
2326,LN-11356,2024-09-08,3448.5,3448.5,PAID
2327,LN-11356,2024-10-08,3448.5,3448.5,PAID
2328,LN-11356,2024-11-07,3448.5,1332.47,LATE
2329,LN-11356,2024-12-07,3448.5,3448.5,PAID
2330,LN-11462,2024-10-06,825.12,0.0,MISSED
2331,LN-11462,2024-11-05,825.12,736.41,LATE
2332,LN-11462,2024-12-05,825.12,825.12,PAID
2333,LN-11462,2025-01-04,825.12,825.12,PAID
2334,LN-11462,2025-02-03,825.12,825.12,PAID
2335,LN-11462,2025-03-05,825.12,825.12,PAID
2336,LN-11462,2025-04-04,825.12,0.0,MISSED
2337,LN-11462,2025-05-04,825.12,825.12,PAID
2338,LN-11091,2023-06-06,2619.0,2619.0,PAID
2339,LN-11091,2023-07-06,2619.0,2619.0,PAID
2340,LN-11091,2023-08-05,2619.0,2619.0,PAID
2341,LN-11091,2023-09-04,2619.0,2619.0,PAID
2342,LN-11091,2023-10-04,2619.0,2619.0,PAID
2343,LN-11091,2023-11-03,2619.0,2619.0,PAID
2344,LN-11481,2023-12-03,125.0,125.0,PAID
2345,LN-11481,2024-01-02,125.0,125.0,PAID
2346,LN-11481,2024-02-01,125.0,125.0,PAID
2347,LN-11481,2024-03-02,125.0,92.2,PARTIAL
2348,LN-10661,2024-08-02,1443.14,1443.14,PAID
2349,LN-10661,2024-09-01,1443.14,1443.14,PAID
2350,LN-10661,2024-10-01,1443.14,1118.79,LATE
2351,LN-10661,2024-10-31,1443.14,1443.14,PAID
2352,LN-10661,2024-11-30,1443.14,1443.14,PAID
2353,LN-10661,2024-12-30,1443.14,1443.14,PAID
2354,LN-10661,2025-01-29,1443.14,1443.14,PAID
2355,LN-11044,2023-08-18,1383.29,1383.29,PAID
2356,LN-11044,2023-09-17,1383.29,1383.29,PAID
2357,LN-11044,2023-10-17,1383.29,1057.87,LATE
2358,LN-11044,2023-11-16,1383.29,1383.29,PAID
2359,LN-11044,2023-12-16,1383.29,1383.29,PAID
2360,LN-11044,2024-01-15,1383.29,1383.29,PAID
2361,LN-11044,2024-02-14,1383.29,1383.29,PAID
2362,LN-10791,2023-03-07,125.0,125.0,PAID
2363,LN-10791,2023-04-06,125.0,69.88,PARTIAL
2364,LN-10791,2023-05-06,125.0,39.29,PARTIAL
2365,LN-10791,2023-06-05,125.0,125.0,PAID
2366,LN-10431,2023-02-22,1554.57,1554.57,PAID
2367,LN-10431,2023-03-24,1554.57,1554.57,PAID
2368,LN-10431,2023-04-23,1554.57,1554.57,PAID
2369,LN-10431,2023-05-23,1554.57,1554.57,PAID
2370,LN-10431,2023-06-22,1554.57,1554.57,PAID
2371,LN-10431,2023-07-22,1554.57,1554.57,PAID
2372,LN-10431,2023-08-21,1554.57,650.88,LATE
2373,LN-10504,2024-09-27,1865.33,1865.33,PAID
2374,LN-10504,2024-10-27,1865.33,1865.33,PAID
2375,LN-10504,2024-11-26,1865.33,1865.33,PAID
2376,LN-10504,2024-12-26,1865.33,1104.3,LATE
2377,LN-10504,2025-01-25,1865.33,1865.33,PAID
2378,LN-10504,2025-02-24,1865.33,1153.43,LATE
2379,LN-11745,2023-07-20,1985.75,0.0,MISSED
2380,LN-11745,2023-08-19,1985.75,1985.75,PAID
2381,LN-11745,2023-09-18,1985.75,697.89,LATE
2382,LN-11745,2023-10-18,1985.75,1985.75,PAID
2383,LN-11745,2023-11-17,1985.75,658.58,LATE
2384,LN-11745,2023-12-17,1985.75,969.0,LATE
2385,LN-11745,2024-01-16,1985.75,0.0,MISSED
2386,LN-11745,2024-02-15,1985.75,1985.75,PAID
2387,LN-11250,2024-01-08,2760.75,1337.69,PARTIAL
2388,LN-11250,2024-02-07,2760.75,2760.75,PAID
2389,LN-11250,2024-03-08,2760.75,2760.75,PAID
2390,LN-11250,2024-04-07,2760.75,2760.75,PAID
2391,LN-11389,2023-05-28,3045.83,3045.83,PAID
2392,LN-11389,2023-06-27,3045.83,3045.83,PAID
