issue_id,entity,record_id,issue_type,issue_description,severity,injected_at
277,payments,PAY0005363,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
278,payments,PAY0005488,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
279,payments,PAY0005539,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
280,payments,PAY0005589,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
281,payments,PAY0005640,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
282,payments,PAY0005700,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
283,payments,PAY0005767,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
284,payments,PAY0005769,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
285,payments,PAY0005783,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
286,payments,PAY0005828,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
287,payments,PAY0005957,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
288,payments,PAY0005974,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
289,payments,PAY0005975,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
290,payments,PAY0006038,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
291,payments,PAY0006045,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
292,payments,PAY0006177,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
293,payments,PAY0006193,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
294,payments,PAY0006251,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
295,payments,PAY0006273,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
296,payments,PAY0006328,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
297,payments,PAY0006332,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
298,payments,PAY0006336,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
299,payments,PAY0006398,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
300,payments,PAY0006455,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
301,payments,PAY0006465,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
302,payments,PAY0006556,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
303,payments,PAY0006603,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
304,payments,PAY0006626,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
305,payments,PAY0006645,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
306,payments,PAY0006704,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
307,payments,PAY0006733,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
308,payments,PAY0006824,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
309,payments,PAY0006877,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
310,payments,PAY0006891,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
311,payments,PAY0006937,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
312,payments,PAY0006997,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
313,payments,PAY0007024,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
314,payments,PAY0007056,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
315,payments,PAY0007070,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
316,payments,PAY0007164,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
317,payments,PAY0007167,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
318,payments,PAY0007253,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
319,payments,PAY0007272,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
320,payments,PAY0007323,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
321,payments,PAY0007324,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
322,payments,PAY0007387,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
323,payments,PAY0007479,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
324,payments,PAY0007749,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
325,payments,PAY0007860,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
326,payments,PAY0007926,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
327,payments,PAY0007938,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
328,payments,PAY0008033,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
329,payments,PAY0008094,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
330,payments,PAY0008155,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
331,payments,PAY0008174,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
332,payments,PAY0008295,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
333,payments,PAY0008312,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
334,payments,PAY0008323,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
335,payments,PAY0008333,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
336,payments,PAY0008382,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
337,payments,PAY0008555,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
338,payments,PAY0008593,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
339,payments,PAY0008675,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
340,payments,PAY0008721,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
341,payments,PAY0008743,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
342,payments,PAY0008785,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
343,payments,PAY0008806,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
344,payments,PAY0008869,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
345,payments,PAY0008880,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
