application_id,customer_id,application_date,requested_amount,loan_purpose,application_status,application_channel,decision_date
APP0001221,CUST0000326,2024-04-10,10317.87,Medical,Pending,Online,2026-08-24
APP0001222,CUST0000778,2024-12-10,43427.75,Home Improvement,Rejected,Call Center,2024-12-17
APP0001223,CUST0000125,2022-09-03,31986.99,Business,Rejected,Online,2022-09-21
APP0001224,CUST0000897,2023-06-16,4208.58,Auto,Rejected,Mobile App,2023-06-23
APP0001225,CUST0000481,2024-07-28,9906.37,Education,Withdrawn,Online,2024-08-07
APP0001226,CUST0000520,2026-04-18,964.78,Education,Pending,Mobile App,2026-08-24
APP0001227,CUST0000572,2021-12-13,33959.26,Business,Rejected,Mobile App,2021-12-14
APP0001228,CUST0000036,2026-04-30,,Wedding,Approved,Call Center,2026-05-17
APP0001229,CUST0000311,2025-09-23,11484.24,Business,Approved,Mobile App,2025-09-26
APP0001230,CUST0000710,2025-11-16,,Wedding,Approved,Mobile App,2025-11-26
APP0001231,CUST0000961,2021-11-19,14862.66,Debt Consolidation,Pending,Online,2026-08-24
APP0001232,CUST0000985,2024-06-26,6476.16,Personal,Pending,Online,2026-08-24
APP0001233,CUST0000536,2023-06-29,24448.27,Medical,Rejected,Mobile App,2023-07-04
APP0001234,CUST0000259,2026-03-30,42075.72,Business,Approved,Branch,2026-04-07
APP0001235,CUST0000478,2025-05-08,22856.86,Debt Consolidation,Rejected,Online,2025-05-20
APP0001236,CUST0000464,2024-11-23,13675.82,Education,Pending,Partner Referral,2026-08-24
APP0001237,CUST0000398,2021-10-14,553.09,Debt Consolidation,Rejected,Online,2021-10-20
APP0001238,CUST0000362,2026-01-08,60680.69,Business,Approved,Online,2026-01-19
APP0001239,CUST0000869,2024-02-05,16874.28,Home Improvement,Approved,Call Center,2024-02-22
APP0001240,CUST0000391,2022-06-13,2374.82,Home Improvement,Rejected,Branch,2022-06-29
APP0001241,CUST0000030,2026-01-07,46011.19,Debt Consolidation,Rejected,Mobile App,2026-01-24
APP0001242,CUST0000722,2026-03-03,30667.96,Auto,Rejected,Online,2026-03-21
APP0001243,CUST0000666,2024-02-17,24656.11,Wedding,Pending,Online,2026-08-24
APP0001244,CUST0000379,2024-12-15,,Wedding,Approved,Mobile App,2024-12-26
APP0001245,CUST0000630,2024-09-12,10364.95,,Approved,Online,2024-10-02
APP0001246,CUST0000942,2023-03-01,8430.44,Wedding,Rejected,Mobile App,2023-03-11
APP0001247,CUST0000925,2025-05-22,33494.7,Education,Approved,Online,2025-06-06
APP0001248,CUST0000790,2026-08-21,45584.28,Auto,Rejected,Online,2026-08-24
APP0001249,CUST0000584,2026-04-26,30159.7,Wedding,Approved,Online,2026-04-27
APP0001250,CUST0000028,2025-01-30,9505.34,Home Improvement,Approved,Online,2025-02-18
APP0001251,CUST0000513,2023-06-13,6875.26,Home Improvement,Rejected,Online,2023-06-30
APP0001252,CUST0000819,2026-03-10,17936.59,Home Improvement,Approved,Mobile App,2026-03-30
APP0001253,CUST0000845,2026-04-14,5606.46,Home Improvement,DECL,Branch,2026-04-30
APP0001254,CUST0000773,2021-09-04,4559.17,Medical,Approved,Online,2021-09-08
APP0001255,CUST0000987,2023-05-04,51071.49,Home Improvement,Approved,Branch,2023-05-11
APP0001256,CUST0000517,2024-05-29,34887.57,Home Improvement,Approved,Online,2024-05-30
APP0001257,CUST0000110,2024-07-15,30181.31,Auto,Approved,Branch,2024-07-28
APP0001258,CUST0000497,2025-03-18,3937.49,Business,Approved,Call Center,2025-03-27
APP0001259,CUST0000319,2024-03-19,45268.5,Personal,Pending,Mobile App,2026-08-24
APP0001260,CUST0000836,2021-09-19,,Debt Consolidation,Pending,Mobile App,2026-08-24
APP0001261,CUST0000778,2022-06-23,77337.15,Business,Approved,Online,2022-07-10
APP0001262,CUST0000425,2025-06-17,2936.87,Debt Consolidation,Approved,Online,2025-06-19
APP0001263,CUST0000389,2025-02-11,10665.65,Wedding,Approved,Mobile App,2025-03-02
APP0001264,CUST0000160,2024-11-26,5497.02,Auto,Pending,Branch,2026-08-24
APP0001265,CUST0000044,2023-11-08,42926.81,Personal,Approved,Mobile App,2023-11-24
APP0001266,CUST0000313,2023-01-08,12545.71,Personal,Approved,Partner Referral,2023-01-20
APP0001267,CUST0000242,2023-03-10,8609.5,Auto,Pending,Online,2026-08-24
APP0001268,CUST0000266,2025-02-03,5143.25,Auto,Pending,Mobile App,2026-08-24
APP0001269,CUST0000999,2024-03-02,14491.63,Auto,Rejected,Branch,2024-02-02
APP0001270,CUST0000682,2022-04-21,20826.41,Medical,Approved,Online,2022-05-06
APP0001271,CUST0000552,2023-08-24,1075.56,Medical,Approved,Online,2023-08-31
APP0001272,CUST0000179,2025-10-07,12972.38,Business,Approved,Mobile App,2025-10-12
APP0001273,CUST0000842,2024-08-22,38614.6,Medical,Rejected,Online,2024-08-23
APP0001274,CUST0000645,2025-12-23,21157.04,Personal,Rejected,Mobile App,2026-01-09
APP0001275,CUST0000515,2024-03-10,3249.04,Medical,Approved,Mobile App,2024-03-18
APP0001276,CUST0000466,2024-01-28,10973.94,Auto,Pending,Branch,2026-08-24
APP0001277,CUST0000553,2026-05-24,17442.21,Auto,Rejected,Branch,2026-06-01
APP0001278,CUST0000840,2024-03-08,33101.61,Business,Rejected,Mobile App,2024-03-20
APP0001279,CUST0000721,2022-04-28,10381.61,Home Improvement,Approved,Branch,2022-05-08
APP0001280,CUST0000485,2023-08-29,31549.25,Auto,Rejected,Call Center,2023-09-09
APP0001281,CUST0000668,2024-11-19,9155.05,Auto,Approved,Online,2024-11-25
APP0001282,CUST0000930,2023-05-17,44785.98,Business,Rejected,Partner Referral,2023-05-23
APP0001283,CUST0000327,2023-09-13,6173.94,Home Improvement,Approved,Online,2023-10-01
APP0001284,CUST0000901,2026-01-04,18433.41,Medical,Approved,Online,2026-01-13
APP0001285,CUST0000607,2023-10-28,12723.93,Business,Pending,Mobile App,2026-08-24
APP0001286,CUST0000186,2023-03-04,5636.3,Wedding,Rejected,Online,2023-03-21
APP0001287,CUST0000967,2022-03-09,13980.38,Medical,Rejected,Online,2022-03-24
APP0001288,CUST0000687,2023-08-30,18259.16,Wedding,Rejected,Online,2023-09-10
APP0001289,CUST0000386,2025-06-24,15263.42,Education,Rejected,Mobile App,2025-07-11
APP0001290,CUST0000215,2023-02-23,7285.68,Personal,Rejected,Branch,2023-02-25
APP0001291,CUST0000916,2024-01-01,17949.73,Home Improvement,Approved,Online,2024-01-11
APP0001292,CUST0000824,2024-12-06,6761.11,Wedding,Approved,Branch,2024-12-21
APP0001293,CUST0000045,2026-04-15,3785.15,Auto,Approved,Online,2026-04-18
APP0001294,CUST0000636,2025-09-19,15132.02,,Approved,Partner Referral,2025-09-23
APP0001295,CUST0000115,2023-01-29,2994.11,Debt Consolidation,Approved,Online,2023-01-31
APP0001296,CUST0000295,2022-06-21,7881.9,Business,Rejected,Branch,2022-05-25
APP0001297,CUST0000569,2024-12-31,17371.63,Business,Approved,Branch,2025-01-11
APP0001298,CUST0000250,2022-12-03,9875.47,Home Improvement,Rejected,Branch,2022-12-13
APP0001299,CUST0000513,2023-08-11,533.57,Wedding,declined,Partner Referral,2023-08-13
APP0001300,CUST0000430,2022-03-03,31808.17,Auto,Rejected,Online,2022-03-13
APP0001301,CUST0000582,2025-07-09,38382.67,Education,Pending,Mobile App,2026-08-24
APP0001302,CUST0000801,2022-06-13,9137.01,Education,Approved,Branch,2022-06-14
APP0001303,CUST0000156,2023-07-21,56242.84,Education,Approved,Mobile App,2023-08-06
APP0001304,CUST0000797,2023-09-06,11725.96,Business,Approved,Online,2023-09-12
APP0001305,CUST0000223,2021-11-10,5839.83,Wedding,Rejected,Online,2021-11-12
APP0001306,CUST0000034,2025-07-11,82769.46,Business,Approved,Online,2025-07-13
APP0001307,CUST0000447,2024-09-27,1708.15,Wedding,Pending,Online,2026-08-24
APP0001308,CUST0000303,2024-05-09,5659.21,Personal,Approved,Partner Referral,2024-05-18
APP0001309,CUST0000185,2022-07-15,36587.41,Auto,Rejected,Mobile App,2022-07-25
APP0001310,CUST0000423,2021-11-30,42673.93,Education,Rejected,Online,2021-12-13
APP0001311,CUST0000869,2021-12-04,50090.57,Home Improvement,Approved,Branch,2021-12-06
APP0001312,CUST0000586,2024-10-09,17480.99,Wedding,Rejected,Mobile App,2024-10-23
APP0001313,CUST0000728,2025-05-21,70786.13,Wedding,Rejected,Online,2025-06-05
APP0001314,CUST0000150,2025-08-16,3473.85,Wedding,Rejected,Branch,2025-08-18
APP0001315,CUST0000076,2025-08-25,3452.9,Business,Rejected,Mobile App,2025-09-08
APP0001316,CUST0000336,2023-08-13,3129.12,Personal,Rejected,Online,2023-08-16
APP0001317,CUST0000775,2021-08-27,12833.56,Personal,Rejected,Branch,2021-09-05
APP0001318,CUST0000886,2022-11-15,21662.4,Home Improvement,Rejected,Online,2022-11-29
APP0001319,CUST0000102,2025-08-01,32788.63,Auto,Rejected,Online,2025-08-19
APP0001320,CUST0000477,2025-06-19,16312.05,Education,Approved,Mobile App,2025-06-30
APP0001321,CUST0000397,2024-03-08,30606.21,Medical,Approved,Mobile App,2024-03-17
APP0001322,CUST0000745,2021-10-07,16177.42,Business,Rejected,Partner Referral,2021-10-24
APP0001323,CUST0000206,2025-07-13,72394.59,Business,Approved,Online,2025-07-18
APP0001324,CUST0000485,2025-09-22,5580.85,Wedding,Withdrawn,Mobile App,2025-09-27
APP0001325,CUST0000850,2022-10-13,20376.72,Personal,Approved,Partner Referral,2022-10-23
APP0001326,CUST0000465,2025-09-01,9613.94,Debt Consolidation,Approved,Mobile App,2025-09-04
APP0001327,CUST0000782,2024-11-05,7228.78,Auto,Approved,Partner Referral,2024-11-06
APP0001328,CUST0000622,2026-02-01,31315.92,Auto,Approved,Partner Referral,2026-02-09
APP0001329,CUST0000598,2024-10-11,41641.42,Business,Approved,Mobile App,2024-10-15
APP0001330,CUST0000260,2022-02-04,25429.5,Auto,Rejected,Partner Referral,2022-02-17
APP0001331,CUST0000993,2024-11-18,17732.45,Wedding,Approved,Mobile App,2024-11-29
APP0001332,CUST0000250,2022-03-09,9449.76,Auto,Approved,Branch,2022-03-19
APP0001333,CUST0000931,2022-12-10,3172.99,Medical,Approved,Call Center,2022-12-20
APP0001334,CUST0000990,2026-01-04,35742.97,Personal,Rejected,Mobile App,2026-01-06
APP0001335,CUST0000512,2026-06-27,12958.27,Auto,Withdrawn,Online,2026-07-06
APP0001336,CUST0000869,2024-01-09,11621.28,Debt Consolidation,Approved,Online,2024-01-11
APP0001337,CUST0000716,2023-02-07,22271.56,Auto,Rejected,Online,2023-02-15
APP0001338,CUST0000738,2023-08-11,3422.34,Auto,Rejected,Call Center,2023-08-25
APP0001339,CUST0000069,2022-11-10,49043.06,Education,Rejected,Online,2022-11-30
APP0001340,CUST0000138,2024-07-06,2736.82,Business,Pending,Online,2026-08-24
APP0001341,CUST0000070,2023-10-03,9246.44,Education,Approved,Branch,2023-10-09
APP0001342,CUST0000031,2021-12-09,236758.36,Medical,Pending,Online,2026-08-24
APP0001343,CUST0000836,2024-09-11,8798.1,Education,Rejected,Partner Referral,2024-09-30
APP0001344,CUST0000176,2024-11-12,2583.31,Home Improvement,Rejected,Branch,2024-11-18
APP0001345,CUST0000007,2024-12-24,104865.72,Home Improvement,Pending,Online,2026-08-24
APP0001346,CUST0000938,2026-05-16,43465.62,Education,Rejected,Online,2026-05-23
APP0001347,CUST0000279,2025-03-02,5260.92,Personal,Withdrawn,Mobile App,2025-03-15
APP0001348,CUST0000817,2025-01-09,102216.96,Education,Pending,Mobile App,2026-08-24
APP0001349,CUST0000961,2022-09-15,43946.26,Debt Consolidation,Approved,Branch,2022-09-21
APP0001350,CUST0000524,2023-12-21,39283.22,Wedding,Rejected,Online,2024-01-10
APP0001351,CUST0000927,2023-10-27,7718.26,Auto,Pending,Call Center,2026-08-24
APP0001352,CUST0000969,2026-06-14,19252.61,Business,Approved,Mobile App,2026-06-15
APP0001353,CUST0000145,2024-01-08,14590.26,Wedding,Rejected,Mobile App,2024-01-24
APP0001354,CUST0000147,2025-02-02,4684.79,Wedding,Approved,Branch,2025-02-05
APP0001355,CUST0000370,2024-05-08,10671.96,Debt Consolidation,Approved,Partner Referral,2024-05-11
APP0001356,CUST0000560,2021-12-07,5081.05,Home Improvement,Rejected,Mobile App,2021-12-24
APP0001357,CUST0000787,2026-04-29,52130.3,Business,Rejected,Branch,2026-05-06
APP0001358,CUST0000184,2024-12-30,26075.18,Personal,Rejected,Partner Referral,2025-01-02
APP0001359,CUST0000194,2022-10-19,16680.43,Personal,Rejected,Call Center,2022-11-08
APP0001360,CUST0000307,2021-12-12,25624.95,Education,Approved,Mobile App,2021-12-07
APP0001361,CUST0000272,2026-05-01,19342.34,Home Improvement,Rejected,Mobile App,2026-05-14
APP0001362,CUST0000941,2023-03-09,48877.88,Business,Approved,Branch,2023-03-15
APP0001363,CUST0000396,2021-09-25,2670.26,Business,Approved,Branch,2021-10-07
APP0001364,CUST0000869,2024-09-22,52929.91,Medical,Rejected,Online,2024-10-06
APP0001365,CUST0000056,2021-09-23,31634.62,Business,Rejected,Branch,2021-10-09
APP0001366,CUST0000102,2022-09-22,23110.14,Home Improvement,Approved,Online,2022-10-01
APP0001367,CUST0000804,2026-02-11,781.49,Personal,Approved,Online,2026-02-24
APP0001368,CUST0000250,2021-11-02,9586.21,Debt Consolidation,Rejected,Partner Referral,2021-11-19
APP0001369,CUST0000083,2025-05-29,14025.3,Personal,Approved,Online,2025-06-15
APP0001370,CUST0000595,2024-09-26,5143.0,Personal,Withdrawn,Mobile App,2024-10-11
APP0001371,CUST0000148,2023-03-06,2177.31,Business,Approved,Online,2023-03-14
APP0001372,CUST0000062,2023-01-28,4143.56,Personal,Approved,Online,2023-02-08
APP0001373,CUST0000407,2024-01-09,19925.9,Wedding,Pending,Online,2026-08-24
APP0001374,CUST0000551,2024-04-24,37818.7,Home Improvement,Rejected,Branch,2024-04-29
APP0001375,CUST0000528,2026-02-05,59126.68,Education,Rejected,Branch,2026-02-19
APP0001376,CUST0000585,2022-12-14,24475.68,Business,Rejected,Online,2022-12-30
APP0001377,CUST0000024,2024-08-06,5787.71,Wedding,Approved,Mobile App,2024-08-16
APP0001378,CUST0000291,2025-01-29,48960.56,Business,Rejected,Branch,2025-02-16
APP0001379,CUST0000344,2021-09-17,76054.04,Education,Rejected,Online,2021-09-26
APP0001380,CUST0000294,2026-02-15,3275.45,Education,Rejected,Online,2026-03-04
APP0001381,CUST0000560,2026-08-10,8117.91,Home Improvement,Approved,Online,2026-08-23
APP0001382,CUST0000230,2022-01-30,131069.98,Auto,Rejected,Online,2022-02-01
APP0001383,CUST0000632,2022-12-16,87995.33,Medical,Approved,Online,2023-01-02
APP0001384,CUST0000936,2025-07-30,7663.72,Wedding,Rejected,Mobile App,2025-08-13
APP0001385,CUST0000661,2025-09-10,4265.32,Personal,Approved,Mobile App,2025-09-15
APP0001386,CUST0000389,2022-06-06,12837.66,Business,Withdrawn,Call Center,2022-06-21
APP0001387,CUST0000435,2026-03-27,19207.18,Debt Consolidation,Approved,Mobile App,2026-04-07
APP0001388,CUST0000586,2023-04-18,8485.6,Business,Rejected,Branch,2023-05-07
APP0001389,CUST0000724,2023-02-12,38351.9,Medical,Approved,Online,2023-02-19
APP0001390,CUST0000302,2023-06-08,17214.04,Business,Rejected,Online,2023-06-14
APP0001391,CUST0000039,2025-01-02,16854.97,Medical,Pending,Mobile App,2026-08-24
APP0001392,CUST0000703,2022-09-05,21219.44,Business,Rejected,Online,2022-09-21
APP0001393,CUST0000662,2024-05-12,1622.5,Home Improvement,Approved,Online,2024-06-01
APP0001394,CUST0000102,2022-01-09,2090.51,Home Improvement,Rejected,Partner Referral,2022-01-23
APP0001395,CUST0000627,2022-05-20,2976.61,Home Improvement,Approved,Online,2022-05-28
APP0001396,CUST0000072,2025-06-28,22950.75,Wedding,Rejected,Online,2025-07-16
APP0001397,CUST0000644,2023-07-26,15210.1,Debt Consolidation,Rejected,Partner Referral,2023-08-01
APP0001398,CUST0000745,2025-08-13,5455.02,Auto,Approved,Online,2025-08-27
APP0001399,CUST0000016,2025-05-03,29965.22,Auto,Rejected,Online,2025-05-15
APP0001400,CUST0000727,2026-08-19,79486.44,Personal,Rejected,Online,2026-08-24
APP0001401,CUST0000121,2022-05-03,9576.04,Auto,Approved,Online,2022-05-23
APP0001402,CUST0000266,2026-04-27,5410.24,Wedding,Approved,Partner Referral,2026-05-05
APP0001403,CUST0000705,2026-02-08,133015.47,Wedding,Rejected,Mobile App,2026-02-10
APP0001404,CUST0000356,2023-10-27,40857.65,Business,Rejected,Branch,2023-10-31
APP0001405,CUST0000978,2022-04-29,83385.78,Auto,Rejected,Online,2022-05-14
APP0001406,CUST0000958,2022-04-25,32506.58,Education,Rejected,Online,2022-05-03
APP0001407,CUST0000987,2024-03-14,24585.6,Business,Approved,Mobile App,2024-03-17
APP0001408,CUST0000105,2021-09-13,76008.11,Debt Consolidation,Approved,Online,2021-09-30
APP0001409,CUST0000177,2022-02-15,7568.4,Personal,Approved,Online,2022-02-28
APP0001410,CUST0000184,2024-04-21,21788.19,Medical,Approved,Mobile App,2024-04-24
APP0001411,CUST0000586,2024-06-18,17163.11,Personal,Approved,Call Center,2024-07-03
APP0001412,CUST0000431,2025-12-13,8452.13,Education,Approved,Call Center,2025-12-26
APP0001413,CUST0000746,2026-07-09,30377.99,Personal,rejected,Mobile App,2026-07-29
APP0001414,CUST0000283,2022-12-27,12740.26,Debt Consolidation,Rejected,Branch,2023-01-16
APP0001415,CUST0000200,2023-04-20,11374.81,Debt Consolidation,Approved,Mobile App,2023-05-10
APP0001416,CUST0000650,2022-08-23,30338.72,Debt Consolidation,rejected,Call Center,2022-09-10
APP0001417,CUST0000618,2022-10-09,126138.24,Personal,Approved,Online,2022-10-25
APP0001418,CUST0000691,2023-11-04,70665.04,Wedding,Rejected,Online,2023-11-18
APP0001419,CUST0000313,2026-08-12,1502.88,Wedding,Withdrawn,Online,2026-08-23
APP0001420,CUST0000527,2026-02-11,8492.46,Auto,Rejected,Partner Referral,2026-02-27
APP0001421,CUST0000929,2026-03-19,60986.26,Auto,Approved,Call Center,2026-04-08
APP0001422,CUST0000612,2023-11-27,23500.64,,Rejected,Mobile App,2023-11-30
APP0001423,CUST0000933,2024-12-07,61116.19,Personal,Rejected,Online,2024-12-10
APP0001424,CUST0000434,2025-04-05,21345.51,Auto,Approved,Partner Referral,2025-04-15
APP0001425,CUST0000045,2022-11-11,12613.93,Education,Withdrawn,Online,2022-11-17
APP0001426,CUST0000761,2023-12-17,9319.55,Business,Rejected,Online,2023-12-28
APP0001427,CUST0000461,2024-05-25,38169.6,Auto,Approved,Mobile App,2024-06-01
APP0001428,CUST0000043,2023-07-07,16697.73,Medical,Rejected,Mobile App,2023-07-23
APP0001429,CUST0000139,2024-01-05,76687.5,Business,Rejected,Call Center,2024-01-23
APP0001430,CUST0000313,2023-11-08,4853.19,Personal,Rejected,Online,2023-11-14
APP0001431,CUST0000191,2021-12-14,8143.89,Home Improvement,Withdrawn,Online,2021-12-30
APP0001432,CUST0000685,2025-06-28,23814.24,Education,Pending,Branch,2026-08-24
APP0001433,CUST0000612,2026-02-24,11355.09,Home Improvement,Approved,Online,2026-03-12
APP0001434,CUST0000330,2025-06-02,40160.8,Debt Consolidation,Approved,Call Center,2025-06-16
APP0001435,CUST0000085,2026-04-25,,Business,Approved,Online,2026-05-10
APP0001436,CUST0000079,2023-10-22,18467.0,Medical,Rejected,Online,2023-11-01
APP0001437,CUST0000946,2021-12-04,18176.81,Auto,Rejected,Online,2021-12-07
APP0001438,CUST0000346,2022-12-26,40978.36,Debt Consolidation,Approved,Mobile App,2023-01-12
APP0001439,CUST0000108,2025-12-01,9649.7,Wedding,Withdrawn,Call Center,2025-12-04
APP0001440,CUST0000712,2022-05-06,40272.51,Personal,Approved,Online,2022-05-16
APP0001441,CUST0000870,2024-05-20,32310.43,Wedding,Rejected,Online,2024-05-24
APP0001442,CUST0000122,2021-08-27,8150.48,Debt Consolidation,Pending,Partner Referral,2026-08-24
APP0001443,CUST0000945,2023-04-08,2732.28,Debt Consolidation,Approved,Branch,2023-04-20
APP0001444,CUST0000725,2022-03-19,12480.57,Home Improvement,Approved,Online,2022-03-30
APP0001445,CUST0000253,2022-03-20,41308.68,Debt Consolidation,Approved,Online,2022-03-27
APP0001446,CUST0000776,2022-06-21,3891.71,Medical,Withdrawn,Partner Referral,2022-07-07
APP0001447,CUST0000420,2024-05-03,15936.58,Business,Approved,Mobile App,2024-05-08
APP0001448,CUST0000636,2025-02-04,6444.43,Home Improvement,Pending,Online,2026-08-24
APP0001449,CUST0000127,2023-02-02,3231.39,Medical,Approved,Online,2023-02-22
APP0001450,CUST0000245,2025-09-26,23727.16,Education,Rejected,Online,2025-10-02
APP0001451,CUST0000774,2023-08-10,53043.95,Auto,Pending,Online,2026-08-24
APP0001452,CUST0000806,2025-05-01,9825.98,Medical,Rejected,Online,2025-05-08
APP0001453,CUST0000011,2024-04-18,10394.04,Education,Rejected,Online,2024-05-07
APP0001454,CUST0000215,2025-04-06,16499.69,Wedding,Approved,Online,2025-04-24
APP0001455,CUST0000608,2026-07-17,17798.04,Auto,approved,Online,2026-07-24
APP0001456,CUST0000906,2026-08-14,12337.91,Debt Consolidation,Approved,Branch,2026-08-19
APP0001457,CUST0000675,2024-08-01,40208.7,Personal,Approved,Branch,2024-08-03
APP0001458,CUST0000707,2026-06-17,16314.37,Education,Rejected,Mobile App,2026-07-01
APP0001459,CUST0000389,2025-02-25,6299.59,Medical,Approved,Online,2025-03-16
APP0001460,CUST0000055,2022-12-28,22345.97,Business,Rejected,Call Center,2022-12-31
APP0001461,CUST0000766,2026-04-28,15288.85,Wedding,Approved,Call Center,2026-05-15
APP0001462,CUST0000800,2022-05-16,5249.57,Home Improvement,Rejected,Partner Referral,2022-06-01
APP0001463,CUST0000444,2023-12-27,5449.26,Personal,Rejected,Online,2024-01-06
APP0001464,CUST0000507,2022-05-31,3501.6,Business,Rejected,Online,2022-05-03
APP0001465,CUST0000236,2025-07-27,21298.55,Education,Withdrawn,Mobile App,2025-08-10
APP0001466,CUST0000453,2026-02-15,25359.93,Personal,Approved,Online,2026-02-27
APP0001467,CUST0000242,2025-09-28,11997.25,Auto,Approved,Online,2025-10-15
APP0001468,CUST0000421,2022-02-27,13577.07,Personal,Rejected,Online,2022-03-11
APP0001469,CUST0000135,2023-01-01,39333.12,Education,Approved,Mobile App,2023-01-02
APP0001470,CUST0000607,2023-05-08,89157.23,Wedding,Rejected,Mobile App,2023-05-13
APP0001471,CUST0000248,2022-03-24,17910.2,Medical,Rejected,Online,2022-04-01
APP0001472,CUST0000725,2024-04-19,8606.18,Business,Approved,Partner Referral,2024-04-29
APP0001473,CUST0000518,2021-10-26,20818.94,Medical,Pending,Mobile App,2026-08-24
APP0001474,CUST0000896,2024-09-18,20336.1,Medical,Approved,Online,2024-10-06
APP0001475,CUST0000222,2024-07-09,23929.62,Medical,Rejected,Online,2024-07-15
APP0001476,CUST0000273,2024-08-16,30741.95,Wedding,Approved,Online,2024-08-30
APP0001477,CUST0000244,2026-03-18,22236.55,Personal,Rejected,Call Center,2026-03-26
APP0001478,CUST9606894,2025-07-30,1944.45,Home Improvement,Approved,Mobile App,2025-08-19
APP0001479,CUST0000107,2022-12-12,14998.16,Personal,Withdrawn,Mobile App,2022-12-31
APP0001480,CUST0000687,2024-07-03,10573.75,Education,Withdrawn,Mobile App,2024-07-19
APP0001481,CUST0000820,2025-08-29,5127.21,Debt Consolidation,Rejected,Online,2025-09-14
APP0001482,CUST0000675,2025-11-26,48916.71,Personal,Rejected,Partner Referral,2025-12-09
APP0001483,CUST0000135,2024-11-11,7596.65,Home Improvement,Rejected,Call Center,2024-11-23
APP0001484,CUST0000494,2022-01-26,,Personal,Rejected,Mobile App,2022-02-07
APP0001485,CUST0000534,2023-10-27,12175.17,Medical,Rejected,Branch,2023-10-28
APP0001486,CUST0000392,2025-12-10,7406.61,Wedding,Rejected,Online,2025-12-29
APP0001487,CUST0000467,2022-01-06,28836.97,Medical,Pending,Online,2026-08-24
APP0001488,CUST0000763,2024-08-06,6525.13,Debt Consolidation,Rejected,Online,2024-08-17
APP0001489,CUST0000835,2024-05-08,35415.0,Personal,Approved,Branch,2024-05-26
APP0001490,CUST0000301,2022-10-06,1396.6,Business,Pending,Mobile App,2026-08-24
APP0001491,CUST0000330,2023-05-15,38796.12,Auto,Approved,Partner Referral,2023-05-18
APP0001492,CUST0000209,2026-07-15,15244.48,Home Improvement,Approved,Online,2026-08-01
APP0001493,CUST0000402,2024-08-16,46410.32,Personal,Withdrawn,Online,2024-08-27
APP0001494,CUST0000546,2026-05-06,17590.02,Personal,Approved,Online,2026-05-25
APP0001495,CUST0000714,2024-01-02,28944.4,Auto,Approved,Partner Referral,2024-01-07
APP0001496,CUST0000268,2025-11-16,24576.08,Business,Rejected,Mobile App,2025-11-26
APP0001497,CUST0000217,2024-09-29,32961.69,Home Improvement,Pending,Branch,2026-08-24
APP0001498,CUST0000034,2026-03-16,6899.36,Home Improvement,Approved,Branch,2026-03-19
APP0001499,CUST0000094,2023-04-13,11953.21,Business,Approved,Branch,2023-05-03
APP0001500,CUST0000052,2023-07-23,6284.39,Personal,Approved,Online,2023-08-05
APP0000133,CUST0000375,2024-06-29,26408.51,Business,Rejected,Branch,2024-07-11
APP0000280,CUST0000411,2026-02-08,,Debt Consolidation,Rejected,Branch,2026-02-09
APP0000300,CUST0000292,2025-10-09,29917.35,Auto,Approved,Online,2025-10-16
APP0000393,CUST0000250,2021-10-05,4584.54,Medical,Rejected,Online,2021-10-08
APP0000402,CUST0000975,2024-05-17,13700.24,,Approved,Online,2024-05-20
APP0000458,CUST0000545,2023-04-12,34099.41,Education,Rejected,Mobile App,2023-04-25
APP0000607,CUST0000662,2025-03-13,11633.27,Debt Consolidation,Approved,Online,2025-03-17
APP0000929,CUST0000407,2023-01-12,6719.88,Debt Consolidation,Approved,Branch,2023-01-25
APP0001039,CUST0000084,2026-04-06,54108.24,Business,Approved,Online,2026-04-23
APP0001154,CUST0000777,2024-02-09,,Wedding,Rejected,Online,2024-02-26
APP0001170,CUST0000143,2021-08-30,9804.74,Education,Approved,Online,2021-09-14
APP0001212,CUST0000170,2025-04-09,3764.58,Personal,Approved,Branch,2025-04-23
APP0001215,CUST0000663,2026-02-13,20344.65,Business,Withdrawn,Online,2026-03-02
APP0001350,CUST0000524,2023-12-21,39283.22,Wedding,Rejected,Online,2024-01-10
APP0001423,CUST0000933,2024-12-07,61116.19,Personal,Rejected,Online,2024-12-10
