loan_id,application_id,customer_id,loan_amount,interest_rate,term_months,start_date,maturity_date,loan_status,monthly_payment
LOAN0001024,APP0002765,CUST0000610,20805.82,8.03,60,2022-03-10,2027-03-10,Active,422.17
LOAN0001025,APP0001763,CUST0001349,4808.57,5.26,60,2026-05-25,2031-05-25,Active,91.32
LOAN0001026,APP0001616,CUST0001502,19565.45,8.25,36,2025-03-12,2028-03-11,Delinquent,615.37
LOAN0001027,APP0000780,CUST0000991,14323.25,,84,2024-05-22,2031-05-22,Active,244.87
LOAN0001028,APP0002818,CUST0001772,17496.31,11.66,24,2026-03-12,2028-03-11,Active,820.84
LOAN0001029,APP0000891,CUST0000850,38656.86,7.42,12,2021-12-05,2022-12-05,Paid Off,3352.34
LOAN0001030,APP0001299,CUST0001960,50129.78,7.83,36,2024-07-16,2027-07-16,Active,1566.96
LOAN0001031,APP0002115,CUST0001049,3043.21,12.17,60,2026-05-05,2031-05-05,Delinquent,67.96
LOAN0001032,APP0001432,CUST0001094,25248.86,8.12,12,2022-12-22,2023-12-22,Paid Off,2197.76
LOAN0001033,APP0001045,CUST0001008,1093.58,10.19,36,2021-09-21,2024-09-20,Paid Off,35.38
LOAN0001034,APP0002661,CUST0001087,6883.0,7.16,48,2023-06-08,2027-06-08,Active,165.33
LOAN0001035,APP0002116,CUST0001087,18224.77,7.66,60,2025-05-05,2030-05-05,Active,366.57
LOAN0001036,APP0001363,CUST0001528,40723.64,6.17,72,2024-02-07,2030-02-06,Active,678.18
LOAN0001037,APP0000301,CUST0001120,9986.31,8.04,24,2024-11-22,2026-11-22,Active,451.84
LOAN0001038,APP0000599,CUST0000252,11079.46,7.16,24,2024-06-23,2026-06-23,Paid Off,496.86
LOAN0001039,APP0001587,CUST0000630,28511.62,7.11,60,2021-11-16,2026-11-16,Active,566.05
LOAN0001040,APP0002740,CUST0001771,92792.73,7.16,72,2025-03-12,2031-03-12,Active,1589.16
LOAN0001041,APP0001085,CUST0001455,1296.57,,24,2024-01-25,2026-01-24,Paid Off,63.76
LOAN0001042,APP0002620,CUST0000080,15834.79,11.68,60,2026-02-24,2031-02-24,Active,349.68
LOAN0001043,APP0001355,CUST0001235,6460.1,11.97,24,2023-07-10,2025-07-09,Paid Off,304.01
LOAN0001044,APP0001781,CUST0000487,3131.35,10.13,24,2025-09-02,2027-09-02,Active,144.68
LOAN0001045,APP0000081,CUST0000884,2676.1,15.89,36,2026-07-11,2029-07-10,Delinquent,93.94
LOAN0001046,APP0002531,CUST0001804,3858.5,14.18,60,2021-09-11,2026-09-11,Defaulted,90.14
LOAN0001047,APP0001701,CUST0001890,9702.33,7.34,60,2023-09-10,2028-09-09,Active,193.68
LOAN0001048,APP0002087,CUST0000697,48689.09,7.71,36,2021-12-31,2024-12-30,Paid Off,1519.23
LOAN0001049,APP0002495,CUST0001672,6371.64,8.88,60,2025-09-13,2030-09-13,Active,131.89
LOAN0001050,APP0000265,CUST0001116,17840.96,6.69,36,2023-04-24,2026-04-23,Paid Off,548.35
LOAN0001051,APP0002060,CUST0000672,29693.73,11.47,24,2022-04-09,2024-04-08,Paid Off,1390.45
LOAN0001052,APP0001730,CUST0001145,14223.39,7.24,72,2023-01-10,2029-01-09,Active,244.14
LOAN0001053,APP0000905,CUST0000405,12878.44,5.44,12,2025-03-16,2026-03-16,Paid Off,1105.09
LOAN0001054,APP0002745,CUST0000136,22473.36,,72,2022-06-03,2028-06-02,Active,381.21
LOAN0001055,APP0001289,CUST0000072,20272.48,8.16,60,2022-01-10,2027-01-10,Active,412.61
LOAN0001056,APP0002522,CUST0000334,51982.54,5.83,60,2025-02-20,2030-02-20,Active,1000.86
LOAN0001057,APP0001430,CUST0001755,2761.4,11.3,48,2022-07-13,2026-07-13,Paid Off,71.77
LOAN0001058,APP0000472,CUST0001412,16205.7,6.58,60,2022-06-06,2027-06-06,Active,317.69
LOAN0001059,APP0002014,CUST0000741,5211.1,11.2,12,2026-05-17,2027-05-17,Active,461.05
LOAN0001060,APP0002727,CUST0001212,2283.23,10.69,48,2024-05-14,2028-05-14,Active,58.67
LOAN0001061,APP0002803,CUST0001081,81746.54,9.25,24,2022-04-23,2024-04-22,Paid Off,3743.95
LOAN0001062,APP0000665,CUST0001082,99829.47,7.59,48,2022-06-02,2026-06-02,Paid Off,2417.96
LOAN0001063,APP0000494,CUST0001908,56451.08,8.9,48,2023-06-18,2027-06-18,Active,1402.11
LOAN0001064,APP0002554,CUST0000707,18045.43,11.52,24,2021-10-15,2023-10-15,Paid Off,845.42
LOAN0001065,APP0000139,CUST0000179,34790.1,8.46,24,2025-03-12,2027-03-12,Active,1580.77
LOAN0001066,APP0000924,CUST0000326,7266.22,13.06,48,2025-04-26,2029-04-26,Active,195.15
LOAN0001067,APP0002498,CUST0002000,42218.53,9.01,84,2022-10-15,2029-10-14,Defaulted,679.47
LOAN0001068,APP0000013,CUST0001987,16614.17,8.51,48,2024-04-17,2028-04-17,Defaulted,409.59
LOAN0001069,APP0002272,CUST0001718,39476.84,7.44,36,2025-06-04,2028-06-03,Active,1226.89
LOAN0001070,APP0000342,CUST0000493,37102.5,6.22,72,2022-06-22,2028-06-21,Active,618.76
LOAN0001071,APP0000509,CUST0001010,3630.13,15.89,60,2022-03-18,2027-03-18,Active,88.07
LOAN0001072,APP0001896,CUST0001625,14255.07,8.24,60,2026-07-06,2031-07-06,Active,290.68
LOAN0001073,APP0000987,CUST0000684,25113.95,11.07,36,2025-02-07,2028-02-07,Active,823.03
LOAN0001074,APP0002534,CUST0001204,16788.52,7.86,36,2022-01-09,2025-01-08,Paid Off,525.01
LOAN0001075,APP0001102,CUST0001360,72741.66,9.04,24,2023-09-29,2025-09-28,Paid Off,3324.52
LOAN0001076,APP0002412,CUST0001674,19193.01,6.91,60,2026-06-11,2031-06-11,Active,379.23
LOAN0001077,APP0001004,CUST0000575,48252.32,12.81,36,2026-08-17,2029-08-16,Active,1621.4
LOAN0001078,APP0001091,CUST0000158,7041.83,6.03,60,2023-04-20,2028-04-19,Defaulted,136.24
LOAN0001079,APP0000106,CUST0001386,7325.2,10.55,72,2025-09-15,2031-09-15,Active,137.75
LOAN0001080,APP0000101,CUST0000037,32412.93,7.11,48,2024-09-25,2028-09-25,Active,777.82
LOAN0001081,APP0002490,CUST0001201,3208.76,13.02,24,2021-11-26,2023-11-26,Paid Off,152.58
LOAN0001082,APP0000930,CUST0001333,103530.23,-8.44,12,2026-08-07,2027-08-07,Active,9027.01
LOAN0001083,APP0000983,CUST0001738,21432.19,8.26,48,2024-06-24,2028-06-24,Active,525.84
LOAN0001084,APP0000715,CUST0001760,4336.97,8.08,24,2023-10-13,2025-10-12,Paid Off,196.31
LOAN0001085,APP0002651,CUST0000122,27031.72,8.37,12,2025-09-09,2026-09-09,Active,2356.07
LOAN0001086,APP0002705,CUST0000266,-19280.08,9.16,36,2022-02-11,2025-02-10,Paid Off,614.54
LOAN0001087,APP0002482,CUST0000764,45886.41,,48,2025-08-04,2029-08-04,Active,1132.54
LOAN0001088,APP0002637,CUST0000081,2170.33,11.55,48,2024-10-03,2028-10-03,Active,56.67
LOAN0001089,APP0000751,CUST0000542,27221.35,8.2,24,2025-05-05,2027-05-05,Active,1233.63
LOAN0001090,APP0001002,CUST0001597,3664.17,15.96,48,2023-01-26,2027-01-26,Defaulted,103.77
LOAN0001091,APP0001247,CUST0001104,7825.08,7.99,36,2022-12-29,2025-12-28,Paid Off,245.17
LOAN0001092,APP0002178,CUST0001280,8589.06,8.65,36,2021-12-20,2024-12-19,Paid Off,271.73
LOAN0001093,APP0002479,CUST0000010,1348.2,13.89,72,2026-07-06,2032-07-05,Active,27.7
LOAN0001094,APP0001581,CUST0000804,30809.72,6.75,12,2022-04-25,2023-04-25,Paid Off,2662.32
LOAN0001095,APP0001213,CUST0001379,,7.67,48,2022-07-09,2026-07-09,Paid Off,440.52
LOAN0001096,APP0001958,CUST0001402,12320.97,9.6,24,2023-04-03,2025-04-02,Paid Off,566.28
LOAN0001097,APP0001329,CUST0000351,912.29,13.15,24,2022-11-13,2024-11-12,Paid Off,43.44
LOAN0001098,APP0001962,CUST0001388,8482.49,6.1,48,2024-11-19,2028-11-19,Active,199.6
LOAN0001099,APP0001804,CUST0000862,7225.03,11.7,48,2026-07-20,2030-07-20,Active,189.2
LOAN0001100,APP0001605,CUST0000671,17451.74,7.71,48,2025-01-07,2029-01-07,Active,423.68
LOAN0001101,APP0001012,CUST0001312,22356.58,4.44,72,2026-09-05,2032-09-04,Active,354.27
LOAN0001102,APP0001209,CUST0001208,1683.63,7.56,60,2024-08-13,2029-08-13,Active,33.78
LOAN0001103,APP0001216,CUST0001099,10781.55,7.77,24,2025-11-21,2027-11-21,Active,486.49
LOAN0001104,APP0000110,CUST0001267,36422.12,8.49,48,2023-07-24,2027-07-24,Active,897.57
LOAN0001105,APP0000380,CUST0001863,,8.66,48,2024-05-13,2028-05-13,Active,405.4
LOAN0001106,APP0000993,CUST0000187,500.0,13.34,48,2025-12-31,2029-12-31,Active,13.5
LOAN0001107,APP0002300,CUST0001812,25467.57,8.08,36,2025-04-05,2028-04-04,Active,799.0
LOAN0001108,APP0001999,CUST0001857,12507.95,5.35,84,2024-05-03,2031-05-03,Active,178.85
LOAN0001109,APP0001030,CUST0000285,71911.02,7.25,36,2025-03-31,2028-03-30,Active,2228.63
LOAN0001110,APP0000706,CUST0000284,2015.12,7.94,60,2022-08-27,2027-08-27,Active,40.8
LOAN0001111,APP0000261,CUST0001815,16516.6,9.35,36,2024-05-06,2027-05-06,Active,527.92
LOAN0001112,APP0001897,CUST0001115,9944.83,7.84,60,2023-09-01,2028-08-31,Active,200.88
LOAN0001113,APP0002917,CUST0001322,1512.73,14.65,36,2022-02-17,2025-02-16,Paid Off,52.18
LOAN0001114,APP0001774,CUST0000924,8875.76,12.43,12,2025-02-27,2026-02-27,Paid Off,790.39
LOAN0001115,APP0002219,CUST0000563,11430.84,9.16,36,2022-07-08,2025-07-07,Paid Off,364.35
LOAN0001116,APP0001323,CUST0001130,5882.49,9.31,48,2025-07-07,2029-07-07,Active,147.25
LOAN0001117,APP0001980,CUST0000820,17785.82,5.92,24,2025-12-06,2027-12-06,Defaulted,787.64
LOAN0001118,APP0001597,CUST0000445,6963.14,11.6,48,2024-02-08,2028-02-08,Active,182.0
LOAN0001119,APP0000921,CUST0001739,33661.6,10.39,72,2024-02-22,2030-02-21,Active,630.25
LOAN0001120,APP0001150,CUST0000403,45613.0,5.39,72,2023-09-16,2029-09-15,Active,742.87
LOAN0001121,APP0002096,CUST0000590,37701.18,6.33,36,2024-04-10,2027-04-10,Active,1152.59
LOAN0001122,APP0000234,CUST0001214,3280.22,8.94,36,2021-11-08,2024-11-07,Paid Off,104.22
LOAN0001123,APP0000100,CUST0001674,39872.18,8.1,72,2025-05-16,2031-05-16,Active,701.04
LOAN0001124,APP0001686,CUST0001705,47600.8,8.55,84,2024-06-22,2031-06-22,Defaulted,755.03
LOAN0001125,APP0001555,CUST0001958,14632.09,13.66,12,2026-01-05,2027-01-05,Active,1311.43
LOAN0001126,APP0000502,CUST0000824,1800.07,7.21,12,2025-02-13,2026-02-13,Paid Off,155.93
LOAN0001127,APP0002551,CUST0000218,15826.42,7.93,12,2023-11-15,2024-11-14,Paid Off,1376.2
LOAN0001128,APP0000514,CUST0001951,500.0,,36,2026-04-09,2029-04-08,Active,17.51
LOAN0001129,APP0002031,CUST0001745,81435.99,8.38,60,2024-03-23,2029-03-23,Defaulted,1666.08
LOAN0001130,APP0000545,CUST0000529,1533.25,9.96,12,2026-04-10,2026-03-20,Active,134.77
LOAN0001131,APP0001630,CUST0001544,14059.8,6.35,60,2022-04-24,2027-04-24,Active,274.11
LOAN0001132,APP0002346,CUST0001062,34622.27,7.01,24,2024-09-19,2026-09-19,Active,1550.29
LOAN0001133,APP0002557,CUST0000569,15086.56,11.62,12,2023-01-30,2024-01-30,Paid Off,1337.74
LOAN0001134,APP0002829,CUST0000927,19474.89,7.29,48,2024-11-29,2028-11-29,Active,468.98
LOAN0001135,APP0002082,CUST0000663,10187.12,10.24,48,2022-04-18,2026-04-18,Paid Off,259.55
LOAN0001136,APP0000192,CUST0001639,4977.18,10.35,36,2025-07-01,2028-06-30,Active,161.42
LOAN0001137,APP0000923,CUST0001746,13390.38,7.01,36,2022-04-21,2025-04-20,Paid Off,413.52
LOAN0001138,APP0002018,CUST0000836,,7.45,36,2025-09-19,2028-09-18,Active,452.6
LOAN0001139,APP0000169,CUST0001058,3809.03,6.18,72,2025-04-21,2031-04-21,Delinquent,63.45
LOAN0001140,APP0000159,CUST0001205,4396.45,11.21,72,2024-10-08,2030-10-08,Active,84.16
LOAN0001141,APP0001221,CUST0000051,44661.21,8.07,48,2022-09-22,2026-09-22,Active,1091.78
LOAN0001142,APP0002112,CUST0000255,2315.24,8.44,84,2022-12-15,2029-12-14,Active,36.6
LOAN0001143,APP0002555,CUST0001437,57895.6,6.32,48,2022-07-31,2026-07-31,Paid Off,1368.19
LOAN0001144,APP0001957,CUST0000992,1288.88,10.27,24,2022-06-24,2024-06-23,Paid Off,59.64
LOAN0001145,APP0002920,CUST0000941,11182.86,9.66,36,2025-05-21,2028-05-20,Active,359.06
LOAN0001146,APP0001281,CUST0001228,18056.96,11.0,72,2022-04-13,2028-04-12,Active,343.7
LOAN0001147,APP0002021,CUST0000162,22241.71,10.56,48,2021-09-25,2025-09-25,Paid Off,570.11
LOAN0001148,APP0001171,CUST0001315,9160.96,7.05,84,2025-04-03,2032-04-02,Defaulted,138.49
LOAN0001149,APP0002447,CUST0001555,13739.15,-9.86,48,2026-08-13,2030-08-13,Active,347.54
LOAN0001150,APP0000917,CUST0000285,,6.96,72,2025-05-05,2031-05-05,Active,1880.44
LOAN0001151,APP0002956,CUST0001704,56014.36,8.68,60,2026-06-21,2031-06-21,Active,1154.09
LOAN0001152,APP0001766,CUST0000690,8972.55,7.58,60,2024-05-06,2029-05-06,Active,180.13
LOAN0001153,APP0000345,CUST0000872,26888.51,7.02,84,2022-08-12,2029-08-11,Active,406.08
LOAN0001154,APP0001087,CUST0001079,8644.25,11.76,36,2026-04-01,2029-03-31,Active,286.12
LOAN0001155,APP0001244,CUST0001649,20793.22,6.9,48,2026-09-06,2030-09-06,Active,496.96
LOAN0001156,APP0001948,CUST0001085,19275.9,,24,2025-06-17,2027-06-17,Active,883.54
LOAN0001157,APP0002118,CUST0000530,45286.9,7.24,72,2024-08-07,2030-08-07,Active,777.33
LOAN0001158,APP0002493,CUST0001111,5059.36,5.45,48,2025-01-28,2029-01-28,Active,117.55
LOAN0001159,APP0001893,CUST0000524,,8.85,24,2023-05-18,2025-05-17,Paid Off,940.72
LOAN0001160,APP0002503,CUST0000921,4335.46,10.11,36,2024-11-03,2027-11-03,Active,140.12
LOAN0001161,APP0000546,CUST0000235,1971.05,11.9,24,2024-08-27,2026-08-27,Defaulted,92.69
LOAN0001162,APP0002348,CUST0001012,68480.76,8.02,36,2023-01-06,2026-01-05,Paid Off,2146.57
LOAN0001163,APP0001514,CUST0001499,3529.61,15.1,12,2023-07-14,2024-07-13,Paid Off,318.74
LOAN0001164,APP0000375,CUST0000119,44993.96,7.44,84,2022-09-21,2029-09-20,Defaulted,688.8
LOAN0001165,APP0001829,CUST0001559,1074.64,16.02,48,2026-06-30,2030-06-30,Active,30.47
LOAN0001166,APP0001400,CUST0000238,45698.02,6.31,84,2023-03-24,2030-03-23,Active,674.39
LOAN0001167,APP0002246,CUST0001223,9320.31,5.75,24,2022-04-08,2024-04-07,Paid Off,412.03
LOAN0001168,APP0001352,CUST0000110,25314.5,9.62,36,2023-09-21,2026-09-20,Active,812.32
LOAN0001169,APP0002532,CUST0000478,24694.18,8.32,72,2026-05-18,2032-05-17,Active,436.84
LOAN0001170,APP0002039,CUST0000417,57272.69,9.5,60,2024-05-31,2029-05-31,Active,1202.83
LOAN0001171,APP0001584,CUST0002000,9870.44,9.59,12,2022-12-28,2023-12-28,Paid Off,865.89
LOAN0001172,APP0002951,CUST0000998,26729.26,9.13,72,2023-12-03,2029-12-02,Defaulted,483.54
LOAN0001173,APP0001995,CUST0000555,11061.97,6.2,24,2022-03-28,2024-03-27,Paid Off,491.27
LOAN0001174,APP0001308,CUST0000059,17832.8,9.42,24,2025-11-18,2027-11-18,Delinquent,818.13
LOAN0001175,APP0001688,CUST0001640,24109.83,13.0,60,2023-09-01,2028-08-31,Active,548.57
LOAN0001176,APP0001472,CUST0001237,15110.54,8.8,60,2024-09-03,2029-09-03,Delinquent,312.21
LOAN0001177,APP0000212,CUST0001258,24339.53,6.19,48,2026-07-21,2030-07-21,Active,573.74
LOAN0001178,APP0001806,CUST0000642,23026.21,8.35,12,2023-09-23,2024-09-22,Paid Off,2006.74
LOAN0001179,APP0000628,CUST0001582,23488.91,6.78,24,2022-11-10,2024-11-09,Paid Off,1049.32
