payment_id,loan_id,customer_id,due_date,payment_date,amount_due,amount_paid,days_late,payment_status
PAY0000273,LOAN0001167,CUST0001223,2023-02-06,2023-02-04,412.03,412.03,0.0,On-time
PAY0000274,LOAN0000861,CUST0000058,2024-12-21,2025-01-13,503.33,503.33,23.0,Late
PAY0000275,LOAN0000076,CUST0000812,2025-09-30,2025-09-29,121.09,121.09,0.0,on time
PAY0000276,LOAN0000436,CUST0001384,2026-01-28,2026-01-27,763.25,763.25,0.0,On-time
PAY0000277,LOAN0000748,CUST0000040,2024-02-11,2024-02-09,109.03,109.03,0.0,On-time
PAY0000278,LOAN0000532,CUST0001163,2025-03-25,2025-03-25,1063.39,513.19,0.0,Partial
PAY0000279,LOAN0000259,CUST0000431,2024-05-25,2024-05-25,253.05,253.05,0.0,On-time
PAY0000280,LOAN0000938,CUST0000621,2026-01-29,2026-01-28,154.4,154.4,0.0,On-time
PAY0000281,LOAN0001054,CUST0000136,2024-11-02,2024-11-02,381.21,,0.0,On-time
PAY0000282,LOAN0001057,CUST0001755,2022-12-12,2022-12-12,71.77,71.77,0.0,On-time
PAY0000283,LOAN0000127,CUST0000160,2025-12-05,2025-12-03,1225.91,1225.91,0.0,On-time
PAY0000284,LOAN0000360,CUST0000153,2022-08-02,2022-08-01,71.89,71.89,0.0,On-time
PAY0000285,LOAN0000694,CUST0000521,2024-07-14,2024-07-13,917.31,917.31,0.0,On-time
PAY0000286,LOAN0000102,CUST0001600,2025-07-06,2025-07-05,1369.9,709.7,0.0,Partial
PAY0000287,LOAN0000755,CUST0000499,2025-06-20,,1280.87,0.0,,Missed
PAY0000288,LOAN0000644,CUST0000347,2025-02-26,2025-02-26,624.64,624.64,0.0,On-time
PAY0000289,LOAN0000320,CUST0001682,2022-09-14,2022-09-13,299.82,299.82,0.0,On-time
PAY0000290,LOAN0000531,CUST0000769,2026-07-22,2026-07-21,262.83,262.83,0.0,On-time
PAY0000291,LOAN0000067,CUST0000951,2026-07-19,,538.68,,,Missed
PAY0000292,LOAN0000535,CUST0000894,2024-01-02,2023-12-31,19.34,19.34,0.0,On-time
PAY0000293,LOAN0000701,CUST0001802,2024-12-06,2024-12-05,361.35,361.35,0.0,On-time
PAY0000294,LOAN0000436,CUST0001384,2025-08-28,2025-08-26,763.25,763.25,0.0,On-time
PAY0000295,LOAN0000201,CUST0000291,2025-06-29,,44.06,0.0,,Missed
PAY0000296,LOAN0000549,CUST0001995,2022-07-15,2022-07-15,621.34,621.34,0.0,On-time
PAY0000297,LOAN0000030,CUST0000234,2024-05-01,2024-05-01,406.91,406.91,0.0,On-time
PAY0000298,LOAN0000294,CUST0001403,2024-12-04,2024-12-03,310.43,310.43,0.0,On-time
PAY0000299,LOAN0000928,CUST0000026,2025-08-14,2025-08-12,302.92,302.92,0.0,On-time
PAY0000300,LOAN0000947,CUST0000757,2026-06-28,2026-07-25,644.76,644.76,27.0,Late
PAY0000301,LOAN0000050,CUST0001199,2024-07-18,2024-07-17,170.73,170.73,0.0,On-time
PAY0000302,LOAN0000036,CUST0001972,2025-12-06,2026-01-10,997.83,997.83,35.0,Late
PAY0000303,LOAN0000646,CUST0000211,2025-09-25,2025-09-24,272.29,272.29,0.0,On-time
PAY0000304,LOAN0000446,CUST0001098,2024-11-16,2024-11-16,124.43,124.43,0.0,On-time
PAY0000305,LOAN0000433,CUST0001596,2024-08-25,2024-08-23,272.63,272.63,0.0,On-time
PAY0000306,LOAN0000026,CUST0000646,2023-02-08,2023-02-07,455.75,455.75,0.0,On-time
PAY0000307,LOAN0000740,CUST0000579,2026-03-30,2026-03-28,321.8,321.8,0.0,On-time
PAY0000308,LOAN0000319,CUST0000323,2024-01-04,2024-01-04,79.22,79.22,0.0,On-time
PAY0000309,LOAN0000253,CUST0001984,2024-02-09,2024-02-09,1203.44,1203.44,0.0,On-time
PAY0000310,LOAN0001046,CUST0001804,2022-12-12,2022-12-12,90.14,90.14,0.0,On-time
PAY0000311,LOAN0000111,CUST0000233,2022-12-11,,211.45,0.0,,Missed
PAY0000312,LOAN0000343,CUST0001292,2022-12-26,2022-12-25,556.28,556.28,0.0,On-time
PAY0000313,LOAN0001004,CUST0000334,2024-02-28,2024-02-27,300.84,300.84,0.0,On-time
PAY0000314,LOAN0000575,CUST0001613,2025-03-05,2025-03-05,49.69,49.69,0.0,On-time
PAY0000315,LOAN0000768,CUST0000353,2022-09-22,2022-09-22,872.99,872.99,0.0,On-time
PAY0000316,LOAN0000523,CUST0000486,2025-07-28,2025-07-26,276.63,276.63,0.0,On-time
PAY0000317,LOAN0000942,CUST0001390,2023-07-24,2023-07-22,99.62,80.76,0.0,Partial
PAY0000318,LOAN0000156,CUST0001870,2026-03-07,2026-03-06,481.78,481.78,0.0,On-time
PAY0000319,LOAN0000212,CUST0000666,2023-01-12,2023-01-12,12.4,12.4,0.0,On-time
PAY0000320,LOAN0000122,CUST0000588,2024-01-04,2024-01-22,286.2,-286.2,18.0,Late
PAY0000321,LOAN0000090,CUST0001002,2023-09-07,2023-10-06,483.86,,29.0,Late
PAY0000322,LOAN0000111,CUST0000233,2026-07-12,,211.45,0.0,,Missed
PAY0000323,LOAN0000312,CUST0001305,2025-12-15,2025-12-14,15.32,15.32,0.0,On-time
PAY0000324,LOAN0001034,CUST0001087,2025-03-08,2025-03-08,165.33,165.33,0.0,On-time
PAY0000325,LOAN0000565,CUST0000331,2026-07-02,2026-06-30,1367.16,1367.16,0.0,On-time
PAY0000326,LOAN0000181,CUST0000316,2024-07-28,2024-07-27,272.7,272.7,0.0,On-time
PAY0000327,LOAN0001024,CUST0000610,2022-11-09,2022-11-07,422.17,422.17,0.0,On-time
PAY0000328,LOAN0000402,CUST0001325,2025-09-06,2025-09-25,166.02,166.02,19.0,Late
PAY0000329,LOAN0001157,CUST0000530,2025-09-07,2025-09-06,777.33,777.33,0.0,On-time
PAY0000330,LOAN0000777,CUST0000844,2024-10-23,2024-10-23,974.12,974.12,0.0,On-time
PAY0000331,LOAN0000934,CUST0001193,2026-01-24,2026-01-24,711.86,337.98,0.0,Partial
PAY0000332,LOAN0000751,CUST0001255,2025-08-23,,11.83,0.0,,Missed
PAY0000333,LOAN0000148,CUST0001024,2024-08-05,2024-08-04,70.45,70.45,0.0,On-time
PAY0000334,LOAN0000215,CUST0000529,2024-11-19,2024-11-19,36.49,36.49,0.0,On-time
PAY0000335,LOAN0000246,CUST0001432,2024-10-28,2024-10-27,67.85,67.85,0.0,On-time
PAY0000336,LOAN0001143,CUST0001437,2022-09-30,2022-09-29,1368.19,,0.0,On-time
PAY0000337,LOAN0000071,CUST0000884,2026-07-26,2026-07-25,8.66,-4.42,0.0,Partial
PAY0000338,LOAN0000251,CUST0001134,2024-06-16,2024-06-16,1328.52,1328.52,0.0,On-time
PAY0000339,LOAN0000598,CUST0000095,2023-11-25,2023-11-23,194.99,194.99,0.0,On-time
PAY0000340,LOAN0000457,CUST0000479,2024-03-08,2024-03-07,303.62,303.62,0.0,On-time
PAY0000341,LOAN0000970,CUST0000484,2025-05-02,,209.7,0.0,,Missed
PAY0000342,LOAN0000653,CUST0000825,2024-01-17,2024-01-15,271.2,271.2,0.0,On-time
PAY0000343,LOAN0000725,CUST0001597,2025-09-08,2025-09-08,53.97,53.97,0.0,On-time
PAY0000344,LOAN0000136,CUST0000513,2022-11-02,2022-11-01,717.32,717.32,0.0,On-time
PAY0000345,LOAN0000608,CUST0001388,2026-02-08,2026-02-07,180.15,180.15,0.0,On-time
PAY0000346,LOAN0001122,CUST0001214,2024-09-08,2024-09-08,104.22,104.22,0.0,On-time
PAY0000347,LOAN0000554,CUST0001627,2024-10-04,2024-10-02,50.64,50.64,0.0,On-time
PAY0000348,LOAN0000768,CUST0000353,2022-02-21,2022-02-21,872.99,872.99,0.0,On-time
PAY0000349,LOAN0000946,CUST0001388,2026-04-06,2026-04-04,515.59,515.59,0.0,On-time
PAY0000350,LOAN0001036,CUST0001528,2026-04-08,,678.18,678.18,30.0,Late
PAY0000351,LOAN0000754,CUST0000428,2025-09-26,2025-09-25,1035.63,1035.63,0.0,On-time
PAY0000352,LOAN0001067,CUST0002000,2024-01-15,2024-01-15,679.47,679.47,0.0,On-time
PAY0000353,LOAN0000723,CUST0000051,2023-06-13,2023-06-30,272.84,272.84,17.0,Late
PAY0000354,LOAN0000942,CUST0001390,2025-11-22,2025-12-01,99.62,99.62,9.0,Late
PAY0000355,LOAN0000995,CUST0000172,2024-01-26,,14.96,0.0,,Missed
PAY0000356,LOAN0000498,CUST0001547,2024-09-23,2024-09-21,35.17,35.17,0.0,On-time
PAY0000357,LOAN0000626,CUST0001478,2024-08-04,2024-08-02,465.65,465.65,0.0,On-time
PAY0000358,LOAN0000996,CUST0001406,2025-12-01,2025-11-29,274.47,161.44,0.0,Partial
PAY0000359,LOAN0000841,CUST0001747,2025-09-04,2025-09-04,15.67,15.67,0.0,On-time
PAY0000360,LOAN0000791,CUST0000569,2025-02-21,2025-02-19,951.58,,0.0,On-time
PAY0000361,LOAN0000549,CUST0001995,2023-01-14,2023-01-13,621.34,621.34,0.0,On-time
PAY0000362,LOAN0000386,CUST0001762,2024-04-24,2024-04-23,127.81,127.81,0.0,On-time
PAY0000363,LOAN0000480,CUST0000722,2025-01-11,2025-01-09,440.91,440.91,0.0,On-time
PAY0000364,LOAN0000933,CUST0001255,2025-03-03,2025-03-01,35.32,35.32,0.0,On-time
PAY0000365,LOAN0000245,CUST0001907,2026-02-16,2026-02-16,225.39,225.39,0.0,On-time
PAY0000366,LOAN0000542,CUST0001749,2023-08-02,2023-08-01,292.37,292.37,0.0,On-time
PAY0000367,LOAN0000365,CUST0001133,2023-12-04,2023-12-04,337.81,337.81,0.0,On-time
PAY0000368,LOAN0000553,CUST0000752,2026-02-03,2026-02-03,1158.4,1158.4,0.0,On-time
PAY0000369,LOAN0000971,CUST0001859,2025-05-30,2025-05-29,274.94,,0.0,On-time
PAY0000370,LOAN0000035,CUST0001053,2025-11-14,2025-11-12,266.89,266.89,0.0,On-time
PAY0000371,LOAN0000592,CUST0001579,2025-05-16,2025-05-16,1212.36,1212.36,0.0,On-time
PAY0000372,LOAN9156761,CUST0000731,2022-11-22,2022-11-21,2182.4,2182.4,0.0,OK
PAY0000373,LOAN0000200,CUST0001707,2023-09-18,2023-09-18,454.93,220.08,0.0,Partial
PAY0000374,LOAN0000692,CUST0000288,2023-01-30,2023-01-30,328.7,328.7,0.0,On-time
PAY0000375,LOAN0000682,CUST0000525,2025-01-01,2025-01-01,455.38,343.26,0.0,Partial
PAY0000376,LOAN0000597,CUST0000116,2026-05-28,2026-07-09,747.66,747.66,42.0,Late
PAY0000377,LOAN0000748,CUST0000040,2025-01-10,2025-01-09,109.03,109.03,0.0,On-time
PAY0000378,LOAN0000207,CUST0000771,2024-07-06,2024-07-05,234.28,234.28,0.0,On-time
PAY0000379,LOAN0000059,CUST0001059,2024-06-22,2024-08-04,49.36,49.36,43.0,Late
PAY0000380,LOAN0000679,CUST0001802,2023-12-02,2023-11-30,334.47,334.47,0.0,On-time
PAY0000381,LOAN0000071,CUST0000884,2024-11-24,2024-11-24,8.66,8.66,0.0,On-time
PAY0000382,LOAN0001027,CUST0000991,2024-09-21,2024-09-19,244.87,244.87,0.0,On-time
PAY0000383,LOAN0000592,CUST0001579,2026-05-16,2026-05-15,1212.36,1212.36,0.0,On-time
PAY0000384,LOAN0000799,CUST0001457,2024-07-13,,288.92,0.0,,Missed
PAY0000385,LOAN0000990,CUST0001359,2023-09-12,2023-09-11,1987.06,1987.06,0.0,On-time
PAY0000386,LOAN0001095,CUST0001379,2025-08-08,2025-08-07,440.52,440.52,0.0,On-time
PAY0000387,LOAN0001152,CUST0000690,2025-05-06,,180.13,180.13,0.0,On-time
PAY0000388,LOAN0000923,CUST0001262,2025-04-13,2025-04-12,748.32,748.32,0.0,On-time
PAY0000389,LOAN0000222,CUST0000336,2026-01-31,2026-01-31,2039.64,2039.64,0.0,On-time
PAY0000390,LOAN0000014,CUST0000402,2023-06-06,2023-06-06,77.29,77.29,0.0,On-time
PAY0000391,LOAN0000337,CUST0000798,2022-07-25,2022-07-24,452.86,374.98,0.0,Partial
PAY0000392,LOAN0000713,CUST0001078,2024-11-29,2024-11-27,73.7,73.7,0.0,On-time
PAY0000393,LOAN0001043,CUST0001235,2024-08-09,2024-08-07,304.01,304.01,0.0,On-time
PAY0000394,LOAN0001073,CUST0000684,2025-06-09,2025-06-08,823.03,823.03,0.0,On-time
PAY0000395,LOAN0000176,CUST0001886,2026-05-30,2026-05-30,138.84,138.84,0.0,On-time
PAY0000396,LOAN0000603,CUST0000034,2026-02-09,2026-02-07,405.87,405.87,0.0,On-time
PAY0000397,LOAN0000653,CUST0000825,2022-12-18,2022-12-18,271.2,271.2,0.0,On-time
PAY0000398,LOAN0000999,CUST0000199,2024-11-26,2024-12-23,159.23,159.23,27.0,Late
PAY0000399,LOAN0000139,CUST0001015,2025-04-11,2025-04-10,247.02,247.02,0.0,On-time
PAY0000400,LOAN0001060,CUST0001212,2026-01-13,2026-01-12,58.67,58.67,0.0,On-time
PAY0000401,LOAN0000884,CUST0001823,2024-05-13,2024-05-12,345.76,345.76,0.0,On-time
PAY0000402,LOAN0000553,CUST0000752,2024-11-03,2024-11-02,1158.4,1158.4,0.0,On-time
PAY0000403,LOAN0000446,CUST0001098,2024-07-17,,124.43,0.0,,Missed
PAY0000404,LOAN0000794,CUST0000889,2025-06-23,2023-12-02,816.7,816.7,29.0,Late
PAY0000405,LOAN0000841,CUST0001747,2026-05-06,,15.67,0.0,,Missed
PAY0000406,LOAN0000649,CUST0001586,2025-02-02,2025-01-31,1098.69,1098.69,0.0,On-time
PAY0000407,LOAN0000655,CUST0000567,2026-04-14,2026-04-13,648.33,648.33,0.0,On-time
PAY0000408,LOAN0000713,CUST0001078,2023-03-01,2023-02-28,73.7,73.7,0.0,On-time
PAY0000409,LOAN0001094,CUST0000804,2022-11-24,2022-11-23,2662.32,2662.32,0.0,On-time
PAY0000410,LOAN0000375,CUST0001674,2023-08-30,2023-08-28,1989.15,1989.15,0.0,On-time
PAY0000411,LOAN0000411,CUST0000818,2024-11-17,2024-11-16,179.52,179.52,0.0,On-time
PAY0000412,LOAN0000717,CUST0001674,2024-03-16,2024-03-16,534.54,534.54,0.0,On-time
PAY0000413,LOAN0000431,CUST0001490,2025-05-05,2025-05-03,397.02,,0.0,On-time
PAY0000414,LOAN0000764,CUST0000816,2023-06-29,2023-06-28,568.66,568.66,0.0,On-time
PAY0000415,LOAN0000394,CUST0001630,2025-07-19,,361.15,0.0,,Missed
PAY0000416,LOAN0000272,CUST0000260,2023-05-21,2023-05-19,542.71,542.71,0.0,On-time
PAY0000417,LOAN0000259,CUST0000431,2025-09-24,2025-09-22,253.05,-253.05,0.0,On-time
PAY0000418,LOAN0000677,CUST0000588,2025-12-29,2025-12-29,87.2,87.2,0.0,On-time
PAY0000419,LOAN0000162,CUST0000927,2024-07-25,2024-07-24,303.77,303.77,0.0,on time
PAY0000420,LOAN0000031,CUST0001706,2025-01-29,2025-01-28,1057.37,1057.37,0.0,On-time
PAY0000421,LOAN0001007,CUST0000204,2022-10-21,2022-10-20,131.49,131.49,0.0,On-time
PAY0000422,LOAN0001100,CUST0000671,2026-04-09,,423.68,0.0,,Missed
PAY0000423,LOAN0000792,CUST0001554,2024-06-13,2024-06-11,1588.54,1588.54,0.0,On-time
PAY0000424,LOAN0000721,CUST0000629,2026-06-23,2026-06-23,1704.27,1704.27,0.0,On-time
PAY0000425,LOAN0000533,CUST0000572,2023-03-23,2023-03-23,661.39,661.39,0.0,On-time
PAY0000426,LOAN0000599,CUST0001437,2026-07-05,2026-07-05,373.91,373.91,0.0,On-time
PAY0000427,LOAN0001110,CUST0000284,2026-04-27,2026-04-25,40.8,40.8,0.0,On-time
PAY0000428,LOAN0000590,CUST0000392,2026-07-23,2026-07-22,327.25,327.25,0.0,On-time
PAY0000429,LOAN0000550,CUST0001303,2024-09-19,2024-09-17,502.84,502.84,0.0,On-time
PAY0000430,LOAN0000717,CUST0001674,2023-10-16,2023-10-15,534.54,534.54,0.0,On-time
PAY0000431,LOAN0000614,CUST0000604,2024-11-27,2024-11-25,1152.66,1152.66,0.0,On-time
PAY0000432,LOAN0000016,CUST0001519,2023-01-16,2023-01-16,856.03,856.03,0.0,On-time
PAY0000433,LOAN0001092,CUST0001280,2023-09-20,2023-09-18,271.73,271.73,0.0,On-time
PAY0000434,LOAN0000585,CUST0001338,2023-09-20,2023-09-18,1154.96,1154.96,0.0,On-time
PAY0000435,LOAN0000138,CUST0000172,2024-12-09,,31.88,0.0,,Missed
PAY0000436,LOAN0000394,CUST0001630,2024-10-18,2024-10-17,361.15,361.15,0.0,On-time
PAY0000437,LOAN0000203,CUST0001262,2025-01-29,2025-01-29,866.48,264.35,0.0,Partial
PAY0000438,LOAN0000957,CUST0001757,2024-05-08,2024-05-06,444.8,444.8,0.0,On-time
PAY0000439,LOAN0000977,CUST0000019,2026-01-22,2026-01-22,58.75,58.75,0.0,On-time
PAY0000440,LOAN0000112,CUST0000731,2025-06-23,,2182.4,0.0,,Missed
PAY0000441,LOAN0001048,CUST0000697,2023-04-02,2023-04-02,1519.23,1519.23,0.0,On-time
PAY0000442,LOAN0000848,CUST0000210,2026-08-06,2026-08-06,65.24,36.3,0.0,Partial
PAY0000443,LOAN0000687,CUST0001008,2023-03-29,2023-03-28,579.07,579.07,0.0,On-time
PAY0000444,LOAN0000559,CUST0000169,2023-08-14,2023-08-14,517.37,517.37,0.0,On-time
PAY0000445,LOAN0000002,CUST0001496,2024-05-25,2024-05-24,270.47,270.47,0.0,On-time
PAY0000446,LOAN9624496,CUST0000522,2023-08-26,2023-08-24,318.64,318.64,0.0,On-time
PAY0000447,LOAN0000912,CUST0001844,2022-12-17,2022-12-24,5193.28,5193.28,7.0,Late
PAY0000448,LOAN0000572,CUST0000072,2024-03-24,2024-03-22,508.09,508.09,0.0,On-time
PAY0000449,LOAN0000714,CUST0000498,2022-12-23,2022-12-22,374.6,374.6,0.0,On-time
PAY0000450,LOAN0000904,CUST0000695,2022-04-13,2022-05-16,2806.86,2806.86,33.0,Late
PAY0000451,LOAN0000731,CUST0000154,2023-11-15,2023-11-13,82.41,82.41,0.0,On-time
PAY0000452,LOAN0000419,CUST0001398,2025-02-10,2025-02-08,84.32,84.32,0.0,On-time
PAY0000453,LOAN0000929,CUST0001670,2026-08-06,,351.61,0.0,,Missed
PAY0000454,LOAN0000858,CUST0001675,2025-07-21,,244.9,0.0,,Missed
PAY0000455,LOAN0000337,CUST0000798,2023-01-23,2023-01-23,452.86,452.86,0.0,On-time
PAY0000456,LOAN0000888,CUST0000669,2023-12-18,2023-12-16,208.42,100.28,0.0,Partial
PAY0000457,LOAN0000065,CUST0001778,2023-12-22,2023-12-20,528.51,528.51,0.0,On-time
PAY0000458,LOAN0000151,CUST0000362,2024-12-18,2024-12-18,902.21,902.21,0.0,On-time
PAY0000459,LOAN0001073,CUST0000684,2026-05-10,2026-06-13,823.03,823.03,34.0,Late
PAY0000460,LOAN0000851,CUST0000216,2026-01-13,2026-01-11,160.03,160.03,0.0,On-time
PAY0000461,LOAN0000402,CUST0001325,2025-07-07,2025-07-07,166.02,166.02,0.0,On-time
PAY0000462,LOAN0001048,CUST0000697,2024-07-01,2024-06-29,1519.23,1519.23,0.0,On-time
PAY0000463,LOAN0000608,CUST0001388,2025-03-10,2025-03-09,180.15,,0.0,On-time
PAY0000464,LOAN0000938,CUST0000621,2026-02-28,2026-02-26,154.4,154.4,0.0,On-time
PAY0000465,LOAN0000742,CUST0000701,2026-03-13,2026-03-13,323.81,323.81,0.0,On-time
PAY0000466,LOAN0000632,CUST0001095,2024-03-30,2024-03-30,480.93,480.93,0.0,On-time
PAY0000467,LOAN0000186,CUST0001428,2024-10-06,2024-10-04,89.97,89.97,0.0,On-time
PAY0000468,LOAN0000474,CUST0001906,2022-06-12,2022-06-11,383.57,383.57,0.0,On-time
PAY0000469,LOAN0000081,CUST0000710,2022-12-27,2022-12-26,2133.6,2133.6,0.0,On-time
PAY0000470,LOAN0001033,CUST0001008,2023-09-22,2023-09-22,35.38,35.38,0.0,On-time
PAY0000471,LOAN0000052,CUST0000805,2026-08-02,2026-07-31,286.86,286.86,0.0,On-time
PAY0000472,LOAN0001172,CUST0000998,2026-03-04,2026-03-10,483.54,483.54,6.0,Late
PAY0000473,LOAN0000221,CUST0000370,2025-09-19,2025-09-19,316.25,316.25,0.0,On-time
PAY0000474,LOAN0000378,CUST0001848,2023-03-17,2023-03-17,202.09,,0.0,On-time
PAY0000475,LOAN0000207,CUST0000771,2024-02-05,2024-02-04,234.28,234.28,0.0,On-time
PAY0000476,LOAN0001039,CUST0000630,2022-12-17,2022-12-15,566.05,,0.0,On-time
PAY0000477,LOAN0000672,CUST0000889,2026-07-30,2026-07-28,239.78,239.78,0.0,On-time
PAY0000478,LOAN0000619,CUST0000973,2024-10-08,2024-10-06,50.43,50.43,0.0,On-time
PAY0000479,LOAN0000215,CUST0000529,2025-06-21,,36.49,0.0,,Missed
PAY0000480,LOAN0001135,CUST0000663,2024-12-17,2024-12-15,259.55,259.55,0.0,On-time
PAY0000481,LOAN0000771,CUST0001203,2025-03-20,2025-04-20,1397.58,1397.58,31.0,Late
PAY0000482,LOAN0000801,CUST0000385,2026-01-27,2026-01-26,12.93,12.93,0.0,On-time
PAY0000483,LOAN0000861,CUST0000058,2026-08-22,2026-08-30,503.33,503.33,8.0,Late
PAY0000484,LOAN0000659,CUST0000060,2025-06-19,,135.44,0.0,,Missed
PAY0000485,LOAN0001105,CUST0001863,2025-09-12,2025-10-10,405.4,405.4,28.0,Late
PAY0000486,LOAN0000057,CUST0000148,2023-02-04,,487.2,0.0,,Missed
PAY0000487,LOAN0001166,CUST0000238,2023-10-23,2023-10-22,674.39,674.39,0.0,On-time
PAY0000488,LOAN0000127,CUST0000160,2024-01-04,2024-01-03,1225.91,1225.91,0.0,On-time
PAY0000489,LOAN0000119,CUST0001120,2024-09-18,2024-09-16,44.66,44.66,0.0,On-time
PAY0000490,LOAN0001120,CUST0000403,2025-02-14,2025-02-14,742.87,742.87,0.0,On-time
PAY0000491,LOAN0000622,CUST0001871,2023-03-23,2023-03-21,98.34,98.34,0.0,On-time
PAY0000492,LOAN0000303,CUST0001037,2026-07-06,2026-07-05,902.9,902.9,0.0,On-time
PAY0000493,LOAN0000205,CUST0001713,2022-08-15,2022-08-15,564.35,564.35,0.0,On-time
PAY0000494,LOAN0001060,CUST0001212,2026-03-15,2026-03-13,58.67,58.67,0.0,On-time
PAY0000495,LOAN0000454,CUST0000718,2024-10-20,2024-10-19,428.79,428.79,0.0,On-time
PAY0000496,LOAN0000696,CUST0000802,2025-01-12,2025-01-10,153.16,153.16,0.0,On-time
PAY0000497,LOAN0000792,CUST0001554,2024-03-14,2024-03-12,1588.54,1588.54,0.0,On-time
PAY0000498,LOAN0000938,CUST0000621,2026-03-31,2026-03-31,154.4,154.4,0.0,On-time
PAY0000499,LOAN0000116,CUST0001562,2026-07-02,2026-08-06,662.16,662.16,35.0,Late
PAY0000500,LOAN0001115,CUST0000563,2023-03-09,2023-03-07,364.35,364.35,0.0,On-time
PAY0000501,LOAN0000083,CUST0001065,2025-06-24,2025-06-22,183.33,183.33,0.0,On-time
PAY0000502,LOAN0000248,CUST0001881,2024-08-28,2024-08-28,261.76,261.76,0.0,On-time
PAY0000503,LOAN0001054,CUST0000136,2023-08-03,2023-08-02,381.21,381.21,0.0,On-time
PAY0000504,LOAN0000159,CUST0000074,2026-08-17,2026-08-15,590.78,250.89,0.0,Partial
PAY0000505,LOAN0000197,CUST0001411,2023-01-29,2023-01-27,25.51,25.51,0.0,On-time
PAY0000506,LOAN0000443,CUST0001873,2026-05-27,2026-05-25,436.6,436.6,0.0,On-time
PAY0000507,LOAN0000569,CUST0000816,2025-06-29,2025-06-29,356.39,356.39,0.0,On-time
PAY0000508,LOAN0000996,CUST0001406,2026-08-01,2026-08-01,274.47,274.47,0.0,On-time
PAY0000509,LOAN0000075,CUST0001541,2024-11-19,2024-11-18,476.78,476.78,0.0,On-time
PAY0000510,LOAN0000717,CUST0001674,2025-01-14,2025-01-14,534.54,534.54,0.0,On-time
PAY0000511,LOAN0000762,CUST0001689,2022-08-05,2022-08-03,850.72,850.72,0.0,On-time
PAY0000512,LOAN0001090,CUST0001597,2024-05-27,,103.77,0.0,,Missed
PAY0000513,LOAN0000459,CUST0000203,2022-12-28,2022-12-27,2193.21,2193.21,0.0,On-time
PAY0000514,LOAN0000369,CUST0000574,2024-12-21,2024-12-21,664.11,664.11,0.0,On-time
PAY0000515,LOAN0000259,CUST0000431,2024-07-25,2024-07-25,253.05,253.05,0.0,On-time
PAY0000516,LOAN0000969,CUST0001679,2024-04-30,,878.61,0.0,,Missed
PAY0000517,LOAN0000679,CUST0001802,2025-11-01,2025-11-01,334.47,334.47,0.0,On-time
PAY0000518,LOAN0001033,CUST0001008,2023-10-22,2023-10-22,35.38,35.38,0.0,On-time
PAY0000519,LOAN0000717,CUST0001674,2026-01-15,2026-01-15,534.54,534.54,0.0,On-time
PAY0000520,LOAN0000195,CUST0001634,2024-09-08,2024-09-06,269.71,198.5,0.0,Partial
PAY0000521,LOAN0000257,CUST0000990,2025-06-19,2025-06-18,60.79,60.79,0.0,On-time
PAY0000522,LOAN0000977,CUST0000019,2025-01-22,2025-01-21,58.75,58.75,0.0,On-time
PAY0000523,LOAN0000682,CUST0000525,2023-09-02,,455.38,0.0,,Missed
PAY0000524,LOAN0000896,CUST0001870,2023-07-05,2023-07-03,1426.0,1426.0,0.0,On-time
PAY0000525,LOAN0000041,CUST0000349,2025-10-02,2025-10-14,1311.26,-1311.26,12.0,Late
PAY0000526,LOAN0001046,CUST0001804,2022-05-13,2022-05-12,90.14,90.14,0.0,On-time
PAY0000527,LOAN0000533,CUST0000572,2023-01-21,2023-01-20,661.39,661.39,0.0,On-time
PAY0000528,LOAN0000777,CUST0000844,2025-04-24,2025-04-24,974.12,-974.12,0.0,On-time
PAY0000529,LOAN0000061,CUST0000864,2025-07-24,2025-07-22,326.94,326.94,0.0,On-time
PAY0000530,LOAN0000377,CUST0000570,2026-02-20,2026-02-18,476.59,476.59,0.0,On-time
PAY0000531,LOAN0000526,CUST0000150,2024-08-31,2024-08-29,87.83,87.83,0.0,On-time
PAY0000532,LOAN0000345,CUST0000525,2025-04-23,2025-04-21,1031.39,1031.39,0.0,On-time
PAY0000533,LOAN0000322,CUST0001398,2026-05-14,2026-05-14,18.16,18.16,0.0,On-time
PAY0000534,LOAN0001097,CUST0000351,2024-10-13,2024-10-11,43.44,43.44,0.0,On-time
PAY0000535,LOAN0000398,CUST0000420,2024-08-29,2024-08-29,35.24,35.24,0.0,On-time
PAY0000536,LOAN0000330,CUST0000984,2025-11-29,2025-11-29,50.09,,0.0,On-time
PAY0000537,LOAN0001055,CUST0000072,2024-07-11,2024-07-09,412.61,412.61,0.0,On-time
PAY0000538,LOAN0000449,CUST0001617,2025-08-17,2025-08-17,594.26,594.26,0.0,On-time
PAY0000539,LOAN0000749,CUST0001713,2023-08-15,2023-08-15,3157.36,3157.36,0.0,On-time
PAY0000540,LOAN0000579,CUST0001918,2026-01-03,2026-01-03,51.21,51.21,0.0,On-time
PAY0000541,LOAN0000652,CUST0001937,2024-11-23,2024-11-23,2210.63,2210.63,0.0,On-time
PAY0000542,LOAN0000275,CUST0000768,2024-08-24,2024-08-22,1085.4,1085.4,0.0,On-time
PAY0000543,LOAN0000891,CUST0001535,2024-03-09,2024-04-17,127.42,127.42,39.0,Late
PAY0000544,LOAN0000089,CUST0001673,2022-07-04,2022-07-04,139.37,139.37,0.0,On-time
