issue_id,entity,record_id,issue_type,issue_description,severity,injected_at
278,applications,APP0002915,missing_loan_purpose,loan_purpose was set to NULL (simulated missing operational data),medium,2026-08-24
279,applications,APP0002933,missing_loan_purpose,loan_purpose was set to NULL (simulated missing operational data),medium,2026-08-24
280,applications,APP0002956,missing_loan_purpose,loan_purpose was set to NULL (simulated missing operational data),medium,2026-08-24
281,loans,LOAN0000047,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
282,loans,LOAN0000179,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
283,loans,LOAN0000252,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
284,loans,LOAN0000334,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
285,loans,LOAN0000344,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
286,loans,LOAN0000360,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
287,loans,LOAN0000438,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
288,loans,LOAN0000448,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
289,loans,LOAN0000666,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
290,loans,LOAN0000720,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
291,loans,LOAN0000755,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
292,loans,LOAN0000779,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
293,loans,LOAN0000789,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
294,loans,LOAN0000793,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
295,loans,LOAN0000844,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
296,loans,LOAN0000847,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
297,loans,LOAN0000869,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
298,loans,LOAN0000883,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
299,loans,LOAN0001002,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
300,loans,LOAN0001095,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
301,loans,LOAN0001105,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
302,loans,LOAN0001138,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
303,loans,LOAN0001150,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
304,loans,LOAN0001159,missing_loan_amount,loan_amount was set to NULL (simulated missing operational data),medium,2026-08-24
305,loans,LOAN0000008,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
306,loans,LOAN0000042,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
307,loans,LOAN0000092,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
308,loans,LOAN0000099,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
309,loans,LOAN0000114,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
310,loans,LOAN0000173,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
311,loans,LOAN0000199,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
312,loans,LOAN0000284,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
313,loans,LOAN0000377,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
314,loans,LOAN0000396,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
315,loans,LOAN0000405,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
316,loans,LOAN0000425,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
317,loans,LOAN0000452,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
318,loans,LOAN0000541,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
319,loans,LOAN0000554,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
320,loans,LOAN0000712,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
321,loans,LOAN0000874,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
322,loans,LOAN0001003,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
323,loans,LOAN0001027,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
324,loans,LOAN0001041,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
325,loans,LOAN0001054,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
326,loans,LOAN0001087,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
327,loans,LOAN0001128,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
328,loans,LOAN0001156,missing_interest_rate,interest_rate was set to NULL (simulated missing operational data),medium,2026-08-24
329,payments,PAY0000077,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
330,payments,PAY0000092,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
331,payments,PAY0000155,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
332,payments,PAY0000350,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
333,payments,PAY0000387,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
334,payments,PAY0000614,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
335,payments,PAY0000622,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
336,payments,PAY0000660,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
337,payments,PAY0000678,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
338,payments,PAY0000693,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
339,payments,PAY0000728,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
340,payments,PAY0000735,missing_payment_date,payment_date was set to NULL (simulated missing operational data),medium,2026-08-24
