credit_history_id,customer_id,record_date,credit_score,total_outstanding_debt,credit_utilization,number_of_open_accounts,number_of_closed_accounts,previous_defaults,previous_late_payments
CRHIST0000310,CUST0000100,2023-08-18,706.0,2582.26,0.315,1,5,0,0
CRHIST0000311,CUST0000100,2023-12-20,721.0,2997.27,0.3851,1,1,0,0
CRHIST0000312,CUST0000100,2024-02-04,718.0,4651.62,0.3606,2,0,0,0
CRHIST0000313,CUST0000101,2024-01-09,619.0,16961.44,0.7728,1,2,0,0
CRHIST0000314,CUST0000102,2023-01-11,710.0,,0.1085,2,2,0,0
CRHIST0000315,CUST0000102,2023-02-03,726.0,2936.37,0.5308,1,3,0,0
CRHIST0000316,CUST0000102,2023-08-03,,0.0,0.0,2,2,0,0
CRHIST0000317,CUST0000102,2023-10-16,702.0,6032.65,0.4854,4,3,0,0
CRHIST0000318,CUST0000102,2024-03-26,671.0,5412.39,0.4477,5,3,0,0
CRHIST0000319,CUST0000103,2021-11-09,776.0,8031.69,0.3052,2,4,0,0
CRHIST0000320,CUST0000104,2023-01-27,681.0,11592.96,0.4335,5,1,0,0
CRHIST0000321,CUST0000104,2023-02-24,701.0,5296.32,0.1672,6,3,0,0
CRHIST0000322,CUST0000104,2023-09-30,872.0,4704.14,0.2265,1,0,0,0
CRHIST0000323,CUST0000104,2024-02-03,682.0,20584.42,0.7667,4,1,0,0
CRHIST0000324,CUST0000105,2026-05-05,702.0,3062.44,0.1177,5,2,0,1
CRHIST0000325,CUST0000106,2024-10-29,725.0,2531.88,0.1611,1,1,0,0
CRHIST0000326,CUST0000107,2021-06-06,691.0,9985.18,0.3158,3,3,0,0
CRHIST0000327,CUST0000107,2024-01-01,661.0,5235.42,0.3442,0,3,0,0
CRHIST0000328,CUST0000107,2024-05-16,674.0,4458.64,0.1647,6,2,0,1
CRHIST0000329,CUST0000107,2024-10-19,667.0,4998.51,0.2319,4,2,0,1
CRHIST0000330,CUST0000107,2025-01-28,703.0,4521.85,0.3443,4,2,0,1
CRHIST0000331,CUST0000108,2021-11-13,667.0,4801.29,0.1937,3,2,0,0
CRHIST0000332,CUST0000109,2019-05-05,575.0,1336.64,0.2498,4,1,0,0
CRHIST0000333,CUST0000109,2019-10-14,573.0,3780.27,0.6309,6,2,0,0
CRHIST0000334,CUST0000109,2019-11-05,564.0,4323.16,0.858,2,2,0,0
CRHIST0000335,CUST0000109,2022-08-23,570.0,2406.25,0.6969,6,1,0,2
CRHIST0000336,CUST0000109,2022-10-20,563.0,1735.98,0.3749,10,3,0,3
CRHIST0000337,CUST0000110,2021-06-18,658.0,562.71,0.0443,5,2,0,0
CRHIST0000338,CUST0000110,2022-02-21,649.0,25705.45,0.7305,6,1,0,0
CRHIST0000339,CUST0000110,2023-01-14,650.0,7143.33,0.5291,3,2,0,0
CRHIST0000340,CUST0000110,2024-06-11,649.0,10127.53,0.347,3,0,0,0
CRHIST0000341,CUST0000110,2024-10-30,647.0,2505.58,0.1194,5,0,0,0
CRHIST0000342,CUST0000110,2024-12-12,655.0,16999.37,0.5442,3,1,0,0
CRHIST0000343,CUST0000110,2025-04-09,655.0,10033.15,0.4874,9,3,0,1
CRHIST0000344,CUST0000111,2025-02-11,679.0,443.56,0.0936,2,7,0,0
CRHIST0000345,CUST0000111,2025-03-27,654.0,1420.71,0.1911,3,1,0,0
CRHIST0000346,CUST0000112,2025-10-07,796.0,20922.42,0.359,2,1,0,0
CRHIST0000347,CUST0000112,2025-11-11,806.0,21839.27,0.5543,1,2,0,0
CRHIST0000348,CUST0000112,2025-11-26,828.0,6524.25,0.1577,3,1,0,0
CRHIST0000349,CUST0000112,2026-01-13,825.0,9114.55,0.2404,1,1,0,0
CRHIST0000350,CUST0000113,2023-03-24,694.0,2498.76,0.0996,4,4,0,0
CRHIST0000351,CUST0000113,2023-05-23,695.0,4067.68,0.2155,5,2,0,0
CRHIST0000352,CUST0000113,2023-06-14,682.0,13174.18,0.7065,1,5,1,2
CRHIST0000353,CUST0000113,2024-07-12,671.0,9704.35,0.5118,4,3,1,2
CRHIST0000354,CUST0000113,2024-12-03,671.0,5610.56,0.1858,2,1,1,2
CRHIST0000355,CUST0000114,2024-04-29,696.0,15853.38,0.2639,1,4,0,0
CRHIST0000356,CUST0000115,2022-07-05,679.0,6380.82,0.7278,3,4,0,0
CRHIST0000357,CUST0000115,2023-01-23,695.0,6128.53,0.5492,5,3,0,1
CRHIST0000358,CUST0000115,2023-09-27,694.0,4376.16,0.4372,9,5,0,1
CRHIST0000359,CUST0000116,2022-09-17,701.0,1797.24,0.3036,3,3,0,0
CRHIST0000360,CUST0000117,2025-07-06,739.0,2825.05,0.3694,2,1,0,0
CRHIST0000361,CUST0000117,2025-07-28,,7152.77,0.4307,5,1,0,0
CRHIST0000362,CUST0000117,2025-11-08,761.0,8410.85,0.4744,4,0,0,0
CRHIST0000363,CUST0000117,2025-11-29,757.0,9624.67,0.5253,3,1,0,0
CRHIST0000364,CUST0000117,2026-02-26,739.0,8128.14,0.8491,4,2,0,0
CRHIST0000365,CUST0000118,2023-03-04,712.0,25989.04,0.4563,1,8,0,0
CRHIST0000366,CUST0000119,2022-03-05,711.0,24612.41,0.7466,2,4,0,0
CRHIST0000367,CUST0000119,2022-06-27,723.0,7043.56,0.2936,3,2,0,0
CRHIST0000368,CUST0000119,2023-02-03,721.0,6576.47,0.3574,2,2,0,0
CRHIST0000369,CUST0000119,2023-04-03,731.0,4349.87,0.279,7,1,0,0
CRHIST0000370,CUST0000120,2020-11-04,725.0,10630.69,0.5652,4,3,0,1
CRHIST0000371,CUST0000120,2021-03-21,,581.08,0.0326,4,1,0,1
CRHIST0000372,CUST0000120,2021-04-28,772.0,1697.97,0.1397,2,4,0,1
CRHIST0000373,CUST0000120,2022-03-04,766.0,3330.84,0.2432,6,0,0,1
CRHIST0000374,CUST0000120,2022-03-07,765.0,1827.04,0.0908,1,1,0,3
CRHIST0000375,CUST0000121,2020-10-07,704.0,5135.51,0.0797,2,0,0,0
CRHIST0000376,CUST0000121,2021-03-18,702.0,15894.61,0.3665,5,2,0,0
CRHIST0000377,CUST0000121,2022-08-27,729.0,1312.95,0.0455,4,4,0,0
CRHIST0000378,CUST0000122,2019-10-23,693.0,9964.83,0.2567,5,2,0,0
CRHIST0000379,CUST0000122,2020-01-05,731.0,,0.1435,5,1,0,0
CRHIST0000380,CUST0000122,2020-01-24,-34.0,22233.41,0.5453,5,2,0,0
CRHIST0000381,CUST0000123,2025-06-22,743.0,11192.25,0.2097,5,2,0,0
CRHIST0000382,CUST0000123,2025-07-31,758.0,2273.2,0.0887,2,1,0,0
CRHIST0000383,CUST0000123,2025-09-30,738.0,12460.87,0.1928,4,1,0,0
CRHIST0000384,CUST0000124,2025-07-22,695.0,13922.76,0.3482,2,2,0,0
CRHIST0000385,CUST0000125,2022-11-18,631.0,4045.4,0.2114,5,3,0,0
CRHIST0000386,CUST0000126,2023-12-13,604.0,2217.5,0.4019,9,5,0,0
CRHIST0000387,CUST0000126,2024-01-26,589.0,4773.2,0.711,6,1,0,0
CRHIST0000388,CUST0000126,2024-02-10,600.0,3675.18,0.2803,4,3,0,2
CRHIST0000389,CUST0000127,2021-08-01,,6046.88,0.5259,4,2,0,0
CRHIST0000390,CUST0000127,2021-11-11,659.0,4841.44,0.5052,4,2,0,0
CRHIST0000391,CUST0000127,2022-04-05,675.0,3682.49,0.3304,4,0,0,0
CRHIST0000392,CUST0000127,2024-02-17,660.0,520.66,0.0364,2,5,0,0
CRHIST0000393,CUST0000127,2024-05-14,677.0,2994.98,0.2197,1,2,0,0
CRHIST0000394,CUST0000127,2025-06-18,681.0,6198.87,0.4565,3,1,0,0
CRHIST0000395,CUST0000128,2019-10-03,701.0,24484.5,0.4328,4,1,0,0
CRHIST0000396,CUST0000128,2020-01-12,705.0,14479.51,0.4949,2,0,0,0
CRHIST0000397,CUST0000129,2023-03-09,691.0,5956.82,0.4444,0,2,0,0
CRHIST0000398,CUST0000129,2023-03-16,687.0,940.72,0.1567,5,0,0,0
CRHIST0000399,CUST0000130,2021-04-27,690.0,5386.43,0.3775,3,6,0,1
CRHIST0000400,CUST0000131,2025-08-02,589.0,561.69,0.3553,3,1,0,0
CRHIST0000401,CUST0000131,2025-08-10,604.0,526.33,0.2124,7,1,0,0
CRHIST0000402,CUST0000131,2025-12-06,595.0,1172.53,0.4756,7,3,0,0
CRHIST0000403,CUST0000132,2021-05-06,712.0,10628.71,0.1986,6,2,0,2
CRHIST0000404,CUST0000132,2021-06-13,719.0,1375.09,0.0264,2,2,0,2
CRHIST0000405,CUST0000132,2021-11-26,723.0,2682.27,0.0864,3,4,0,2
CRHIST0000406,CUST0000132,2022-03-07,,27527.83,0.492,5,0,0,2
CRHIST0000407,CUST0000133,2024-10-01,755.0,8920.29,0.3813,2,0,0,0
CRHIST0000408,CUST0000133,2024-11-11,752.0,5514.8,0.3386,4,1,0,0
CRHIST0000409,CUST0000133,2024-12-11,753.0,6931.14,0.1997,3,3,0,0
CRHIST0000410,CUST0000134,2021-05-10,559.0,1285.98,0.3682,5,4,0,0
CRHIST0000411,CUST0000134,2021-10-05,575.0,2312.14,0.6248,2,3,0,0
CRHIST0000412,CUST0000134,2022-05-27,562.0,2182.11,0.7216,2,2,0,0
CRHIST0000413,CUST0000134,2023-04-30,558.0,722.8,0.3321,8,2,0,2
CRHIST0000414,CUST0000134,2023-10-27,554.0,4255.75,1.0,3,3,0,2
CRHIST0000415,CUST0000135,2021-07-19,645.0,7852.82,0.3648,6,3,0,0
CRHIST0000416,CUST0000135,2021-09-28,646.0,5856.27,0.2514,7,4,0,0
CRHIST0000417,CUST0000135,2021-11-20,645.0,6708.8,0.3947,5,1,0,0
CRHIST0000418,CUST0000135,2022-02-06,662.0,9241.86,0.6948,3,3,0,2
CRHIST0000419,CUST0000136,2023-07-30,697.0,3608.32,0.1975,2,2,0,0
CRHIST0000420,CUST0000136,2023-08-14,722.0,5357.05,0.3044,4,1,0,0
CRHIST0000421,CUST0000136,2023-11-25,728.0,1278.87,0.08,1,5,0,0
CRHIST0000422,CUST0000136,2024-10-14,718.0,18215.06,0.5501,1,2,0,0
CRHIST0000423,CUST0000136,2025-02-15,707.0,8335.04,0.4427,1,0,0,0
CRHIST0000424,CUST0000136,2025-06-05,724.0,4868.78,0.1846,5,4,0,0
CRHIST0000425,CUST0000137,2023-02-28,731.0,17862.39,0.6548,2,1,0,0
CRHIST0000426,CUST0000137,2023-05-19,710.0,808.9,0.0449,2,5,0,0
CRHIST0000427,CUST0000138,2022-12-20,664.0,19779.59,0.7025,3,1,0,0
CRHIST0000428,CUST0000138,2023-02-28,666.0,7190.04,0.513,6,2,0,0
CRHIST0000429,CUST0000138,2023-06-12,669.0,10107.94,0.6384,6,0,0,0
CRHIST0000430,CUST0000138,2024-02-04,658.0,16149.82,0.6262,5,2,0,0
CRHIST0000431,CUST0000139,2022-05-20,660.0,1823.27,0.6972,2,3,0,0
CRHIST0000432,CUST0000139,2023-03-04,666.0,974.19,0.5422,6,0,0,0
CRHIST0000433,CUST0000140,2025-11-08,680.0,9938.92,0.332,5,1,0,0
CRHIST0000434,CUST0000140,2026-01-03,702.0,23300.33,0.5091,3,3,0,0
CRHIST0000435,CUST0000140,2026-02-22,719.0,5583.89,0.1345,2,5,0,0
CRHIST0000436,CUST0000141,2023-03-16,660.0,4136.09,0.6148,7,2,0,0
CRHIST0000437,CUST0000141,2023-04-08,658.0,3636.87,0.5279,3,2,0,1
CRHIST0000438,CUST0000142,2024-09-06,664.0,23737.28,0.6534,1,2,0,0
CRHIST0000439,CUST0000142,2024-11-10,673.0,20972.12,0.4757,5,4,0,0
CRHIST0000440,CUST0000142,2025-01-08,636.0,3509.9,0.1486,6,0,1,0
CRHIST0000441,CUST0000142,2025-01-27,637.0,13319.68,0.3098,3,4,1,0
CRHIST0000442,CUST0000142,2025-04-21,625.0,9080.89,0.3465,3,2,1,0
CRHIST0000443,CUST0000143,2023-08-01,734.0,8002.78,0.1883,4,1,0,0
CRHIST0000444,CUST0000143,2024-03-21,708.0,2841.05,0.1167,3,2,0,0
CRHIST0000445,CUST0000144,2026-05-12,727.0,2397.03,0.335,3,0,0,2
CRHIST0000446,CUST0000144,2026-05-18,725.0,3551.43,0.4727,2,0,0,2
CRHIST0000447,CUST0000144,2026-05-26,721.0,4390.01,0.6221,4,2,0,2
CRHIST0000448,CUST0000144,2026-06-17,729.0,8480.63,0.741,4,1,0,2
CRHIST0000449,CUST0000144,2026-06-19,731.0,7455.04,0.6764,3,1,0,2
CRHIST0000450,CUST0000145,2022-08-26,669.0,,0.5301,2,1,0,0
CRHIST0000451,CUST0000145,2022-12-01,678.0,6332.31,0.3672,2,2,0,0
CRHIST0000452,CUST0000146,2025-08-14,725.0,7981.82,0.3316,1,3,0,0
CRHIST0000453,CUST0000146,2025-08-23,731.0,6631.77,0.2746,2,3,0,2
CRHIST0000454,CUST0000146,2025-09-23,727.0,22739.59,0.4438,3,1,0,2
CRHIST0000455,CUST0000147,2025-11-14,721.0,18.23,0.0008,3,1,0,0
CRHIST0000456,CUST0000148,2026-01-22,625.0,4837.24,0.5768,5,4,0,0
CRHIST0000457,CUST0000148,2026-02-28,613.0,6273.97,0.4461,5,2,0,0
CRHIST0000458,CUST0000149,2024-05-28,707.0,25518.72,0.838,2,1,0,0
CRHIST0000459,CUST0000149,2024-06-11,707.0,21952.7,0.4979,1,2,0,0
CRHIST0000460,CUST0000149,2024-07-05,706.0,21652.34,0.4164,8,4,0,0
CRHIST0000461,CUST0000149,2024-12-03,680.0,19793.96,0.6723,1,1,0,0
CRHIST0000462,CUST0000149,2025-02-23,701.0,8631.42,0.3804,5,2,0,0
CRHIST0000463,CUST0000150,2026-06-30,657.0,4237.98,0.4872,1,5,0,0
CRHIST0000464,CUST0000150,2026-07-03,658.0,4299.84,0.5928,5,1,0,0
CRHIST0000465,CUST0000150,2026-07-03,647.0,,0.8007,2,3,0,0
CRHIST0000466,CUST0000150,2026-07-04,642.0,7064.43,0.5836,4,0,0,0
CRHIST0000467,CUST0000151,2024-09-26,673.0,5776.17,0.4403,3,2,0,0
CRHIST0000468,CUST0000151,2024-11-07,674.0,3127.7,0.1272,3,2,0,0
CRHIST0000469,CUST0000151,2024-11-30,674.0,3963.86,0.3202,5,2,0,0
CRHIST0000470,CUST9071126,2025-02-27,687.0,20980.67,0.8783,2,1,0,0
CRHIST0000471,CUST0000152,2021-05-26,675.0,2030.45,0.0953,0,4,0,0
CRHIST0000472,CUST0000152,2021-06-16,700.0,9755.24,0.2766,3,1,0,0
CRHIST0000473,CUST0000152,2021-07-23,705.0,20514.4,0.5031,6,2,0,0
CRHIST0000474,CUST0000152,2021-10-10,715.0,22216.58,0.598,3,4,0,0
CRHIST0000475,CUST0000153,2020-12-31,698.0,2594.7,0.1905,4,3,0,0
CRHIST0000476,CUST0000153,2021-05-02,688.0,9782.13,0.5367,3,3,0,0
CRHIST0000477,CUST0000153,2022-06-10,693.0,8945.18,0.4504,6,3,0,0
CRHIST0000478,CUST0000154,2021-07-29,706.0,,0.76,3,0,0,0
CRHIST0000479,CUST0000154,2021-08-19,720.0,17554.61,0.4,3,2,0,0
CRHIST0000480,CUST0000154,2022-03-18,860.0,10655.07,0.2481,2,2,0,0
CRHIST0000481,CUST0000154,2023-11-07,750.0,9751.64,0.1968,1,0,0,0
CRHIST0000482,CUST0000155,2024-06-03,700.0,16641.95,0.7193,1,2,0,0
CRHIST0000483,CUST0000155,2024-12-09,706.0,5652.36,0.3642,4,2,0,0
CRHIST0000484,CUST0000155,2025-01-30,719.0,,0.4697,2,2,0,0
CRHIST0000485,CUST0000155,2025-02-22,715.0,12606.77,0.7352,3,5,0,0
CRHIST0000486,CUST0000155,2025-07-13,701.0,14485.96,0.5675,4,2,0,0
CRHIST0000487,CUST0000155,2025-08-10,704.0,11037.6,0.6011,4,2,0,0
CRHIST0000488,CUST0000155,2025-10-20,714.0,181.47,0.0085,4,3,0,0
CRHIST0000489,CUST0000156,2020-08-24,663.0,8315.34,0.8498,2,2,0,0
CRHIST0000490,CUST0000156,2020-09-12,880.0,6557.73,0.3583,3,0,0,0
CRHIST0000491,CUST0000157,2021-05-10,634.0,3262.73,0.6864,7,3,0,0
CRHIST0000492,CUST0000157,2022-01-15,644.0,397.46,0.1612,4,4,0,0
CRHIST0000493,CUST0000158,2023-10-23,689.0,9322.46,0.5945,1,0,0,0
CRHIST0000494,CUST0000158,2024-08-18,708.0,13080.73,0.6612,0,3,0,0
CRHIST0000495,CUST0000158,2024-10-17,735.0,17505.83,0.5297,4,3,0,0
CRHIST0000496,CUST0000159,2022-05-24,627.0,5353.0,0.5208,10,3,0,0
CRHIST0000497,CUST0000159,2023-05-14,610.0,2874.63,0.3502,2,2,0,0
CRHIST0000498,CUST0000160,2024-10-28,708.0,19008.66,0.7866,5,2,0,0
CRHIST0000499,CUST0000160,2024-11-20,736.0,13113.61,0.3,4,1,0,0
CRHIST0000500,CUST0000160,2024-11-24,727.0,18542.51,0.5776,3,1,0,1
CRHIST0000501,CUST0000160,2025-02-14,734.0,3004.61,0.1799,3,2,0,1
CRHIST0000502,CUST0000160,2025-07-06,727.0,9543.63,0.2331,8,0,0,1
CRHIST0000503,CUST0000161,2026-08-17,638.0,4469.3,0.6782,4,2,1,0
CRHIST0000504,CUST0000162,2020-01-15,708.0,6292.95,0.4029,3,1,0,0
CRHIST0000505,CUST0000162,2021-01-23,721.0,8981.2,0.2746,5,3,0,2
CRHIST0000506,CUST0000162,2023-01-24,708.0,9285.33,0.3675,4,2,0,2
CRHIST0000507,CUST0000162,2023-04-22,708.0,5122.89,0.2947,6,3,0,2
CRHIST0000508,CUST0000163,2024-04-23,707.0,761.29,0.1061,6,2,0,0
CRHIST0000509,CUST0000163,2024-08-13,704.0,3069.75,0.3315,2,0,0,0
CRHIST0000510,CUST0000163,2025-04-20,691.0,2460.8,0.1998,8,2,0,0
CRHIST0000511,CUST0000163,2025-07-07,684.0,5219.59,0.5941,5,2,0,0
CRHIST0000512,CUST0000164,2025-05-11,763.0,12554.54,0.5689,4,1,0,0
CRHIST0000513,CUST0000164,2025-08-28,756.0,17098.08,0.5318,2,2,0,0
CRHIST0000514,CUST0000164,2025-10-14,754.0,13908.93,0.4055,2,1,0,0
CRHIST0000515,CUST0000164,2025-11-16,751.0,12029.31,0.4977,2,5,0,0
CRHIST0000516,CUST0000164,2025-12-09,765.0,19538.95,0.569,4,1,0,0
CRHIST0000517,CUST0000164,2026-02-27,786.0,2413.69,0.2007,1,2,0,0
CRHIST0000518,CUST0000164,2026-03-25,771.0,12979.68,0.4314,4,3,0,0
CRHIST0000519,CUST0000165,2020-04-03,748.0,11735.08,0.5192,3,2,0,0
CRHIST0000520,CUST0000166,2025-02-17,641.0,5973.03,0.3691,6,3,0,0
CRHIST0000521,CUST0000167,2023-10-23,743.0,16217.54,0.7214,2,3,0,0
CRHIST0000522,CUST0000167,2023-12-15,759.0,6808.02,0.2922,3,4,0,0
CRHIST0000523,CUST0000167,2023-12-30,763.0,924.61,0.0554,3,1,0,0
CRHIST0000524,CUST0000168,2023-11-12,690.0,3582.12,0.1922,1,1,0,0
CRHIST0000525,CUST0000168,2024-05-13,717.0,5929.74,0.2536,7,3,0,0
CRHIST0000526,CUST0000168,2024-08-06,708.0,3607.41,0.3477,3,2,0,0
CRHIST0000527,CUST0000168,2025-02-02,699.0,5333.94,0.2347,2,1,0,0
CRHIST0000528,CUST0000169,2020-09-25,661.0,4201.05,0.1421,2,2,0,0
CRHIST0000529,CUST0000169,2021-10-12,682.0,7589.3,0.3863,2,4,0,0
CRHIST0000530,CUST0000169,2022-01-19,700.0,17887.87,0.7371,3,4,0,0
CRHIST0000531,CUST0000169,2022-06-19,684.0,18801.64,0.558,3,2,0,0
CRHIST0000532,CUST0000169,2023-11-12,671.0,10148.19,0.5974,1,0,0,0
CRHIST0000533,CUST0000169,2024-09-28,686.0,7583.05,0.5289,5,1,0,0
CRHIST0000534,CUST0000169,2024-12-11,679.0,8149.19,0.4911,5,3,0,0
CRHIST0000535,CUST0000170,2023-07-23,706.0,7184.27,0.3368,1,3,0,0
CRHIST0000536,CUST0000170,2023-08-14,704.0,2203.11,0.1189,7,3,0,0
CRHIST0000537,CUST0000170,2024-05-25,691.0,22440.92,0.8518,3,1,0,0
CRHIST0000538,CUST0000170,2024-09-02,697.0,5946.64,0.5638,3,3,0,2
CRHIST0000539,CUST0000170,2024-09-15,704.0,4842.39,0.4162,3,2,0,2
CRHIST0000540,CUST0000170,2024-10-16,716.0,5329.76,0.2353,3,1,0,2
CRHIST0000541,CUST0000171,2022-05-05,610.0,3177.0,0.396,3,1,0,0
CRHIST0000542,CUST0000172,2020-05-25,582.0,2052.86,0.6219,2,3,0,0
CRHIST0000543,CUST0000173,2024-12-08,645.0,3462.69,0.4527,3,2,0,0
CRHIST0000544,CUST0000174,2024-03-03,551.0,1633.65,0.5155,6,5,0,0
CRHIST0000545,CUST0000174,2024-04-06,537.0,917.08,0.5206,5,2,0,0
CRHIST0000546,CUST0000174,2024-05-17,521.0,890.95,0.375,9,0,0,0
CRHIST0000547,CUST0000175,2025-10-11,712.0,,0.0815,4,1,0,0
CRHIST0000548,CUST0000175,2026-01-20,715.0,8346.72,0.4842,2,2,0,0
CRHIST0000549,CUST0000175,2026-02-11,722.0,3190.6,0.1289,3,4,0,0
CRHIST0000550,CUST0000175,2026-02-24,726.0,7194.55,0.3338,2,3,0,0
CRHIST0000551,CUST0000175,2026-04-02,704.0,23546.8,0.5779,5,2,0,0
CRHIST0000552,CUST0000176,2021-03-10,601.0,1035.78,0.4124,6,5,0,0
CRHIST0000553,CUST0000176,2021-05-31,585.0,510.65,0.1306,9,5,0,0
CRHIST0000554,CUST0000176,2021-10-15,578.0,2290.96,0.533,2,2,0,0
CRHIST0000555,CUST0000176,2022-10-22,579.0,912.88,0.172,3,2,0,0
CRHIST0000556,CUST0000177,2024-12-05,732.0,8909.34,0.2643,3,0,0,0
CRHIST0000557,CUST0000177,2025-01-05,749.0,2684.71,0.0903,3,2,0,0
CRHIST0000558,CUST0000177,2025-03-09,769.0,9048.48,0.7163,5,0,0,0
CRHIST0000559,CUST0000177,2025-04-05,782.0,263.57,0.011,3,1,0,0
CRHIST0000560,CUST0000178,2023-10-08,695.0,29328.4,0.8699,3,3,0,0
CRHIST0000561,CUST0000178,2023-11-06,716.0,4367.2,0.2167,4,0,0,0
CRHIST0000562,CUST0000178,2024-09-01,723.0,2311.42,0.0702,1,2,0,0
CRHIST0000563,CUST0000179,2024-01-04,630.0,5592.96,0.2775,5,2,0,0
CRHIST0000564,CUST0000180,2022-06-11,698.0,7796.79,0.4282,5,3,0,0
CRHIST0000565,CUST0000180,2023-01-01,706.0,4351.48,0.2342,0,3,0,0
CRHIST0000566,CUST0000181,2024-05-15,539.0,1338.34,0.7566,10,1,0,0
CRHIST0000567,CUST0000181,2025-05-03,551.0,1203.39,0.7416,11,4,0,0
CRHIST0000568,CUST0000181,2025-07-10,562.0,2551.76,0.6669,4,5,0,0
CRHIST0000569,CUST0000182,2021-03-16,613.0,6779.49,0.8628,2,1,0,0
CRHIST0000570,CUST0000182,2021-07-28,602.0,3335.97,0.5002,5,1,0,0
CRHIST0000571,CUST0000182,2021-11-27,594.0,853.16,0.2598,7,2,0,0
CRHIST0000572,CUST0000183,2025-02-09,646.0,2710.23,0.56,4,1,0,0
CRHIST0000573,CUST0000183,2025-04-18,637.0,4193.03,0.8202,4,4,0,0
CRHIST0000574,CUST0000183,2025-07-18,650.0,2251.23,0.5762,1,0,0,0
CRHIST0000575,CUST0000183,2025-10-02,655.0,1754.95,0.4976,7,2,0,0
CRHIST0000576,CUST0000184,2022-10-24,494.0,985.94,0.4889,2,1,0,0
CRHIST0000577,CUST0000184,2024-01-19,500.0,925.97,0.4661,3,5,0,0
CRHIST0000578,CUST0000184,2024-01-31,525.0,1022.98,0.4408,5,2,0,0
CRHIST0000579,CUST0000184,2024-06-07,519.0,819.85,0.4054,5,0,0,0
CRHIST0000580,CUST0000185,2023-01-26,686.0,5111.22,0.2542,0,0,0,0
CRHIST0000581,CUST0000185,2023-05-07,662.0,2332.09,0.1836,4,3,0,0
CRHIST0000582,CUST0000185,2023-06-16,664.0,2728.32,0.1603,4,0,0,0
CRHIST0000583,CUST0000185,2023-08-16,650.0,15540.06,0.6873,4,1,0,0
CRHIST0000584,CUST0000185,2023-10-26,630.0,12367.98,0.7447,4,3,0,0
CRHIST0000585,CUST0000185,2024-01-16,633.0,8993.88,0.6698,2,1,1,0
CRHIST0000586,CUST0000186,2023-11-06,673.0,2686.01,0.2576,7,1,0,0
CRHIST0000587,CUST0000186,2023-12-12,677.0,,0.2726,2,2,0,0
CRHIST0000588,CUST0000186,2024-03-05,680.0,5110.99,0.5354,4,0,0,0
CRHIST0000589,CUST0000186,2024-06-08,683.0,900.07,0.0432,5,5,0,0
CRHIST0000590,CUST0000187,2020-08-03,543.0,461.66,0.3929,5,5,0,1
CRHIST0000591,CUST0000187,2021-07-25,558.0,1465.28,0.8154,5,1,0,1
CRHIST0000592,CUST0000187,2021-09-23,556.0,547.09,0.3304,4,2,0,1
CRHIST0000593,CUST0000187,2023-10-04,556.0,565.48,0.2758,6,3,0,1
CRHIST0000594,CUST0000187,2023-11-20,549.0,840.55,0.804,7,0,0,1
CRHIST0000595,CUST0000187,2025-04-11,556.0,1248.11,0.5082,4,3,0,1
CRHIST0000596,CUST0000188,2022-06-16,717.0,9993.55,0.3393,3,2,0,0
CRHIST0000597,CUST0000188,2022-12-31,708.0,10.74,0.0004,2,1,0,0
CRHIST0000598,CUST0000188,2023-05-18,690.0,8328.42,0.2802,3,0,0,0
CRHIST0000599,CUST0000188,2024-02-01,681.0,17612.91,0.562,5,0,0,0
CRHIST0000600,CUST0000188,2024-12-04,,14208.27,0.5488,5,3,0,0
CRHIST0000601,CUST0000188,2025-08-04,674.0,12778.77,0.4712,4,0,0,0
CRHIST0000602,CUST0000188,2026-01-23,666.0,747.06,0.0488,6,1,0,0
CRHIST0000603,CUST0000189,2020-08-29,700.0,3972.66,0.5584,2,1,0,0
CRHIST0000604,CUST0000189,2021-08-31,712.0,3185.65,0.5453,5,4,0,0
CRHIST0000605,CUST0000190,2026-05-28,697.0,5596.56,0.4692,2,2,0,0
CRHIST0000606,CUST0000190,2026-06-22,703.0,17497.1,0.59,3,1,0,0
CRHIST0000607,CUST0000190,2026-06-24,701.0,6640.58,0.2367,2,1,0,0
CRHIST0000608,CUST0000190,2026-06-26,708.0,5749.2,0.3112,3,1,0,0
CRHIST0000609,CUST0000190,2026-06-27,685.0,11321.36,0.4797,7,3,0,0
CRHIST0000610,CUST0000190,2026-06-30,690.0,,0.4678,2,6,0,2
CRHIST0000611,CUST0000191,2022-08-16,736.0,,0.1108,2,2,0,0
CRHIST0000612,CUST0000191,2022-11-29,735.0,9691.71,0.4764,3,1,0,0
CRHIST0000613,CUST0000191,2023-04-20,718.0,15942.64,0.3521,4,2,0,0
CRHIST0000614,CUST0000192,2020-02-13,595.0,4819.86,0.3662,1,2,0,0
CRHIST0000615,CUST0000193,2020-07-27,712.0,10801.67,0.2526,5,0,0,2
CRHIST0000616,CUST0000193,2021-03-20,712.0,8916.49,0.2137,0,1,0,2
CRHIST0000617,CUST0000194,2026-01-06,578.0,533.28,0.2711,4,3,0,0
CRHIST0000618,CUST0000194,2026-01-07,577.0,1275.24,0.6758,5,3,0,0
CRHIST0000619,CUST0000194,2026-01-29,596.0,2123.18,0.8393,3,2,0,0
CRHIST0000620,CUST0000194,2026-04-14,613.0,1427.47,0.8047,5,2,0,0
CRHIST0000621,CUST0000195,2020-09-02,537.0,967.04,0.5258,7,2,0,0
